global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
4100.533589528335	1.0002699068309084	1.0005398865115145	16814375.718850132	3603.446451822917	-10.085181916065268	12984826.33115517	101.71089428012988	4067.2841251270775	2.2022458174942585	16542800.154510736	4.849886640670955	3970.966019296605	2869.3439561488085	1.135233	16.452896	0.1014002335737423	0.054191369477508	0.0055961914	0.0656892722	-0.1496272455	-0.0929606673	0.0432950524	-0.1488888642	0.0692536855	0.0381035635	0.0530542311	0.0513148667	-0.0714402246	-0.0429494618	-0.184877373	-0.0452289391	-0.0801448217	-0.0271375114	0.0093176225	0.0629566997	-0.0398746101	0.0344537829	-0.067249789	-0.0490251047	0.025125691	0.0744851414	0.0440727759	-0.0439410285	0.0600345023	-0.1064341037	-0.0061050882	0.0227896646	0.0945157443	0.0826685738	-0.0484698561	-0.195491394	0.0080001106	0.032458467	0.0379109683	-0.0286750891	-0.0021077871	-0.0811775976	0.0545949743	-0.0493369681	-0.0507870243	-0.0782600098	0.0808002232	0.0418632197	0.0755137412	-0.0498191292	-0.1025054325	-0.0757858389	0.02332281	-0.0526043615	0.0273756448	-0.049178403	0.0109661741	-0.0523701198	0.1087343417	0.0469619303	0.1535661354	-0.0053578812	0.1187806334	0.0195716555	-0.0237034708	0.0835490816	0.0587608925	0.0139899614	-0.070993167	0.0370854571	-0.1183793964	0.0884385722	-0.0263923698	-0.092193012	0.0725589432	0.055858395	0.1178045710424413	-0.0057856243777366	0.0138779169584936	3.3473449440260124e-05	0.0627714361819329	0.0218287348741484	0.0004764936662058	0.0039402532003424	-0.2279760904981458	-0.0074767229710772	5.590138638623486e-05	0.0519730978388187	-0.0029209053939154	-9.676837471039998e-05	8.531688320204077e-06	9.364118344092378e-09	-0.0037708200962482	-0.0008390490334235	1.4219084198269288e-05	7.0400328048891e-07	0.001916004920742	-0.0003903656188817	1.523853164048928e-07	3.671074856307558e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4110.877545399709	10.34395587137351	106.9974230689225	16899314.193271533	3616.428956330128	12.98250450721116	13078558.39618302	168.5454232797581	4068.748974402184	1.4648492751066442	16554718.216698823	2.145783398780461	3973.884520640328	2919.6297646799394	0.895205	12.974183	0.0739333524400544	0.0405985456555101	-0.0094984088	0.1075336452	-0.0739780749	-0.0776733445	0.0563301739	-0.076017207	-0.0045116073	-0.0969002743	-0.0398179622	0.0192417025	-0.0476981114	-0.0517600914	-0.1435315171	-0.086998854	-0.0899089549	-0.0175466056	-0.0182483381	0.0564582324	-0.0767127533	-0.0761713909	0.0248338389	0.0047939499	0.006331814	-0.0588173788	0.0242041863	-0.0023844669	-0.0088244897	0.0496304718	0.0770542205	0.1304439943	0.0685167893	0.0544955369	-0.0462925475	-0.1427340788	0.022274768	0.0928187051	-0.0065327803	0.0565797397	0.0012683854	-0.0071342477	0.1419358386	0.012944538	-0.005163835	0.0501076657	-0.0261289037	0.0980250139	0.082454874	-0.077381603	-0.0861761257	-0.1110656647	0.0154957222	-0.0428274929	0.004197083	-0.0505080562	0.0174319026	0.0162303045	-0.0695999742	0.0853106488	0.0696594701	0.0269318396	0.0660939149	0.0831853495	-0.0202217314	0.0114067125	0.0117500956	0.0339835276	-0.0225327295	-0.0866026253	-0.0003103514	0.1008845346	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	0.1105456157097819	-0.0072589553326593	0.0122203331526547	5.269243252154431e-05	0.0622909183672248	-0.000480517814708	2.308973702518473e-07	0.0038801585110322	-0.2282483753569977	-0.0002722848588519	7.41390443600088e-08	0.0520973208531089	-0.0024590384640053	0.00046186692991	6.0468701674575456e-06	2.1332106094458114e-07	-0.004147788370834	-0.0003769682745857	1.720414836922577e-05	1.421050800441951e-07	0.0014364082365612	-0.0004795966841808	2.3001297947721806e-07	2.0632686220608565e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4114.983120492871	4.10557509316277	16.855746845598485	16933086.08194125	3635.647726988181	19.218770658053018	13217934.394754328	369.3611456068396	4073.162139417764	4.413165015580034	16590649.813986298	19.476025454739524	3980.7670614626654	2959.407368177117	0.873222	12.655581	0.0324648774435634	0.0193031035608066	-0.0216847457	0.1139945307	0.032046945	-0.0865427482	0.0784233173	-0.0334407084	-0.0956713425	-0.0444021977	-0.0221953018	-0.0378508733	0.0097543885	-0.0305783449	-0.0600741955	-0.1022204035	-0.1398727144	-0.073399943	0.0181172766	0.0135499612	-0.0755698302	-0.0703752412	-0.030622273	-0.0163970344	-0.0735340812	-0.0273172931	-0.0044287357	0.0104668994	0.0878002355	0.1068046204	-0.1053727155	0.0632881298	0.043712552	0.0051738	-0.044488101	-0.0618100228	0.0379575299	0.1691682384	-0.0428708507	0.0605590265	0.005718803	0.0188431113	0.1194785773	-0.0030795696	-0.0260842894	-0.007331137	0.079884167	-0.0288562719	0.0705659188	-0.0776286918	-0.0723196342	-0.1179999302	0.0205882421	-0.0295505608	-0.0136508576	-0.0251625608	-0.0030119187	-0.0565081932	-0.0251667988	-0.0123413539	0.0274474939	-0.0528985179	0.0513546212	0.0685367281	-0.0821316824	0.0413096462	-0.0350132731	-0.0309865669	-0.0065562353	-0.046773847	-0.0745479269	-0.0589918203	-0.029937846	-0.08840364	0.0801538266	0.0428738067	0.1178758521527783	0.0073302364429963	0.0138947165207436	5.373236631023242e-05	0.0623214385410051	3.052017378030181e-05	9.314810075798219e-10	0.0038839617018202	-0.228117317242166	0.0001310581148317	1.7176229463243498e-08	0.052037510425763	-0.0025284604126934	-6.942194868809993e-05	6.393112058557679e-06	4.81940695965318e-09	-0.0045002387842751	-0.000352450413441	2.025214911549383e-05	1.2422129393480217e-07	0.0013588193444513	-7.758889210990002e-05	6.020036178841705e-09	1.846390010855061e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4118.480851517334	3.497731024462155	12.234122319485076	16961884.52431494	3630.035143103966	-5.612583884214928	13177155.140169833	31.501097857349126	4081.660399354668	8.49825993690365	16659951.615660109	72.22042195518164	3989.041368964219	2926.226677181677	0.977558	14.167723	0.0329969508469161	0.0250888014372083	-0.0543914704	0.088734548	-0.1312277713	-0.0851555114	0.0977216224	-0.1029758355	0.0627594075	0.0605259309	0.0691648861	0.0790277189	0.0615037218	-0.0279954139	-0.100101936	-0.0550203908	-0.1680546708	0.0277096681	0.0205472007	0.1002578113	-0.0375393093	0.0914035503	-0.0609344527	-0.0727816884	-0.0180602874	0.1074892801	0.013678252	0.0424651713	0.035786482	-0.0163497759	-0.0936912227	0.1006659315	0.0728595289	-0.0341352867	-0.0837094623	-0.1315078807	0.0183172896	0.1103817787	0.0915177098	-0.1174660167	0.0096230273	-0.076428855	0.057550524	0.0082143985	-0.0528249561	-0.05870203	0.0891436727	0.0210993465	0.0621786722	-0.0865249859	-0.0623002407	-0.1243452983	0.0225593501	-0.0190297228	-0.0010981104	-0.0098708721	0.0485758592	-0.0207825176	0.0959932594	0.0142316677	0.0955046948	-0.0446522408	0.0384782022	0.0302718506	0.0057641263	0.0475339596	0.0373056523	-0.0749473312	-0.0173379628	0.0398255787	-0.1430172654	0.0814165039	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	0.118053355304724	0.0001775031519457	0.0139365946987034	3.150736895065881e-08	0.0570235516357513	-0.0052978869052538	2.806760566085973e-05	0.0032516854411551	-0.2277202945243743	0.0003970227177916	1.5762703844269522e-07	0.0518565325382677	-0.0025284527026607	7.710032699954905e-09	6.393073069592198e-06	5.944460423437393e-17	-0.0044328446295287	6.739415474639986e-05	1.965011150954144e-05	4.541972093981691e-09	0.0018339082411107	0.0004750888966593	2.2570945972904602e-07	3.363219436813741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4120.084423668687	1.6035721513535464	2.571443644596641	16975095.658157337	3626.9276724008414	-3.107470703124818	13154604.340826984	9.656374170779053	4077.982526161377	-3.677873193290907	16629941.483677523	13.526751225927852	3988.661258997542	2987.3734646940297	0.979155	14.190861	0.1323867650729406	0.0594797722131325	-0.0586544032	0.1061837469	-0.0330686235	-0.0276537045	0.067972067	-0.0033987533	-0.0416278471	-0.0874058486	-0.0052158977	-0.0176913625	0.0367695097	0.0004670547	-0.0608497843	-0.0340314407	-0.0897212419	-0.0668259741	0.035884572	0.0289239143	-0.0067972389	-0.0887979518	0.0476671994	-0.0223410446	0.076843198	-0.0322042251	0.051932655	0.0432466425	-0.0874281983	0.1107014454	0.0536191976	0.0118857168	0.0158309272	-0.0456782511	-0.0275001666	-0.0496673171	0.0049712742	0.1206943294	-0.0352864445	0.0883967418	-0.014129102	-0.0048736097	0.047151994	0.0170360779	0.06129907	-0.0007165133	-0.083751178	0.0469130554	0.0489922014	-0.1131015218	-0.0188303032	-0.0998264826	0.0496473655	-0.0512166835	0.0327647642	-0.0314385721	-0.0931005433	-0.0137897069	-0.0629593477	0.0387753835	0.0632292688	0.0786430871	0.0364552576	0.0258473598	0.0017423926	0.0530864971	0.0890466711	0.0712529502	-0.0545890545	-0.0717916412	0.0020715632	0.0451189847	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	0.1396359596809304	0.0215826043762064	0.0194982012360144	0.0004658088116598	0.022204720502458	-0.0348188311332933	0.0012123510014887	0.0004930496125922	-0.1937065858655984	0.0340137086587759	0.001156932376724	0.0375222414077064	-0.0028604062673477	-0.000331953564687	8.181924014282003e-06	1.1019316910840639e-07	-0.0044910065699907	-5.816194046200009e-05	2.016914001169963e-05	3.3828113183052437e-09	0.0013845913281664	-0.0004493169129442	2.0188568825779566e-07	1.917093146033596e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4120.7495636516815	0.665139982994333	0.4424111969777015	16980576.966335524	3634.3946595803286	7.466987179487205	13208824.541586014	55.755897538626286	4080.446363306113	2.463837144736317	16650042.523818083	6.070493475782407	3992.891803606276	2952.133713603187	1.0122	14.669784	0.1596433055976065	0.0836625769930879	-0.0607092053	0.0420841404	0.0258716059	-0.145246087	0.0841818017	-0.0762518118	-0.0736102829	0.0409497569	-0.0748003089	-0.0195383524	0.0580507945	0.0131723555	-0.061190195	-0.0694540615	-0.0935200083	-0.0280660707	0.0998972939	-0.0655305493	-0.0028407953	0.0433651266	0.1652751234	-0.0765916342	0.0361983004	0.0389309328	-0.0869254456	0.0711307152	-0.1747897517	0.0022056344	0.0536432234	0.0342038141	0.0173695892	-0.0467615082	-0.0510681809	-0.0633273858	0.0400128055	0.1163006512	-0.0561894126	-0.0271973776	0.0025028551	-0.0279154644	-0.0584775993	0.1956295315	0.0066384843	-0.1106207746	-0.0988795001	-0.120186198	-0.0032185309	-0.093720754	-0.0346158429	-0.0612647962	0.0524722326	0.1141402952	0.0114531897	0.0259841695	-0.0465372556	-0.0901255675	-0.0074233862	-0.1110229779	0.0538999474	0.0536747776	0.0684877826	-0.0138665353	-0.0154576506	-0.0516792892	0.0891853983	-0.0589110785	-0.1836048128	-0.0696409326	0.0398238693	-0.1039856523	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	0.1171397403902858	-0.0224962192906446	0.0137217187787035	0.0005060798823727	0.0138566376588471	-0.0083480828436109	6.969048716379065e-05	0.0001920064072085	-0.1926387995543024	0.001067786311296	1.1401676065911266e-06	0.0371097070937227	-0.0040492089589601	-0.0011888026916123	1.6396093193322735e-05	1.4132518395848866e-06	-0.0050031134987449	-0.0005121069287542	2.503114468132344e-05	2.622535064780596e-07	0.0005308766054919	-0.0008537147226745	7.288288277111984e-07	2.818299702586024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4136.826448206639	16.07688455495736	258.4662169934265	17113333.062581956	3649.092330228365	14.697670648036365	13315874.83453148	216.02152247814968	4080.247484695456	-0.1988786106571751	16648419.536363596	0.0395527017769282	3991.633750552851	2978.8712466482025	1.114336	16.150032	0.1517807988978092	0.0707664067018636	-0.0953479868	0.0276080168	-0.1133192546	-0.0278911766	0.1187232268	-0.0834954637	-0.0087705258	-0.0373040573	0.0106214616	0.0624774484	0.0318598693	-0.0640374403	-0.085217539	-0.0012024663	-0.0197861182	0.0496585914	-0.0115403444	0.0777195894	0.1040278249	0.0652469688	-0.0308318914	0.0994502121	0.0961720741	-0.0436666342	-0.1570497735	-0.0034391239	-0.0893544691	-0.0021006264	-0.0133108416	-0.0542758678	-0.0782738411	-0.0123120754	-0.1110892254	-0.0799166945	-0.0193957057	0.0268625367	0.0268283172	-0.012166612	-0.0435992406	-0.0059710943	-0.069045602	-0.1090855214	0.0842352743	0.0189379868	-0.1515149031	-0.1507970967	-0.0252941883	-0.087705294	0.0184082115	-0.0963895405	0.048418191	-0.0431399232	0.0169384547	0.0470444553	-0.0451052189	0.0282085704	0.0312783823	0.0616610591	0.1166136963	0.0871656603	0.0353341443	-0.0095057816	0.0141277145	0.0137852172	0.0091250468	-0.055972087	0.0293920977	-0.0835260569	0.108343746	-0.1536293112	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	0.1169013413647093	-0.0002383990255764	0.0136659236128682	5.6834095395824464e-08	-0.0021843802485506	-0.0160410179073977	0.0002573142555054	4.77151707025798e-06	-0.2423360176159974	-0.049697218061695	0.0024698134830716	0.058726745433981	-0.0046678993011212	-0.000618690342161	2.1789283885407783e-05	3.827777394834186e-07	-0.0045402606024658	0.0004628528962791	2.0613966338303112e-05	2.1423280359395145e-07	0.0011654166451145	0.0006345400396226	4.026410618842509e-07	1.3581959567099366e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4144.898900775306	8.072452568667359	65.16449047338423	17180186.897648342	3653.4342604417066	4.341930213341584	13347581.89536924	18.85235797752849	4077.557150316036	-2.6903343794201646	16626472.314093431	7.237899073090082	3988.254474610219	3038.5055622673303	1.043056	15.116974	0.0541540265284325	0.0284297000370321	-0.1217193583	0.0699718923	0.0432258463	-0.0586892177	0.1380395202	0.0482423071	-0.063798282	-0.1216887663	-0.0272899896	0.0015317938	0.0088551501	-0.0508247109	-0.0952316269	0.0196086631	0.0290224898	-0.0623402951	0.0287428974	0.0431489009	0.0217512429	-0.0950285816	-0.0296388717	0.0344347963	0.1327381847	-0.0622805641	-0.0341548459	-0.0295591676	-0.0742295606	-0.0556469988	-0.011098512	-0.0115774528	-0.0353523015	-0.0327360353	-0.0443592884	-0.0519692726	-0.0532889814	0.0116272409	-0.0627473367	0.1355486177	-0.0308234916	0.0339198103	0.0195363065	-0.0858268755	0.0008575383	-0.0340268565	-0.05715385	-0.0312271156	-0.0262934189	-0.1206958754	0.0085116961	-0.1040977747	0.0125519508	-0.0142215377	-0.0022188562	0.0300129729	-0.0513036114	-0.0520163994	-0.0533002028	-0.0387190237	-0.0108851495	0.0461734403	-0.0032151942	-0.0265116403	-0.0453036618	-0.00984113	0.0429214626	-0.079383549	0.100564933	-0.013149496	-0.0826365614	-0.1421502738	-0.0386326214	-0.0770914491	0.0951408427	0.007352978	0.1171231918490463	0.0002218504843369	0.0137178420689085	4.9217637400560026e-08	0.0031637714078982	0.0053481516564488	2.8602726140376047e-05	1.000944952143416e-05	-0.2248115478701606	0.0175244697458367	0.0003071070398727	0.0505402320557775	-0.0042367235259155	0.0004311757752056	1.7949826235045866e-05	1.8591254912423613e-07	-0.0045746788534772	-3.4418251011399635e-05	2.092768661245147e-05	1.184616002683712e-09	0.0010098195784954	-0.0001555970666191	2.421044714046869e-08	1.0197355811126272e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4145.26536720488	0.3664664295738475	0.1342976440046037	17183224.964548208	3652.977432016226	-0.4568284254805803	13344244.11881986	0.2086922103270661	4082.7849749574566	5.227824641420739	16669133.15173836	27.33015048144588	3994.975633204138	3018.8272814222337	0.934247	13.540014	0.066491939837264	0.0298282157847743	-0.1352914287	0.0565885561	-0.032826191	-0.0844425051	0.145268325	-0.0319554792	0.022041667	0.1056603323	0.0608405395	-0.0219387707	0.0378919482	-0.058670883	-0.1318060414	0.0022030575	0.0233818087	-0.0335308753	0.0376062896	-0.0309665988	-0.0307922478	0.0646161983	-0.0162212548	-0.1026274981	0.0359306599	0.0017341225	0.0668737657	-0.0261881613	-0.0953980161	-0.0308713157	0.0382784089	-0.0819171042	-0.0245383503	-0.0479456179	-0.0715268864	-0.1134227096	-0.0034452948	-0.0126541441	-0.0356009519	-0.0084000612	0.0126992005	-0.045197417	-0.0451096725	-0.014699408	-0.0900614375	-0.1075464157	0.009447772	-0.0025634146	-0.027647761	-0.1250803883	-0.0011383325	-0.112913143	0.0070652595	-0.0053308455	0.0035404204	0.0448041144	-0.0188860752	-0.042506832	0.0822064589	-0.0433859263	-0.00520679	-0.0110171357	0.0147275104	-0.047275394	-0.0002166916	-0.0066186799	0.0864346404	-0.1527540622	-0.0462859482	0.0278634638	-0.0681659505	0.01377583	-0.0403383756	-0.0745355992	0.0973854535	0.0	0.1054049258051463	-0.0117182660439	0.0111101983839883	0.0001373177590756	0.0185560116509293	0.0153922402430311	0.0002369210596991	0.0003443255683894	-0.2431786082202336	-0.0183670603500729	0.0003373489059032	0.0591358354959298	-0.0040009409305053	0.0002357825954101	1.6007528329392616e-05	5.5593432298369975e-08	-0.0044609087333351	0.0001137701201421	1.989970672714536e-05	1.2943640237147933e-08	0.0009390848300425	-7.073474845289995e-05	5.003404638695032e-09	8.818803180159511e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4138.134385554062	-7.130981650818285	50.85089930430707	17124156.192904893	3654.259929011418	1.2824969951921048	13353615.628778534	1.6447985426767775	4078.6607571052864	-4.124217852170204	16635473.571550667	17.009172892159413	3988.661206561116	3097.9991677860726	1.077938	15.622517	0.0800079682650931	0.0393079230082224	-0.1281163129	0.0795517242	0.0488767161	0.0830127521	0.1074373534	0.1285241345	-0.0238180079	-0.1006534985	0.011043029	-0.1204501607	0.0252141959	-0.0256616239	-0.0357259449	0.0216060894	0.034671411	-0.1190073279	0.0489978376	-0.0257721326	0.0461663058	-0.0912018424	-0.0737177165	-0.0237761294	0.0529082033	-0.0342615523	0.0739735127	-0.0593338392	0.0553190167	0.0124005146	0.0587420761	-0.0629769833	-0.0136956428	-0.0444058484	-0.0264574415	0.0073511669	-0.0399690362	0.0212082004	-0.0816679024	0.1503888481	-0.0354798189	0.024551229	-0.0314488404	-0.0935828827	-0.0649946669	-0.007738491	-0.0143495712	0.1116055875	-0.0332896792	-0.1130151573	0.0254126574	-0.1024952786	0.025351541	-0.0158482863	-0.0381525269	0.0674943054	-0.0270827694	-0.0271875703	-0.0745473647	0.0436938441	-0.0680498074	0.0609957231	0.0103254913	0.0114230681	0.0742292592	0.0200268426	0.1114098918	-0.0375562289	0.1012177322	-0.0566389731	-0.05588994	0.0584142766	-0.0420318424	-0.0718889393	0.0993631376	-0.007352978	0.1171341857749439	0.0117292599697976	0.013720417477159	0.000137575539439	0.0049136402152356	-0.0136423714356937	0.0001861142983894	2.414386016478055e-05	-0.2422450352995468	0.0009335729206867	8.715583982396788e-07	0.0586826571272786	-0.0046001261607315	-0.0005991852302261	2.1161160694646327e-05	3.590229401212238e-07	-0.004608950208663	-0.0001480414753279	2.1242422025934707e-05	2.1916278417261253e-08	0.0012659134032667	0.0003268285732242	1.0681691627576629e-07	1.602536744570279e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4111.583304084875	-26.55108146918701	704.9599271834059	16905117.266429495	3631.0771259014414	-23.182803109976703	13184721.094244672	537.4423600359455	4082.865100736497	4.204343631210577	16669787.430812046	17.67650536930094	3989.84473658556	3015.71928931152	1.145618	16.603405	0.0847440459405866	0.0427231471237173	-0.063382517	0.0485388607	0.0600244105	0.0221413753	0.0571261043	0.1677251818	-0.1059847117	0.0668457718	-0.0259569064	0.0390882082	0.0765617029	0.0120379736	0.0929598611	-0.0476655279	-0.041898554	-0.1197440652	0.0504635751	-0.0716018054	-0.0544733151	0.0320771997	-0.0497243407	-0.0303994222	-0.0561848293	-0.0456705556	0.0520044447	-0.0472156483	-0.0719062086	0.105171363	0.0183500004	-0.0639730612	-0.1072892347	-0.0733882224	0.0026638131	0.0927143817	0.0321659909	0.0795482135	-0.0965204175	-0.0175613263	0.0015926184	-0.0531673657	0.0076255463	-0.0107240198	-0.0866726281	0.0060590652	0.0950849617	0.0569966574	-0.0190408257	-0.0656676205	0.0056119957	-0.0782680757	0.0199508221	0.0079506071	-0.0246910235	0.0505235875	-0.0014102615	-0.1064910293	0.0723758752	-0.0309546006	-0.1166933782	-0.0491585025	0.0088445915	5.22043e-05	0.0505309276	0.0963441486	0.0393953145	-0.0958341576	-0.0436965969	-0.1019404644	0.0025076216	0.0595241464	-0.0437125059	-0.0691546937	0.1010684743	-0.0146701329	0.1137049591627601	-0.0034292266121837	0.0129288177382049	1.1759595157709564e-05	0.0298498095647516	0.024936169349516	0.0006218125418277	0.0008910111310519	-0.2509796963809236	-0.0087346610813767	7.629430420651851e-05	0.0629908079954606	-0.0039978501087611	0.0006022760519703	1.5982805492121137e-05	3.627364427770518e-07	-0.0046362177802068	-2.7267571543800224e-05	2.1494515305505668e-05	7.435204578962636e-10	0.0015892495577027	0.000323336154436	1.0454626876546086e-07	2.5257141566582275e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4090.889708270688	-20.693595814186665	428.2249077209239	16735378.605235036	3601.323328575721	-29.75379732572037	12969529.716943713	885.2884553000447	4080.313891636096	-2.551209100401138	16648961.4542785	6.508667873969585	3984.2949877106735	2989.058071120424	1.202114	17.422205	0.0709177564116664	0.0493970901408828	0.00231231	-0.0005351252	-0.0457847185	0.1953544789	-0.0268178939	0.1078007153	0.0605363395	-0.0544555046	0.0336762668	0.0151732108	0.0597256836	0.0572000834	0.1024580727	-0.0396582717	0.0055493789	-0.0355973595	-0.0371031548	0.164172111	0.0665293097	-0.0558398229	-0.0657693811	-0.0113517984	-0.1240532658	-0.0572805395	0.0645149201	-0.0039884976	-0.0436551229	0.0028375539	-0.0277161466	0.0307425285	-0.0430660924	-0.0530646832	0.0159148393	0.0905797328	0.0083550663	0.0440814947	0.1207766649	0.0403189784	-0.1007800493	-0.0683354786	0.0187430326	-0.0462303386	-0.0120401503	0.1006164742	0.085883048	0.0297132418	-0.0110581907	-0.0032459614	-0.0096700498	-0.0487097111	0.0301341534	0.0228831205	0.0216216952	0.0172376016	0.0227345967	0.0023094027	0.1123976214	0.1133809487	-0.0956908544	0.053846592	-0.0117765077	-0.0119047297	0.128244341	0.0696891378	0.0647222268	-0.0516204779	0.0244403926	-0.0957827328	0.0010992295	-0.0825336964	-0.0453798541	-0.0663361938	0.1024967892	-0.0219158165	0.1176160479720209	0.0039110888092607	0.0138335347405567	1.5296615673924986e-05	0.0184106616084136	-0.011439147956338	0.0001308541059669	0.0003389524608595	-0.203325408757081	0.0476542876238426	0.0022709311289359	0.041341221846234	-0.0038588745842544	0.0001389755245066	1.489091305700457e-05	1.93141964119123e-08	-0.0046250869903592	1.113078984760034e-05	2.139142966838992e-05	1.2389448263144278e-10	0.0015810912316125	-8.158326090200061e-06	6.655828459403903e-11	2.499849482681932e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4078.041612737847	-12.848095532840944	165.07355882100742	16630423.395221502	3599.5321739783653	-1.7911545973556713	12956631.871505417	3.208234791628357	4070.897955089176	-9.415936546919966	16572210.160749234	88.65986105562308	3976.581210308685	2908.829835910449	1.091283	15.815929	0.0838294399876005	0.0399350314884424	0.0719316596	-0.0251994074	0.0934116664	0.0415997699	-0.1008275903	0.1010626975	0.0235274779	-0.0632080168	0.0273026873	-0.0809049732	-0.0107702965	0.0632440736	0.1325045982	-0.058247433	-0.0340215198	-0.0001961428	0.0382989965	0.0214479435	0.0182510991	-0.0563952951	0.0465120278	-0.0597385976	-0.0236551762	-0.0161068945	0.000120314	-0.0803565995	0.0202328746	-0.0119938733	-0.0304474095	0.0290190499	0.0099575454	0.0022070667	0.0547945354	0.126549417	0.0443812245	0.0612313047	0.0425672731	0.0110977727	-0.0819777	0.0131818809	0.0170383819	0.090277	-0.0430907395	0.0187899002	0.0009274898	0.0452323003	-0.0030120668	0.0613578045	-0.0319148499	-0.0345230529	0.0324013528	0.0768035348	0.0352228371	-0.0122079846	-0.0413369068	-0.0427284257	-0.0454245513	0.0255391966	-0.1165040598	0.0527659565	-0.0015957066	-0.0041090209	0.1213992564	0.0239413236	0.0643067233	-0.0089471685	0.0310845171	0.0759080288	-0.0281256586	-0.0008139362	-0.0470333792	-0.0634368734	0.1036441676	-0.0290547284	0.1098576051102071	-0.0077584428618137	0.0120686934005502	6.019343564002937e-05	0.0039692495498542	-0.0144414120585594	0.0002085543822451	1.5754941989017766e-05	-0.1863290777811386	0.0169963309759423	0.0002888752666437	0.0347185252267696	-0.0044188023497457	-0.0005599277654912	1.952581420611812e-05	3.135191025680799e-07	-0.0049029182065805	-0.0002778312162213	2.4038606940418547e-05	7.719018470700704e-08	0.0015261851314994	-5.490610011310007e-05	3.014679829629767e-09	2.3292410556098405e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
