global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
4317.508901616109	-7.752708619191253	60.10449093408235	18640883.115534343	3576.048877625953	-15.682942548135998	245.9546869681344	12788125.57516984	4118.693298270721	-7.708426694773152	59.41984210869134	16963634.485220153	4017.32128067599	3689.431547095014	0.580754	11.622996	0.1239441867362723	0.0762447492965095	-0.0787741674	0.0735101313	0.098849644	0.0078102044	0.0388434348	0.0328303402	-0.0269151091	-0.0200627335	0.032444527	0.0522399208	-0.0237805987	-0.0272186052	0.0182409746	-0.0957722241	0.1457607284	-0.0095092237	-0.0217587575	0.0078143168	0.0187387097	0.0135413366	-0.0165051824	-0.0396305963	-0.0482407863	-0.0008677718	0.0494148955	-0.0267656678	-0.0002367535	0.0439736969	0.0621539865	-0.0696538331	0.0155075005	0.0207214117	0.0405107596	0.0160960604	0.0448486828	0.0356432415	-0.0511764277	0.1084806779	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	0.0317885217950788	-0.0108567175102934	0.0001178683150983	0.0010105101179162	-0.122780282594519	0.0021939427295052	4.813384700348773e-06	0.0150749977939899	-0.2683902355363869	0.0296107723848138	0.0008767978412252	0.0720333185312772	-0.0086617592831875	-0.0011547334167563	1.3334092637739078e-06	7.502607387988482e-05	-0.000993878103028	0.0004682452232199	9.87793683678536e-07	2.1925358906825397e-07	-0.0013023306167651	2.676442256900006e-06	7.163343154519997e-12	1.6960650353637656e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4308.470547529671	-9.03835408643772	81.69184459182544	18562918.458930627	3568.643113023653	-7.405764602300223	54.84534934468299	12735213.668131148	4114.640390536523	-4.052907734198016	16.42606110192209	16930265.543434553	4011.860372140511	3671.390766962661	0.508055	10.168036	0.0953245888531001	0.0520684411237135	-0.0614775021	0.0647935321	0.0919732943	0.0124850946	0.0185461052	0.0105716805	-0.015974707	-0.0131693397	0.0271383448	0.0516509243	-0.0132507396	-0.0186917965	0.0220232567	-0.082169824	0.1338166239	-0.0091603886	-0.0274151738	0.0114616059	0.0277018199	0.0313307094	-0.0178492136	-0.0666878278	-0.0271829566	-0.0021742218	0.0622371493	-0.0530196491	0.0021630126	0.0608326601	0.0390572998	-0.0600635369	-0.0204128405	0.0586675286	0.043961896	0.0142201031	-0.0474347297	-0.0103125278	0.0051868823	0.0072646541	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	0.0385474433484773	0.0067589215533985	4.568302056499481e-05	0.001485905388704	-0.1396984623497417	-0.0169181797552227	0.00028622480623	0.0195156603828822	-0.2946586696918558	-0.0262684341554688	0.0006900306329802	0.0868237316245741	-0.0095673002785117	-0.0009055409953242	8.200044942127452e-07	9.153323461921008e-05	-0.0009927881440929	1.0899589351000703e-06	9.856282990514248e-07	1.1880104802044798e-12	-0.001303280730286	-9.501135209001414e-07	9.027157025972637e-13	1.6985406619348096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4299.406448921067	-9.06409860860458	82.15788358650751	18484895.81302406	3551.4378510722963	-17.205261951356533	296.02103881479684	12612710.81002901	4119.30040218228	4.66001164575664	21.71570853858751	16968635.80341909	4012.282996218926	3645.0113483448927	0.917581	18.364141	0.3250368214271092	0.1956270677794855	-0.0282679884	0.1201723086	0.1318720524	-0.0021994132	-0.0214477368	-0.0429640458	-0.0193738815	-0.042485889	0.0849421923	-0.001399889	-0.0092316216	-0.0334308889	0.0563955851	-0.0767748823	0.1664290197	0.0633972292	-0.0009286232	-0.0688057795	0.0333614515	0.0066876687	-0.0027869458	-0.0192186673	-0.0378855801	-0.0424767806	-0.0428822365	-0.0719290444	0.0906795178	-0.1307692665	-0.0168249128	-0.0898385126	0.1253954145	0.1417882093	-0.189375232	-0.0101102951	-0.0693597723	-0.0353833986	0.1281277211	0.0776987982	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	0.0580655989480902	0.0195181555996128	0.0003809583980107	0.0033716137812004	-0.1066615761016152	0.0330368862481265	0.0010914358529716	0.0113766918164806	-0.3709511489583406	-0.0762924792664848	0.005820542392627	0.1376047549135129	-0.006504763461907	0.0030625368166047	9.379131753059254e-06	4.231194769536034e-05	-0.0018512782470914	-0.0008584901029984	3.4272311481538063e-06	7.370052569463749e-07	-0.0013060398169405	-2.7590866544999464e-06	7.612559167039706e-12	1.7057400034339748e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4301.8568227501255	2.4503738290586625	6.004331902135611	18505972.123441804	3558.151772086076	6.713921013779782	45.076735379273735	12660444.033199284	4116.290370573949	-3.010031608330792	9.060290283150453	16943846.414879818	4014.0608709980816	3649.103467392048	0.90344	18.081133	0.1082677503724885	0.0687189422384198	-0.0263181781	0.1268544077	0.1221946641	0.0199057048	-0.0166761368	-0.0289565627	-0.0144300476	-0.0104183656	0.0809415005	0.0350787353	-0.0148415205	-0.0115483548	0.0392176479	-0.1027177634	0.1639238758	0.0599843351	-0.0396108627	-0.0491258848	0.0270604608	0.0429289982	-0.0293874617	-0.0584060771	-0.049496472	0.0331572676	0.0335034171	-0.1382258153	-0.0062662346	0.009541939	0.0072013133	0.0439864105	-0.0381250367	0.0915558553	-0.0161991293	-0.005595776	0.071988717	0.032757113	-0.0292174753	0.013870201	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	0.0577566050804136	-0.0003089938676765	9.547721026174277e-08	0.0033358254304148	-0.1165785911929901	-0.0099170150913749	9.834718832255767e-05	0.0135905679245423	-0.3156657325780685	0.055285416380272	0.00305647726434	0.0996448547240486	-0.0071068502471849	-0.0006020867852778	3.62508497006276e-07	5.050732043591208e-05	-0.002050079836233	-0.0001988015891416	4.202827334929125e-06	3.9522071845225645e-08	-0.0012518016906967	5.423812624379999e-05	2.941774338438385e-09	1.5670074728311166e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.77407042877	10.917247678644344	119.18629687686531	18600020.18256274	3582.526693028728	24.374920942651897	594.13677096053	12834497.506263357	4123.448761712114	7.158391138164916	51.242563686958	17002829.690465167	4019.297325697261	3648.758178511215	0.794065	15.892136	0.0688491177212001	0.031350946329143	-0.0393324433	0.1044283427	0.1298947249	0.0107239558	0.0245973773	-0.0031133696	-0.0303476243	-0.0210809215	0.0572891857	0.0623458155	-0.022750393	-0.0237715302	0.0457306626	-0.1084399153	0.1634809776	0.0496922666	-0.0157124797	-0.0386820018	0.0216297885	0.0332557112	-0.0247491791	-0.0483793437	-0.082973785	-0.004468228	0.0503131485	-0.0487492483	0.0637655069	-0.0598261313	0.0129889914	0.1035689589	0.0674863117	0.0373819359	-0.0749433975	0.008098083	-0.0383269135	-0.062016739	0.0907320495	-0.0330384538	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	0.0580736010400926	0.0003169959596789	1.0048643845280796e-07	0.0033725431377638	-0.1063115763474797	0.0102670148455104	0.0001054115938379	0.011302151265486	-0.3047890027863928	0.0108767297916756	0.0001183032509611	0.0928963362195237	-0.0067569243411018	0.0003499259060831	1.224481397480786e-07	4.565602655137399e-05	-0.0016489556498602	0.0004011241863728	2.719054735205875e-06	1.6090061289324089e-07	-0.0010550842406659	0.0001967174500308	3.869775514662032e-08	1.1132027549015387e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4316.261186949211	3.4871165204413046	12.159981627134671	18630110.63396421	3579.778988335076	-2.74770469365194	7.549881083516902	12814817.6053253	4121.286258891917	-2.1625028201970053	4.6764184473600015	16985000.42773133	4020.1161270724	3675.566304940828	0.708256	14.174788	0.1851046853681872	0.0980661265954636	-0.043488962	0.1440553585	0.1370652596	0.0062988817	0.013869938	0.007489699	-0.0260475315	-0.0181817336	0.0940177395	0.0571408571	-0.0202476378	-0.0220362973	0.0649227768	-0.1260548755	0.1785588288	0.0823923328	-0.0211113947	-0.0674405018	0.012071944	-0.0102997751	0.0217714431	0.0523448581	-0.0574382423	-0.0223814838	0.0345681553	-0.0499387783	0.0289506701	-0.099041987	0.1579153069	-0.0246144351	0.1034299674	-0.0352138168	-0.1111085572	-0.0492386368	0.0606779307	-0.0223235862	-0.0200729297	-0.0207581276	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	0.0587419214120359	0.0006683203719433	4.466521195544343e-07	0.0034506133311778	-0.0786876162373459	0.0276239601101338	0.0007630831721662	0.0061917409491158	-0.346809502265998	-0.0420204994796051	0.0017657223765154	0.1202768308619892	-0.0053299257453394	0.0014269985957624	2.036324992307861e-06	2.840810845083176e-05	-0.0011401564330457	0.0005087992168145	1.2999566918154938e-06	2.588766430310486e-07	-0.0006950439451127	0.0003600402955531	1.2962901442203554e-07	4.83086085637826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4311.981792941331	-4.279394007880001	18.31321307467925	18593186.982657537	3589.091035857914	9.31204752283793	86.71422906759202	12881574.463675637	4113.814304926387	-7.471953965529792	55.83009606299639	16923468.135416973	4013.137817809904	3672.919199718855	0.8969439999999999	17.951118	0.3170241787825233	0.183330273284465	-0.0395616204	0.0817688541	0.107179716	-0.0076849981	0.025455931	-0.0011335928	0.0006315514	-0.0135651343	0.0412129568	0.0406210966	-0.0067906905	-0.0059223715	0.0204175821	-0.0741298267	0.1420693894	0.0205994228	0.0018617554	-0.0221063799	0.0366494304	-0.0172353269	-0.0906138875	-0.0196878938	-0.0699123883	0.0546511102	0.0407525723	-0.0862524537	-0.0342047757	-0.0178930937	0.0620513322	-0.1049074318	0.0268267581	0.0289869113	0.0766761275	-0.026053332	0.0184459659	0.0545384954	-0.0786227743	0.0737850109	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	0.048148481758659	-0.0105934396533769	0.0001122209636897	0.0023182762956639	-0.15543647216154	-0.0767488559241941	0.0058903868856727	0.0241604968780251	-0.3092230215998057	0.0375864806661923	0.00141274352887	0.0956188770873139	-0.0083783764776293	-0.0030484507322899	9.293051867198832e-06	7.019719240089196e-05	-0.001744833311523	-0.0006046768784773	3.0444432850003183e-06	3.656341273650514e-07	-0.0008838243851207	-0.000188780440008	3.5638054529614095e-08	7.811455437339835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4321.264786151801	9.282993210469613	86.17396294562492	18673329.352035567	3585.751115934117	-3.3399199237969697	11.155065097375957	12857611.065422766	4120.478303833699	6.663998907311907	44.40888143665429	16978341.452364236	4018.948911982335	3682.7097679857184	0.829594	16.603195	0.2025267935299211	0.1192820338986492	-0.0458122838	0.0587492166	0.0850070286	0.0134391187	0.0193963892	0.0030005024	-0.0146849697	-0.0295009837	0.0084893813	0.0483219048	-0.0118894311	-0.0224363877	-0.0015968992	-0.0537393582	0.1238073715	0.0149088258	-0.0228087931	-0.0022932227	0.0384845925	0.0283845707	0.0006592084	-0.1163037757	-0.047486838	-0.0159667845	0.0573898296	-0.0377473975	0.0280126057	0.0268730661	0.0050397382	-0.0826321898	-0.0027146292	0.0766463962	-0.0369687434	-0.0312725357	-0.0570559824	-0.0634135732	0.0455195556	-0.0925428781	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	0.0414445262836551	-0.0067039554750038	4.4943019010834695e-05	0.0017176487588765	-0.1531912494923233	0.0022452226692167	5.041024834364568e-06	0.0234675589210192	-0.4042642219031762	-0.0950412003033704	0.0090328297551053	0.1634295611109804	-0.0101304005292364	-0.0017520240516071	3.0695882774097585e-06	0.0001026250148827	-0.0015270625202559	0.000217770791267	2.331919940770301e-06	4.742411752909882e-08	-0.0008847578438931	-9.334587724000058e-07	8.713452797705258e-13	7.827964423303672e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.496445283418	-8.768340868382438	76.88380158414569	18597625.59058212	3581.3465802050014	-4.404535729115651	19.399934989056337	12826043.327546058	4113.7496259090985	-6.728677924600561	45.27510661300691	16922935.98466725	4013.076387322889	3683.876505966586	0.670422	13.41758	0.173098437589755	0.0965032286577248	-0.048515762	0.0729086338	0.1000650674	0.0146976602	0.0157238153	0.0102008156	-0.0051149335	0.0085229483	0.0222029395	0.0331745979	-0.0020358316	6.38856e-05	0.0144158365	-0.0594741962	0.1343449802	0.0181499224	-0.0314380248	0.0099402735	0.0305688281	0.0334744049	-0.0204519868	-0.0785418705	-0.064386817	0.0346673898	0.0609796929	-0.1060743761	-0.0436513513	0.0959383774	0.006670329	0.0560909193	-0.073376279	0.0397464437	0.0293777991	-0.0659074655	0.0558093708	0.0039061728	-0.0629858214	-0.0293121468	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	0.0347760832083139	-0.0066684430753412	4.446813304906602e-05	0.0012093759633115	-0.1395872638173187	0.0136039856750045	0.0001850684262457	0.0194846042200057	-0.3242148983903519	0.0800493235128242	0.0064078941948608	0.1051153003382662	-0.0088118545076002	0.0013185460216362	1.7385636111726503e-06	7.764877986311397e-05	-0.0016631384993512	-0.0001360759790952	2.766029668024161e-06	1.8516672086744493e-08	-0.0008838461380929	9.117058002000014e-07	8.31207466118325e-13	7.811839958217338e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4320.204439709263	7.707994425844845	59.4131780688552	18664166.40088363	3607.604445810393	26.257865605391544	689.4755061508042	13014809.837430911	4120.366795713742	6.617169804643709	43.78693622348846	16977422.53122033	4020.9241268944193	3679.1534765153656	0.7687119999999998	15.38473	0.2081795217754002	0.1295059833971969	-0.044120507	0.0288166335	0.0782028578	0.0182723997	0.0605222747	0.0150574034	-0.0142037774	-0.0057089457	0.0259821867	0.0366850942	-0.0093465385	-0.0136033002	0.0273540683	-0.0487750832	0.1019649232	-0.0070532412	0.0006469671	0.0198842213	0.0187241529	0.0187843267	-0.0538229117	-0.0720088838	-0.078249666	0.0192717669	0.0429084189	-0.0687661959	0.0193251388	0.0304184246	-0.0083826564	0.1078538648	-0.0033909844	0.0008360272	0.0410160372	0.0026467097	-0.070586009	-0.0734365333	0.0438425526	-0.0773647174	-0.0263923698	-0.092193012	0.0725589432	0.055858395	0.0570621859184399	0.022286102710126	0.0004966703740062	0.0032560930617906	-0.1617496090328529	-0.0221623452155342	0.0004911695454525	0.0261629360222807	-0.2876002003969518	0.0366146979934001	0.0013406361091478	0.0827138752683668	-0.0110411181894961	-0.0022292636818958	4.969616563420062e-06	0.0001219062908744	-0.0019691486311941	-0.0003060101318429	3.877546331733598e-06	9.36422007905091e-08	-0.0008908998414809	-7.053703388000001e-06	4.9754731485882687e-11	7.937025275506928e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4324.5819953259015	4.377555616638347	19.162993176761937	18702009.434296954	3589.398511991726	-18.20593381866684	331.4560262096768	12883781.677888418	4116.795411815189	-3.5713838985529947	12.754782950843587	16948004.462742593	4013.888037062784	3707.113175317255	0.674036	13.489914	0.1620714858873765	0.0926162364355802	-0.0573201079	0.0240202133	0.0668807882	0.0071331098	0.0144864576	0.0299051435	-0.0020807772	0.0039315123	0.0391417527	0.0262415648	-0.0034323129	0.0106841136	0.031486595	-0.0402252788	0.0820308049	-0.0228529794	-0.0021565393	0.0332353181	-0.0033616404	0.028062952	-0.0234991638	-0.0349095161	-0.0761118396	-0.0001607094	0.0119908664	0.0045152078	0.070330291	-0.0379687432	0.0616266493	0.0014942226	0.0751944606	-0.06278755	0.0369419419	0.0218070919	0.010748001	-0.0809571108	-0.0645135927	-0.0150896197	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	0.0573810876064584	0.0003189016880184	1.0169828662104853e-07	0.0032925892149	-0.1949892345544412	-0.0332396255215882	0.0011048727048154	0.0380208015921268	-0.241501330463052	0.0460988699338997	0.0021251058091826	0.0583228926154242	-0.0122755700277103	-0.0012344518382142	1.5238713408704184e-06	0.0001506896195052	-0.00160379722999	0.0003653514012041	2.572165554923597e-06	1.3348164636179926e-07	-0.00093937837694	-4.847853545909993e-05	2.350168400259209e-09	8.824317350624287e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4328.574444544197	3.992449218295405	15.939650760667591	18736556.721961103	3590.93149620717	1.5329842154437756	2.3500406047997684	12894789.010452664	4114.8874000212345	-1.9080117939547565	3.640509005870448	16932298.314853515	4016.752073991693	3727.458011747032	0.625313	12.51479	0.2873450841472811	0.1740119769942989	-0.047041404	0.0172262101	0.0281179125	0.0035397286	0.0211595299	0.0117379936	0.0033639506	0.0025640997	0.0159942599	-0.0060078592	-0.0013611789	0.0014914442	0.005072694	-0.0001225222	0.043334548	-0.0289649877	-0.0032138095	0.0510248142	-0.0184637974	0.020507205	-0.0166367121	-0.0063827963	-0.0473990012	0.0093362687	-0.0031223333	-0.073294497	-0.0250138874	0.0238035884	0.0066754147	-0.0950849234	0.0196390946	0.0042323108	0.1363208078	-0.0096051068	-0.0613646441	-0.0485728809	-0.0765231437	0.023815818	-0.029937846	-0.08840364	0.0801538266	0.0428738067	0.0567629663154036	-0.0006181212910548	3.8207393045525845e-07	0.0032220343449236	-0.255915938327206	-0.0609267037727647	0.0037120632326142	0.0654929674898943	-0.1651859237733504	0.0763154066897016	0.0058240412982145	0.0272863894128551	-0.0148504805304761	-0.0025749105027657	6.6301640972536205e-06	0.000220536771986	-0.0016071689911634	-3.3717611733999776e-06	2.5829921661571808e-06	1.1368773410447591e-11	-0.000527963593004	0.000411414783936	1.692621244411056e-07	2.7874555553769334e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4324.85206214037	-3.722382403826487	13.856130760317052	18704345.35939981	3586.1754767951065	-4.756019412063324	22.619720647923167	12860654.55036661	4109.7376550002655	-5.149745020969021	26.519873780995223	16889943.59292708	4010.746895088798	3705.237890393322	0.62928	12.594183	0.2717691246094327	0.1525846964655217	-0.016509233	-0.0264638088	-0.015253636	-0.0047127348	0.0112436294	0.0290218485	0.0200513747	0.0106232802	-0.0235571855	0.0080762262	0.0172805883	0.0067905975	-0.0165846479	0.0116214249	-0.0149138462	-0.0315260501	0.0035218221	0.0412006546	-0.0204384532	-0.0264368006	0.0080043704	-0.028213543	-0.0084008263	0.0066873403	0.0152190284	-0.0994562615	-0.0166481026	-0.0110746256	-0.0430540767	-0.0544554239	0.0108783058	0.0497458818	0.1196481649	-0.0564283324	-0.1262178344	-0.0545987361	0.0224580409	-0.085276485	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	0.0549162531516458	-0.0018467131637577	3.4103495091963385e-06	0.0030157948602156	-0.2947621122948476	-0.0388461739676416	0.0015090252319242	0.0868847028445203	-0.2001276605665936	-0.0349417367932431	0.0012209249701282	0.0400510805238576	-0.0176620315822683	-0.0028115510517922	7.904819316833834e-06	0.000311947359613	-0.0023033541136694	-0.0006961851225059	5.305440172957747e-06	4.846737247986941e-07	-0.0009429174324016	-0.0004149538393976	1.721866888308093e-07	8.890932843268259e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4330.924272908918	6.072210768547848	36.87174361766844	18756905.057671644	3602.655500276821	16.480023481714397	271.5911739578579	12979126.653674832	4115.843928888997	6.106273888731266	37.28658080420126	16940171.246972412	4018.6233014211098	3728.3073702907054	0.599932	12.006828	0.1265060782669899	0.0546203989190515	-0.0108368082	-0.0264570135	-0.0329785603	-0.0078300153	0.0194760474	-0.0136190573	0.0062819156	0.0046860746	-0.0071229096	0.0015622381	0.0075960762	-0.0036564442	-0.0031837501	0.02696031	-0.0253863678	-0.0341460302	0.0193021858	0.0271722513	-0.0150598514	-0.0605474758	0.0075808459	-0.0251736641	0.0043664663	0.0001848748	-0.0150138858	-0.0478120788	0.0086489939	-0.0556274345	-0.0698279131	0.0456135707	-0.0197089647	0.0007576528	0.0264018257	-0.0753846762	-0.0324859516	0.0154075408	-0.0937641536	-0.0163328744	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	0.0794350547778748	0.024518801626229	0.0006011716331863	0.0063099279275639	-0.2836169116108351	0.0111452006840125	0.0001242154982869	0.0804385525516682	-0.233029986731367	-0.0329023261647734	0.0010825630670531	0.054302974716021	-0.0183670598853044	-0.000705028303036	4.970649080819622e-07	0.0003373488888303	-0.0022449008025058	5.845331116360007e-05	5.039579613091184e-06	3.4167895859886523e-09	-0.0013382308140414	-0.0003953133816397	1.562726697034941e-07	1.790861711649908e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4329.805955304335	-1.1183176045833534	1.2506342647210495	18747219.61058889	3607.972699262965	5.3171989861439215	28.272605058249948	13017466.998626884	4116.477058246479	0.6331293574821757	0.4008527833057926	16945383.371069584	4019.0699397273934	3722.9706945768826	0.678277	13.574789	0.0971764079321656	0.0503231892803125	-0.0113279221	-0.0403434572	-0.0201994711	-0.0029692417	0.0265276014	0.013327055	0.0046148121	0.0198790516	0.0076887325	-0.009714859	-0.004637082	0.0199584108	0.0103986927	0.0152738085	-0.0254286239	-0.034412515	0.0184786895	0.0307785991	-0.0235511418	-0.0499133182	-0.0015071292	0.0002186035	-0.002408298	0.01584912	-0.0278155567	0.0171253165	0.0456185129	-0.1014547869	-0.0062459592	0.0844648036	0.0208663923	-0.0177540418	0.020082956	-0.0108466616	-0.1013560377	-0.0547028941	0.0099047287	-0.0484061638	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	0.0842353543639262	0.0048002995860513	2.3042876115845203e-05	0.0070955949248162	-0.2697144064298555	0.0139025051809795	0.0001932796503071	0.0727458610358092	-0.1932323059995724	0.0397976807317946	0.0015838553916298	0.0373387240819123	-0.0183093847973701	5.767508793430229e-05	3.3264157682295007e-09	0.0003352335716581	-0.0020370695642006	0.0002078312383051	4.149652409392424e-06	4.3193823615472704e-08	-0.0008302186916141	0.0005080121224273	2.5807631653309005e-07	6.89263075905428e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4333.066759242016	3.260803937680976	10.632842319995756	18775467.540048108	3588.4647735836	-19.50792567936469	380.55916431161626	12877079.4312504	4117.787765209159	1.3107069626803425	1.7179527420187282	16956176.07930624	4021.8402231619257	3733.141493732393	0.647744	12.963706	0.1343960591233167	0.0921511434477571	-0.0321760124	-0.0306303461	-0.005143533	-0.0033597257	0.0055731643	0.0158908872	0.00888834	0.0049557675	0.017518719	0.0075902928	0.0030268926	0.0006340767	0.0137242422	0.0059812755	-0.0052046047	-0.0435090112	-0.0038847866	0.0489951082	-0.0250310411	-0.0366563733	0.0163794662	0.0095048101	0.020831068	0.0234877418	-0.0003616921	-0.0268728033	-0.0181693347	-0.0059256676	0.059112884	-0.0230565904	0.0247804339	-0.0657909206	0.1353035375	-0.0568084884	-0.0201969064	-0.0188760476	-0.1229859485	0.0008767497	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	0.0813777312454675	-0.0028576231184586	8.166009887149574e-06	0.0066223351426595	-0.2602275987810714	0.0094868076487841	8.999951936502895e-05	0.0677184031673622	-0.2005312397894414	-0.007298933789869	5.32744344688916e-05	0.0402127781314904	-0.0165938232902746	0.0017155615070954	2.943151284627778e-06	0.0002753549713888	-0.0016039418951754	0.0004331276690252	2.572629603098854e-06	1.8759957767520338e-07	-0.0006838539764107	0.0001463647152033	2.142262985657237e-08	4.6765626105272635e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
