global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
4550.115054013008	78.54164577689698	6168.79012134356	20703547.0047558	5041.102634536487	60.4068228439246	3648.984246097291	25412715.77193071	4260.4463736340895	17.510478898590918	18151403.302611865	306.6168712579978	4266.31704793762	3521.046605385138	1.365845	40.227837	1.1353947216240854	0.5692553989426827	0.0536427471	0.1187301346	0.0088783496	0.0460160358	-0.0559188866	-0.0528284943	-0.0275275178	0.0331953391	-0.0895668855	0.0239921069	0.0127671165	0.0516559273	0.0531106862	0.1019867085	0.1185287765	0.0356668421	-0.0173267495	-0.1395285819	-0.0987890921	-0.002083883	-0.159994993	-0.068565055	-0.117539687	-0.0335043805	0.1153654003	0.0418995292	-0.0069139481	0.0703862811	0.0107161032	0.0609702685	0.1689937513	7.6339e-05	-0.0434500935	0.0220838025	0.0175456538	-0.0625636323	-0.0204912193	-0.028595322	0.0728905328	0.0431361082	-0.0314309095	0.0448726283	-0.0373759858	-0.0321519654	-0.0210152255	-0.0970297311	0.0597044597	0.0732234215	0.5490941150171977	-0.2453046353522552	0.0601743641253029	0.3015043471465196	0.385577723056528	0.0515269332030356	0.1486701805174566	0.0026550248453101	1.7189733061412085	-0.1138484698668946	0.0129614740910332	2.9548692272260366	0.010364909786905	0.0094534694304679	8.936808427279109e-05	0.0001074313548906	0.041156309316074	-0.0016459577903202	0.0016938417965203	2.7091770475160808e-06	0.004410279919921	-0.0033948664432497	1.9450568972058384e-05	1.1525118167503544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4529.197514106228	-20.917539906780803	437.54347575176746	20513630.121786032	5022.864072320182	-18.23856221630558	332.64515171804953	25229163.48900488	4254.787725311478	-5.658648322611043	18103218.587461226	32.020300838988774	4271.727099422295	3518.781543243452	0.664432	19.569328	0.3203066948437948	0.1685397021270491	0.053428304	0.1258783498	0.0430168055	0.0440663822	-0.0331271772	-0.0374932848	-0.0106744813	0.0153448174	-0.0736488672	-0.0283673526	0.0189534287	0.0368058221	0.0263673188	0.0684686689	0.1398132432	0.0289870187	-0.0152195311	-0.1200203625	-0.1213429669	-0.0242000179	-0.1562987342	-0.0751817381	-0.0899624537	-0.0523906283	0.0931442636	0.0359145672	0.0027723699	0.0682480801	-0.0188473688	0.061941979	0.1474910885	-0.0383913722	-0.0294767562	0.0155462229	0.0116641226	-0.0658463702	-0.0394710764	-0.0326890982	0.0851930868	0.0913907508	-0.0360984623	0.0194901245	-0.0192164071	-0.048419759	-0.0228147385	-0.0955332289	0.0641690889	0.0677557633	0.5262742059285301	-0.0228199090886676	0.000520748250815	0.2769645398257049	0.3853757355052067	-0.0002019875513212	0.148514457516179	4.079897088876713e-08	1.6311405089265776	-0.0878327972146308	0.0077146002665464	2.660619359861254	0.0078348362561885	-0.0025300735307164	6.401272070832253e-06	6.138465916128584e-05	0.0404194265829207	-0.0007368827331533	0.0016337300452921	5.429961624194821e-07	0.0034881961640073	-0.0009220837559136	1.2167512478595244e-05	8.502384529199157e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4446.305494789603	-82.89201931662501	6871.086866387734	19769632.55299621	4878.410025996202	-144.45404632397913	20866.97149937031	23798884.38174027	4155.533752042484	-99.25397326899474	17268460.764364284	9851.351209682323	4187.349201538554	3588.0165021764915	2.097905	61.788998	3.342642404033193	1.7549897161428305	-0.061568697	0.0638706001	-0.1079217979	-0.0030608856	0.0084331094	0.0424487335	0.1135844843	0.3282503376	0.0815447347	-0.1343624812	-0.0199923527	-0.1333152908	0.1832832409	-0.0885121536	0.164733253	-0.1083463059	-0.2032855223	-0.0148254681	0.0179817459	-0.1497680194	0.0040290985	-0.0373375554	-0.0748983967	0.0426454558	-0.0266923931	0.1018719533	-0.0333528197	-0.1585017741	0.0706332465	0.0377374741	-0.0401372015	0.1206690959	0.1640216906	-0.1066511918	-0.0624464971	0.2402759263	-0.1170895925	-0.4427929671	-0.2886235615	0.3856168923	-0.1373659737	0.0519006215	-0.3832926932	-0.0163848842	-0.024607302	-0.0939203342	0.0684578352	0.0619580057	-0.0398218593179819	-0.566096065246512	0.3204647550875832	0.0015857804795411	0.2372788268442178	-0.1480969086609889	0.0563012416685682	0.0219326943549412	0.6727655850616401	-0.9583749238649376	0.9184824946931248	0.4526135324433308	0.0095650800052781	0.0017302437490895	2.9937434312636305e-06	9.149075550737088e-05	0.0146184736587557	-0.025800952924165	0.0002136997721117	0.0006656891717949	-0.0023820972879532	-0.0058702934519605	5.674387489273991e-06	3.446034521213033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4278.460868961744	-167.84462582785818	28171.81841929372	18305227.407236885	4599.405730689704	-279.00429530649853	77843.39679947584	21154533.07550129	3975.308986289828	-180.22476575265543	15803081.536476662	32480.96619059953	3967.63149311168	3298.9263313443685	3.59534	105.892525	3.2342924983903645	1.979393664558048	0.2342803114	-0.035382565	-0.3196463492	-0.6136291522	0.0171146143	-0.1568432617	0.4559502548	-0.0291124127	0.4975602404	0.026188654	-0.1182650464	-0.515484828	-0.0614631539	-0.4402541232	0.0434044208	-0.5070103757	-0.0901801071	0.4150285281	-0.1447335817	0.1207689186	-0.0789389857	0.2958076244	-0.0272324272	0.129257121	-0.0439068269	-0.2264544736	0.3142356578	-0.592998892	-0.3424282214	-0.1805582263	0.254341086	-0.0002399098	-0.1341578918	-0.0784139299	0.1255297035	0.0328820074	-0.1026440384	0.0876773083	0.000854685	0.0280051167	-0.0554895163	0.1109912196	-0.0195043385	0.0623155561	-0.0263923698	-0.092193012	0.0725589432	0.055858395	0.0894536283389015	0.1292754876568834	0.016712151708925	0.0080019516229943	0.1754637722840755	-0.0618150545601423	0.0307875353841579	0.0038211009702733	2.125027164697684	1.452261579636044	2.109063695686978	4.515740450703079	-0.0151013776790809	-0.024666457684359	0.0006084341346942	0.0002280516078062	0.0113172996048898	-0.0033011740538658	0.0001280812703468	1.0897750133917407e-05	0.0014690785045678	0.003851175792521	2.158191652583164e-06	1.4831554984899756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4506.55119449335	228.09032553160523	52025.19660111365	20309003.66858944	5051.718522908302	452.3127922185977	204586.8620045843	25519860.03469483	4249.73006663603	274.4210803462015	18060205.639270272	75306.92933837639	4282.165430061662	3466.8380653338427	4.029746	118.686951	0.7092754272414641	0.3629369669960223	0.0742115432	-0.022750959	0.1069814817	0.083879165	-0.058960841	-0.0046914252	-0.0420342046	0.0495824375	-0.1035279943	0.1099589388	0.1521892548	0.0364470482	0.0506102706	0.1198042628	0.0093133817	0.0482678041	-0.0189548832	-0.1310724334	-0.0908784367	0.2089921646	-0.0367780452	0.0782016624	0.0378308612	0.1898172202	-0.06812833	0.014965175	-0.0905769252	-0.018806393	-0.1895614963	0.0992425344	-0.094036864	0.2025726233	0.1097279914	0.0298475687	-0.0758305454	-0.1939259307	-0.1425222417	0.1149659325	0.0898893366	-0.0825871635	-0.087656626	-0.2169510413	-0.0208799899	0.0394656123	-0.0281693982	-0.0903533669	0.0764611723	0.0494866478	0.1646963118857627	0.0752426835468612	0.005661461427333	0.0271248751487724	0.119135932890245	-0.0563278393938305	0.0141933705056289	0.0031728254907771	2.2199747989489964	0.0949476342513122	0.0090150532499209	4.928288107968637	-0.0208369703637547	-0.0057355926846738	3.2897023444483605e-05	0.0004341793339399	0.0078058779135348	-0.003511421691355	6.09317300010104e-05	1.2330082294518414e-05	0.0010609474796074	-0.0004081310249604	1.1256095544852946e-06	1.6657093353522668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4422.400750859747	-84.15044363360266	7081.297163732139	19557628.40120485	4856.8839090869415	-194.8346138213601	37960.526742918526	23589321.30634765	4179.024032692504	-70.70603394352565	17464241.865821518	4999.343236023002	4176.980098797444	3417.475181225483	1.907216	56.172691	1.128761973317261	0.599663979507649	0.0447374578	-0.010717011	-0.0061621111	0.0350838499	-0.0500124825	-0.0128764265	0.1573460727	-0.0527485376	0.0591603982	0.0714075532	0.0663972554	-0.1055677762	-0.037190269	-0.0479373157	0.0015530774	-0.1114566415	0.0208611268	0.0513129391	-0.0911742898	0.1480852818	-0.023089385	0.1105534899	0.094314614	0.1279139688	-0.043027771	0.127776089	-0.0711996482	0.0217835296	-0.135736215	0.1761309215	-0.1313263789	0.2543169709	-0.0212684467	0.1745018355	-0.0623423892	-0.0935887427	0.137672576	0.0360427323	0.092634052	-0.0028479902	0.0765829541	0.0396542193	-0.0285183262	-0.0321445357	-0.029937846	-0.08840364	0.0801538266	0.0428738067	0.1115615202967745	-0.0531347915889881	0.0028233060772052	0.0124459728109276	0.0245134066528152	-0.0946225262374298	0.0006009071057262	0.008953422471553	1.7056681530472986	-0.5143066459016978	0.2645113260186544	2.909303848319783	-0.0158663442538027	0.004970626109952	2.4707123924936565e-05	0.0002517408799801	0.0109531390028723	0.0031472610893375	0.0001199712540162	9.905252364457867e-06	-0.000155125512886	-0.0012160729924934	2.4063924748144552e-08	1.478833523071853e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4472.781115103928	50.38036424418078	2538.181101376329	20005770.90363033	4959.901922300542	103.01801321360016	10612.7110464775	24600627.07884061	4193.888609643076	14.864576950571973	17588701.670093935	220.9556479194756	4197.9701007243775	3365.649763061695	1.533362	45.161671	0.6744928063483059	0.4660832451150621	0.1025685717	0.0325640743	0.012541003	-0.0621859038	-0.0635472993	0.0210872379	0.0594562313	-0.0881234066	-0.0219549027	0.0523988285	0.0953590902	-0.0692593333	0.0261452518	0.0391988976	-0.0085605691	-0.0805814165	-0.0008429018	-0.058087205	-0.0534850555	0.0953635257	-0.0396856138	0.0884293253	0.1191023479	0.1092278448	-0.0234874298	0.063066476	0.0320756013	-0.0959435609	-0.0799910487	0.0499282025	-0.0464384878	0.1645542945	-0.03149494	0.0816405143	-0.1221395622	0.0051795269	0.181476868	0.0496426379	0.0545909534	-0.0715350311	0.1396571305	0.0740420721	-0.0158303581	-0.1639039611	-0.0316971744	-0.086346207	0.0836267848	0.0360520886	0.0991308259983156	-0.0124306942984589	0.0001545221607417	0.0098269206631083	0.0094474287610495	-0.0150659778917656	8.92539101951053e-05	0.0002269836898351	1.6626274797608571	-0.0430406732864414	0.0018524995569501	2.764330136455939	-0.0070407074618814	0.0088256367919212	7.789186478291488e-05	4.957156156379242e-05	0.0132006404750892	0.0022475014722169	0.0001742569089525	5.0512628676171324e-06	-0.0011610964661806	-0.0010059709532945	1.348145003777077e-06	1.011977558872446e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4396.345989451544	-76.43512565238416	5842.328433495755	19327858.05896667	4891.802312925542	-68.099609375	4637.556797027588	23929729.86874368	4135.3271388633575	-58.56147077971855	17100930.5454198	3429.445859883829	4145.006032424868	3433.062236812715	1.923308	56.646648	0.4458981619830446	0.2138327886707382	0.0814600243	-0.0025659072	0.0227749073	0.0078208023	0.1017556254	0.0721555148	0.1148899944	0.0710336009	0.0641335024	0.0165841316	0.2751300343	-0.1601680138	0.0076723842	0.1117042998	-0.020251636	-0.1694929268	-0.0443612508	-0.0258882046	-0.0176297217	0.1525618996	-0.0419217597	0.1011394067	0.1435315853	0.0702665372	-0.047609739	0.1941868764	-0.0882403759	0.024325937	-0.0411917848	0.0925531395	-0.129961494	0.2332473948	-0.0522498602	0.2264570891	0.0057150484	0.0066852001	0.1440933184	0.0453275911	-0.0076176703	0.1033288062	0.1118078345	0.2538125563	0.0407254329	0.0716432119	-0.0334468475	-0.0841835744	0.0868705278	0.0290547284	0.1321309069567036	0.0330000809583879	0.0010890053432601	0.017458576573201	0.0941322518612963	0.0846848231002468	0.0088608808404785	0.00717151926352	1.5264697081455123	-0.1361577716153448	0.0185389387712563	2.330109769885845	-0.007892806137316	-0.0008520986754345	7.260721526773993e-07	6.22963887212531e-05	0.0159345190766242	0.002733878601535	0.0002539088982033	7.474092207930973e-06	-0.0014162289153923	-0.0002551324492117	2.0057043407932504e-06	6.509256664076073e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4440.372712250163	44.02672279861963	1938.3523203864936	19716909.823695872	4977.111667739612	85.3093548140705	7277.686018792974	24771640.553149786	4152.712387982537	17.385249119179207	17245020.177303623	302.2468869359214	4167.809147509579	3336.321433978074	3.069082	90.392799	5.794833372716118	2.640852483963404	0.1138065685	0.218966378	-0.1348199606	0.2246220724	-0.2883961938	-0.0216174056	0.0389250012	-0.0616641641	-0.1490406643	-0.070422878	-0.1312667214	-0.0761601261	-0.0745979149	0.340944328	-0.0010134967	-0.0922997894	0.1665307227	-0.2437956905	0.0739258108	-0.0283498607	-0.1676339561	-0.0541064804	-0.2414629713	0.1613782944	0.1064072035	0.0418396045	-0.2421926636	-0.1808081994	0.226825651	0.0919718571	-0.1513742255	-0.0410498394	-0.1810403742	-0.2405331234	0.1585792399	0.0116725429	0.0151443793	0.0001935891	-0.1647968809	-0.5296196418	-0.0434545713	0.1602332885	-0.0165189799	0.0582241315	-0.0351863325	-0.0819183771	0.0898761648	0.0219158165	1.019941105590192	0.8878101986334883	0.788206948797634	1.040279858872543	0.4831975730273825	0.3890653211660861	0.2334798945795526	0.1513718241340697	2.0860917572596804	0.5596220491141681	0.3131768378547404	4.351778819706781	0.0125925916417378	0.0204853977790538	0.000419651522166	0.0001585733642555	0.0507768724276964	0.0348423533510722	0.0025782907735385	0.0012139895870409	0.0224227360305292	0.0238389649459214	0.0005027790910947	0.0005682962496928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4492.967278771764	52.59456652160043	2766.1884275950524	20186754.968113743	4993.8468910941865	16.735223354574373	280.0677007274915	24938506.771691076	4193.14448816636	40.43210018382342	17582460.698639926	1634.754725274734	4215.531200423551	3501.4037733118244	2.42946	71.554176	2.796062615741985	1.3488101605139386	0.0694334668	0.1247722489	-0.0468488213	0.0716101903	-0.0705725781	-0.0962900996	0.0159132935	0.0092548218	-0.0568365995	-0.1376216537	0.0867642012	-0.0432765351	0.0776462914	0.1610268498	-0.0107426742	-0.0448227374	-0.0417705867	-0.1477837586	0.0233388838	0.041361125	-0.1629103044	-0.0567489662	-0.1434318179	-0.0591274153	0.0952082499	0.0341970785	0.0077769016	0.017844116	0.0572211323	0.0319914632	0.1486858638	0.0998657551	-0.1024723725	0.0698197045	-0.0209279371	-0.1682918127	-0.0450500193	-0.0585212202	0.0783093797	0.0085899183	0.051202238	0.0239400262	0.0439114888	-0.0793206871	-0.0369150993	-0.0795533748	0.0926354574	0.0146701329	0.5064267345711784	-0.5135143710190135	0.2636970092430531	0.2564680374884267	0.2958963490579407	-0.1873012239694417	0.0875546493858187	0.0350817485004509	1.348030099945646	-0.7380616573140344	0.5447350099971391	1.8171851503594685	0.014051169380711	0.0014585777389731	2.1274490206281708e-06	0.0001974353609654	0.0409222543463523	-0.0098546180813441	0.0016746309007875	9.711349752915408e-05	0.0065922245820566	-0.0158305114484725	4.345742494027131e-05	0.0002506050927202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4503.604201650268	10.636922878504263	113.14412832324746	20282450.805121947	4982.519641727043	-11.32724936714385	128.30657822546075	24825501.980195776	4231.92289783752	38.77840967116026	17909171.413241517	1503.7650566243358	4234.620148991259	3464.559096302832	1.556264	45.836185	1.3844238832507876	0.7107601866164254	0.067680682	0.1103062351	0.0857587326	0.0057584685	0.0035660373	-0.0453612883	0.02275306	-0.0309292494	-0.1143897031	-0.0488797863	0.0032988926	-0.0055396843	0.0486852598	0.0987341995	0.0569030296	-0.0184311526	0.0161353596	-0.1278402362	-0.0328912099	0.0747030659	-0.1250255495	-0.0578016306	0.0095567483	-0.1027574298	0.0512491698	0.0506482944	0.038263396	0.0082358749	-0.0476754983	0.0606893747	0.0147144573	-0.0620477211	-0.0205663379	-0.0285349815	-0.0124948102	-0.0461907437	-0.0394965987	-0.1404595155	-0.0554818034	0.1579818221	0.0827100718	-0.0339274772	0.1608491694	0.0199184203	-0.0386326214	-0.0770914491	0.0951408427	0.007352978	0.3241362936793734	-0.1822904408918049	0.0332298048405286	0.105064336880201	0.312588803321816	0.0166924542638752	0.0977117599621649	0.0002786380293515	1.4605983310753885	0.1125682311297424	0.0126716066596791	2.1333474847402103	0.0089948793675803	-0.0050562900131306	2.556606869688525e-05	8.090785483732178e-05	0.0297874392313091	-0.0111348151150432	0.0008872915359589	0.0001239841076461	0.0013258745709232	-0.0052663500111333	1.75794337782078e-06	2.773444243976476e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4565.619615331741	62.01541368147355	3845.911534084296	20844882.47190196	5057.701282352043	75.181640625	5652.27908706665	25580342.261505496	4280.089823006026	48.16692516850526	18319168.892999757	2320.052680188385	4297.297390407986	3567.5396683876693	1.195628	35.214485	0.5089985298651485	0.2610417910639827	0.0397770322	0.1554830348	0.1088716317	0.0070751787	0.0858700534	-0.0397834184	-0.0364595632	0.032015726	-0.0734153518	0.0798430323	0.0630712159	0.0695057791	0.0599962481	0.0847863085	0.15239091	0.0598367693	-0.0246373752	-0.1257075039	-0.1319832434	0.033088146	-0.1398868717	-0.1014548512	0.0572319692	-0.0931026568	-0.0055709924	0.017984754	-0.0126247073	0.0229877729	0.0013525783	-0.0532606992	0.0252314806	-0.0077834151	-0.0213420091	-0.028076583	0.0106509323	-0.0587805058	-0.0488129773	-0.0860754304	-0.0400446209	0.1190587718	0.0236702354	-0.0578613283	0.1308475798	-0.0192096311	-0.0403383756	-0.0745355992	0.0973854535	0.0	0.3628968595284618	0.0387605658490883	0.0015023814649415	0.1316941306556201	0.25863147380133	-0.0539573295204859	0.066890239240648	0.0029113934089823	1.6112731755722225	0.150674844496834	0.0227029087641451	2.596201246318594	0.0053098189910711	-0.0036850603765092	1.3579669978518127e-05	2.819417771793932e-05	0.0309910826218742	0.0012036433905651	0.0009604472020758	1.4487574116510545e-06	0.0009024625380227	-0.0004234120329005	8.144386325343732e-07	1.792777496049342e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4539.026688968207	-26.59292636353439	707.1837325763623	20602763.28316569	5024.020145693305	-33.68113665873807	1134.4189666245893	25240778.42433217	4241.864610460069	-38.22521254595631	17993415.373473555	1461.1668741835358	4265.031196681933	3582.516084459093	0.756827	22.290617	0.3195087417009861	0.172538120225208	0.0462804931	0.1466630116	0.1263215166	-0.018329472	0.0591013929	-0.016672831	-0.0001594183	0.0239050632	-0.0572910578	0.0403343174	0.061333293	0.0030723258	0.0260893781	0.0562275929	0.1215270767	0.0043123022	-0.0211780067	-0.0872253693	-0.1079609445	0.0121754721	-0.1442699985	-0.0896807286	0.0586230978	-0.1080401568	-0.017127533	-0.0185115508	0.0085305851	0.0155208538	-0.0338348828	-0.0052451971	0.0076771381	-0.0744097942	-0.0339703234	-0.0385655689	0.0307728848	-0.0579964309	-0.0468038269	-0.0332639471	-0.0224717247	0.1121646195	0.0253855648	-0.0657444185	0.0800139187	-0.0356190407	-0.0420318424	-0.0718889393	0.0993631376	-0.007352978	0.3934411579788275	0.0305442984503657	0.000932954167825	0.1547959447917207	0.2489111305147133	-0.0097203432866166	0.0619567508941126	9.448507360967424e-05	1.6064520657915438	-0.0048211097806787	2.324309951735615e-05	2.5806882396859185	0.0024544516863521	-0.002855367304719	8.153122444858248e-06	6.024333080636668e-06	0.0324168519622971	0.0014257693404228	0.0010508522911454	2.032818212089947e-06	0.0021097856965473	0.0012073231585246	4.451195685355577e-06	1.4576292091098172e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
