global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
4593.819836511693	14.037784421477228	21103180.69032832	197.0593914638687	3618.151733581177	-4.834272921443244	13091021.967216477	23.3701946789994	4553.310399701966	1.8285145364743585	3.343465410098038	20732635.59603408	4430.071005546565	3127.903564701909	0.862967	12.22962	0.0720162578895987	0.0329747016063604	-0.0130372362	-0.0097256393	-0.1403660803	0.0563578921	0.0815989798	0.1096304036	-0.0091181867	-0.0937714004	-0.0266594795	-0.0717036194	-0.0083683984	-0.0455151893	0.0580662837	-0.1204780552	0.1220118536	-0.1291005637	0.125829936	0.0519094839	-0.0682969311	0.0671219484	-0.0618059181	-0.0743880185	0.1012003502	-0.0418117195	-0.0505229065	0.0373152916	-0.0308919266	0.0280604145	-0.002495236	-0.0935200796	0.0104216281	-0.157188081	-0.098374676	-0.1171480083	0.1201057327	-0.1085464117	0.0268488662	-0.010592404	-0.043222979	-0.0247574389	-0.0238915254	-0.0631566642	0.0679433802	-0.1360184642	0.0578566413	-0.0300520899	0.2081618618	-0.0084769526	-0.0242918135	0.0492890919	-0.1726027969	0.0996523687	-0.0381416063	-0.0919899736	-0.1477799868	-0.1126547018	0.0519042949	-0.0656367202	-0.0793223072	-0.021697176	0.0845168312	0.0230218565	-0.0848398291	-0.0237686086	-0.0182324085	0.0029309951	-0.0582224472	0.0443135176	0.1738122253	-0.0243949441	-0.0170204192	0.0520272775	0.0525530038	-0.0553032335	-0.038830321	0.0317224512	-0.1198517514	0.1354557847	-0.0043550811	-0.1396995545	-0.0735079175	0.1245653674	-0.0394690127	-0.0110986279	0.0440806058	0.0247198162	0.1254784231	0.2123625401	-0.0639869874	0.1217548143	-0.0182839692	-0.0841168019	-0.0423606181	-0.0653935503	0.0226097815	-0.0520410005	0.0046125149	-0.0155672301	-0.0381682331	-0.0242877206	0.1134888896	0.0648524334	0.0122082642	0.1037281723	-0.036881631	-0.1285135182	0.0263923698	-0.092193012	-0.0725589432	0.055858395	-0.017206058087595	-0.0091417473074955	0.0002960484349136	8.357154383410122e-05	0.1421248182887353	-0.0106657394965878	0.020199463973606	0.000113757999009	0.1149625852842177	-0.0056250455096603	3.1641136985749605e-05	0.013216396015231	0.0019011546767558	-0.000491939052833	3.6143891049504505e-06	2.4200403170222936e-07	0.0018119727051828	0.0001440067716325	3.283245084327474e-06	2.0737950276015004e-08	0.0025952845616839	-0.0002957286870515	6.735501956114793e-06	8.745545634526313e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4616.332351679901	22.51251516820776	21310524.381166484	506.81333919878426	3659.2522698134007	41.10053623222393	13390127.174134525	1689.2540785763522	4563.379678214214	10.069278512248276	101.39036975722485	20824434.087538466	4439.732449847816	3214.121307518172	0.899931	12.753471	0.0825881555669397	0.0365645568560731	-0.0405217054	0.0396310079	-0.0647831965	0.0728381046	0.0357288077	0.0187373491	-0.0243494193	-0.1891457317	0.0129837887	-0.0625599147	-0.0536934377	0.023196629	0.0242714448	-0.1265779821	0.1368891175	-0.1696308264	0.1031521571	0.0812615852	-0.0417749141	0.0786781071	-0.1359782735	0.0182598395	0.0715801001	0.0159313467	-0.1230989267	-0.0011024299	-0.0786894307	-0.0973704645	0.1100047526	-0.0152086259	-0.0498168003	-0.1448138912	0.1055093789	0.0540295067	-0.0712485047	0.011767789	-0.0761444662	-0.0058861772	-0.0526720657	-0.0249649248	-0.0105060723	-0.1301848225	0.1084135158	-0.0544583149	0.0654996328	-0.0677044194	-0.0641788978	-0.048333676	0.0381712008	0.0163633443	-0.1593334678	0.0876498425	-0.0392694031	-0.0356749613	-0.2146601245	-0.1282888907	0.0083067213	-0.0280920734	-0.0739449112	-0.0150158697	0.0589139538	0.1196209256	0.0395088585	0.00540001	-0.0679764726	0.1054697019	0.025680742	0.0318769676	0.1245642638	0.1166621268	0.0793808055	0.1350699948	0.0320947109	0.0652448914	0.0742621059	-0.0781479945	0.0116091677	-0.0356907624	0.1060251714	-0.0339604935	-0.0358830856	0.1090839314	-0.0487187603	-0.0252516475	0.0533644166	0.0122479732	0.15050102	0.1772891393	-0.0223314237	0.0893731136	-0.040312349	-0.0952737359	-0.1096233867	-0.066566281	-0.0661655415	-0.0143542884	0.039580959	0.0501411027	-0.0453446267	0.0502746794	0.088177807	0.0546052421	-0.0027380463	0.0820315074	-0.034852075	-0.1060877154	0.024607302	-0.0939203342	-0.0684578352	0.0619580057	-0.0269861369120008	-0.0097800788244057	0.0007282515854332	9.56499418115907e-05	0.1251406150470444	-0.0169842032416908	0.0156601735343525	0.000288463159755	0.0909377302679246	-0.0240248550162931	0.0005771936585539	0.0082696707862818	0.0015118337188697	-0.000389320957886	2.2856411935113877e-06	1.515708082493504e-07	0.0020579650283596	0.0002459923231768	4.235220057951129e-06	6.051222306191921e-08	0.002595951650312	6.670886280998531e-07	6.738964970757596e-06	4.450072377401441e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4630.812660223977	14.480308544076252	21444425.894090667	209.6793355316477	3713.072281706119	53.82001189271841	13786905.769174283	2896.5936801323514	4573.406706180867	10.027027966652897	100.54128984403928	20916048.90014013	4451.188907762764	3303.140766086786	0.919001	13.02371	0.0622063357144523	0.0421260510320834	-0.0652252393	0.0844551098	0.0560681598	0.0983374286	-0.0473625378	-0.0666380213	-0.0166425005	-0.1566206858	0.114838915	-0.0228865628	-0.1119284198	0.1218077314	0.0262188176	-0.0746379958	0.0866287493	-0.1197771516	0.073078149	0.0649295808	0.0294281584	0.060772666	-0.183423879	0.0064273707	0.0870879278	0.0893453504	-0.0271873242	-0.0317298553	-0.0832687552	-0.0493879295	0.100263577	0.0037271754	-0.0721246494	0.0137908851	0.0532598901	-0.0177156549	-0.1217710337	0.0999150336	0.0695462877	-0.0057381587	-0.0284331202	0.0168702298	0.151821987	-0.0201097856	-0.0545320733	-0.0339597892	0.0197145492	0.0021610803	-0.0146220361	-0.0951618218	0.1408826358	0.0037372202	-0.0862135908	0.0437892374	-0.0221023228	0.0060414854	-0.1898255339	-0.1114559116	-0.0061427874	-0.0485554015	-0.0720972352	-0.0885388665	0.0379042831	0.0186939633	0.0522323058	0.1080835764	-0.0666737561	0.0924108707	0.1407438982	-0.0304246766	-0.0885425825	0.1278599457	0.1203032799	0.0867745007	-0.0106662777	0.0419995548	-0.0090291564	0.0275985235	0.0213776986	0.0088675437	0.0654384464	-0.0359452291	0.1014713379	-0.0075759489	-0.0545001826	-0.0353720147	0.0553832463	-0.0030351467	0.149178009	0.1253645886	0.0503462031	0.0589789209	-0.0646149722	-0.0961907571	-0.1608168568	-0.0642721606	-0.1157748999	0.0090038114	0.0644310556	0.1012837134	-0.0214768003	0.0141121829	0.022538643	0.0252741633	-0.0119427999	0.0858289741	-0.0542215579	-0.0483653195	0.0228147385	-0.0955332289	-0.0641690889	0.0677557633	-0.0273180279580458	-0.000331891046045	0.0007462746515165	1.1015166644484564e-07	0.1249417673063248	-0.0001988477407196	0.0156104452176278	3.9540423989294296e-08	0.0651539931684368	-0.0257837370994877	0.0006648010988155	0.0042450428257927	0.0020878431835795	0.0005760094647097	4.359089159219381e-06	3.317869034352702e-07	0.0021191341169293	6.116908856969999e-05	4.490729405533724e-06	3.741657396447802e-09	0.0025152930070275	-8.065864328449983e-05	6.326698911201444e-06	6.5058167364961904e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4630.623365098986	-0.1892951249910766	21442672.749400657	0.0358326443453873	3766.9551194242376	53.88283771811848	14189950.871756472	2903.3602005570915	4577.135877586691	3.729171405823763	13.906719374013582	20950172.84189129	4456.1828181650335	3367.023304187733	0.982945	13.929905	0.0685024972592386	0.034310041237903	-0.0866251823	0.1052906923	0.154221665	0.0875655882	-0.1421154738	-0.1486117296	0.0061824837	-0.0447039752	0.0677639959	0.0159725524	-0.1881807823	0.1437945563	-0.0016794246	-0.0047231194	0.0137853455	-0.006002962	0.1402582536	0.1183618375	-0.0510660872	-0.0519434631	-0.1067771236	0.0086228914	0.0227844148	-0.0263818845	0.0719157959	0.0277272024	-0.1927655184	0.0150903215	0.0579972015	-0.1611137606	-0.0146839429	-0.0070386469	0.0569810767	0.0420431552	-0.0263542884	-0.0511350361	0.0263256554	-0.0184293431	-0.0344816986	0.082240652	0.1323154461	-0.0398845984	0.0562607848	-0.006016798	-0.0096067861	0.1741706259	-0.0483707197	-0.1593466628	0.1841690271	-0.016660147	0.0208983135	-0.0197930997	0.0412415247	-0.0867003964	-0.1129894086	-0.0828492011	0.0597503496	0.0233948765	-0.0222704355	-0.1099425419	0.0295515624	-0.0357838193	0.0197956632	0.0425328699	-0.0176125279	0.0171420108	0.1697921913	0.1174013318	-0.032542539	0.0005368974	-0.050245733	0.1328769594	-0.0514954536	0.042712549	0.1308236407	0.1471167621	-0.014753295	0.0519724865	0.0131158274	-0.0501970314	-0.0042056065	0.0899446772	-0.0625451746	-0.0493229531	0.0719562019	-0.0049376798	0.1568160956	0.1107447079	0.0628442889	0.0284748626	-0.0570269408	-0.1240803745	-0.1301482159	-0.050079089	-0.1551307812	0.0920849135	-0.0037505238	0.0727008093	0.0171821052	-0.0508288832	-0.0645739178	0.011782149	-0.0014131343	0.1367960425	-0.0559286141	0.0157669534	0.0210152255	-0.0970297311	-0.0597044597	0.0732234215	-0.0220394575011226	0.0052785704569232	0.0004857376869437	2.7863306068702406e-05	0.1125504855106811	-0.0123912817956436	0.01266761178869	0.000153543864539	0.0626382723288401	-0.0025157208395966	6.328851342781109e-06	0.0039235531603419	0.0015112289929423	-0.0005766141906371	2.2838130691093985e-06	3.324839248441931e-07	0.0023527934586506	0.0002336593417212	5.535637059069052e-06	5.459668797363121e-08	0.0023592280560445	-0.000156064950983	5.5659570204275095e-06	2.4356268925326283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4617.913445163283	-12.70991993570351	21325124.58701982	161.54206477199352	3747.106754874041	-19.848364550196493	14040809.032422667	393.9575753174968	4568.528100052782	-8.60777753390903	74.09383407326901	20871449.000971884	4448.080059724408	3350.481942612192	0.925042	13.109325	0.0641206703544217	0.0304686126045258	-0.0893057955	0.0900182012	0.1285090587	0.0848354035	-0.1281473793	-0.1199988592	0.0111881688	0.0471456752	0.0460171799	0.0295255149	-0.1440668231	0.0874036327	-0.0119278905	-0.0050508025	0.0023025651	0.0417509413	0.1112665713	0.1204803172	-0.0990035059	-0.0462598529	0.003409301	-0.0279777487	0.0042584239	-0.0436007255	0.0187459521	0.0924944338	-0.0141018386	0.1512200634	-0.0005677659	0.0265286961	0.1383208265	0.0364203655	-0.0340830898	0.0901531668	-0.1676583553	0.1291798398	-0.0435305251	0.0820552428	0.0009751036	0.0681138726	0.1443193065	0.0009529001	-0.1859578459	0.1075148171	0.0200894549	-0.0223223707	-0.0809117106	-0.1302342127	0.1291470202	-0.0151102781	0.0367884073	-0.0669929163	0.0673714505	-0.1258925055	-0.0080625399	-0.0992043433	0.1017707147	-0.0442664697	-0.0209051651	-0.0641996538	-0.0101410914	0.0049715554	0.0741887496	0.018603653	0.0201865583	-0.0156140774	-0.0411019235	-0.0033397204	-0.0153531339	-0.1111290732	0.0052095575	0.0301686978	-0.1435624173	-0.1366223454	0.080745071	0.0726726711	0.1002116026	-0.0898355103	0.1786843562	-0.0184787347	0.117018882	-0.0498219449	-0.0668593808	-0.0438096886	0.0704407165	-0.0058223142	0.1429870629	0.0647298716	0.0385141779	-0.0117236015	-0.0123287901	-0.1417579131	-0.0498495334	-0.0269339847	-0.1388868268	0.1068312545	-0.0447016695	0.0232451079	0.0391046365	-0.0736899274	-0.0658128421	-0.0312790129	-0.0402098411	0.0959519653	-0.0124051932	0.0461413501	0.019209311	-0.0984080176	-0.0550761846	0.0783343427	-0.0272472622014703	-0.0052078047003477	0.0007424132974756	2.71212297969636e-05	0.0973510298505004	-0.0151994556601807	0.009477223012953	0.0002310234523657	0.0800122732441934	0.0173740009153532	0.0003018559078066	0.0064019638697034	0.0018229806615716	0.0003117516686293	3.323258492464029e-06	9.718910289315288e-08	0.0023539625923827	1.1691337321001298e-06	5.541139886337081e-06	1.3668736835343781e-12	0.0021453606768351	-0.0002138673792093	4.602572433710358e-06	4.573925588989728e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4606.769840355911	-11.143604807371958	21222328.362012822	124.1799281028834	3692.41552569909	-54.69122917495133	13633932.414423686	2991.130548667048	4557.172850896056	-11.355249156726131	128.9416834113295	20767824.392944086	4437.518128243985	3295.907675007116	1.112592	15.76721	0.1599626829246974	0.0760660522711001	-0.0775750412	0.1094353047	0.0285718887	0.0940830575	-0.0493692777	-0.0228178372	0.0251831868	0.0341767015	-0.0426183836	0.0622286023	-0.083439565	-0.0005201395	-0.1135166248	0.0288690008	0.0001036889	-0.0015173384	0.030797641	0.122329168	-0.0974589293	-0.0503555043	0.0667357695	0.1357132052	0.0067955669	-0.0177865525	-0.1716722858	0.0102959243	-0.0088411401	0.0535905414	-0.0334151815	-0.2233461797	-0.0436844816	-0.0390293288	-0.1550262485	0.0462220275	-0.000608306	-0.0222892419	0.011149507	0.0387456998	0.0342245453	-0.0071749996	-0.0327347152	-0.0719738436	0.0556042508	0.0176028932	0.0300059083	-0.1128166281	-0.0145358388	-0.094166536	0.0142135223	-0.0962951492	0.042620082	-0.0248973994	0.0143837872	-0.0477858192	-0.0123358844	-0.0282584951	0.1264313317	0.1088528791	0.0118892082	0.074037734	0.050903621	0.1055007979	0.0993861319	0.0069335201	-0.0472209128	0.0967312018	0.0280274981	-0.1429545157	0.1606808981	-0.1724358321	-0.1550908115	0.0301486473	-0.076909476	-0.0470522493	0.0233551787	0.0596981331	-0.0611014251	0.0080104195	-0.0710324169	-0.0061571549	0.0118345031	0.0434060296	-0.0667212813	-0.0978191556	0.0729265906	0.0235232477	0.0609195178	0.0624285219	0.0947131825	-0.0871956703	-0.0517490339	-0.1007866274	-0.0790563445	-0.0215394982	-0.1195384779	-0.1370269007	0.0499307682	-0.1341765128	-0.0360274617	-0.1847585797	0.0448944861	-0.0594557764	0.0046350435	0.0535232879	0.1313773523	-0.0160401796	0.0173975452	-0.099666409	-0.0502969496	0.0830636267	-0.0114134395710721	0.0158338226303982	0.0001302666028425	0.0002507099390909	0.0692409947518228	-0.0281100350986776	0.0047943153542219	0.0007901740732488	0.0210426146603168	-0.0589696585838765	0.0034774206334989	0.0004427916317425	0.0009076164481094	-0.0009153642134622	8.237676168787232e-07	8.378916432872722e-07	0.0021760009136042	-0.0001779616787784	4.7349799760063135e-06	3.1670359113661985e-08	0.0021930181168293	4.765743999419992e-05	4.809328460741528e-06	2.271231586800766e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4599.672737328167	-7.097103027743287	21156989.29052	50.36887138640294	3688.7639542082825	-3.651571490807328	13606979.509866323	13.33397435247685	4551.465307706047	-5.707543190009346	32.576049265822064	20715836.447251696	4431.811328665272	3273.354313891867	1.103947	15.644702	0.0764919283868118	0.0360948700464782	-0.0778670655	0.078325296	-0.0395669135	0.0772552887	-0.0246576018	0.0514943057	0.0469027274	-0.0495962085	0.016429165	0.1371677376	-0.0395510885	-0.0834548146	-0.0747989864	-0.0341117538	0.0141021936	-0.0282930908	0.067420805	0.1220350705	-0.0760507967	-0.0324364205	0.002064507	0.0361115775	0.0131526322	-0.0815089789	-0.0280478403	-0.0343165787	-0.1152361356	-0.0991490417	0.0842838714	0.0928698448	0.0171121828	0.0509548902	-0.120626994	0.0291640466	-0.0598364055	0.0659113445	0.0724459617	0.0212601704	-0.0466030215	-0.1459736725	-0.0312029218	0.0227247202	0.0133558242	-0.0087647923	-0.0062962279	-0.043530577	-0.0804965507	-0.0533138452	-0.0732376205	-0.0514301471	-0.0162787577	-0.01827663	-0.0207572551	-0.0671424317	-0.0871942456	-0.0410236391	0.1334833694	0.0949968472	0.022495743	-0.0215916067	0.0339701868	0.0582600769	0.0184486928	-0.2050641873	-0.076228726	0.0247229378	0.1439176815	-0.0052738054	-0.0521826113	-0.036542953	0.0881811924	0.0180962104	-0.076198661	0.0180060912	-0.0827975824	-0.0694268342	0.0445419979	0.0534071113	-0.028215851	-0.0326431963	-0.0111859037	-0.143342522	-0.0709675777	-0.0702895558	0.0514843925	0.0320665732	0.0321939297	0.0633114839	0.0570351342	-0.0536778351	-0.0721743342	-0.1124912498	0.0393638665	-0.0264328428	-0.0849309665	-0.0432972531	-0.0699268356	-0.1230390229	-0.0873671342	0.0378450443	-0.1278557691	0.0221055738	0.082941591	-0.0070883829	-0.0478487231	-0.1574059919	0.01558048	-0.1008033722	-0.0453798541	0.0873882332	-0.0270326990442129	-0.0156192594731408	0.0007307668176149	0.0002439612664892	0.0638135788678795	-0.0054274158839432	0.004072172847927	2.945684317728001e-05	0.0310876257233445	0.0100450110630277	0.0001009022472563	0.0009664404731147	0.0014227606817863	0.0005151442336769	2.0242479576370173e-06	2.653735814905606e-07	0.0025380406284005	0.0003620397147963	6.4416502314116056e-06	1.310727550897863e-07	0.0021621972259685	-3.082089086080004e-05	4.675096843985876e-06	9.499273134533474e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4602.495132399597	2.822395071430037	21182961.44376199	7.965913939232565	3700.629428520888	11.865474312605327	13694658.167234832	140.7894806630969	4548.427305740482	-3.038001965564945	9.229455942776468	20688190.95560562	4429.173110991277	3197.7642349678536	1.276188	18.085627	0.0544293017590182	0.037467271711863	-0.0649091921	0.068635158	-0.0329741328	0.0800784931	-0.0671889203	0.0266853081	0.0508028883	-0.0365812636	-0.0150755258	-0.069247597	-0.0035785818	-0.1161423951	-0.0785959216	-0.0503186444	0.0479793188	-0.0244912029	-0.0360145822	-0.0138960412	0.0450739839	-0.0338900419	0.0445543616	-0.0247726177	-0.1279828371	-0.2002602049	-0.0547503521	0.0245203692	-0.0524718693	-0.0537925119	-0.0632340535	-0.0060873683	0.020132746	0.105540201	0.0002231676	0.0307876023	-0.0877358908	0.1036323518	0.2171780362	-0.0324318315	-0.1140449209	0.1218604283	-0.0649601287	-0.0869881679	0.0361591346	0.0135179096	-0.0677280263	-0.0159233576	-0.0028564533	-0.0342595435	-0.1205490236	-0.0656742931	-0.0670125876	0.0016680607	0.0048271369	0.0293048992	0.0451439604	-0.0144176997	0.0668935397	-0.0502848218	0.0751897328	-0.0124626534	-0.1188018694	-0.04158531	-0.0018685314	-0.1941055204	0.0226172164	0.0578700713	0.084719942	-0.1343494534	-0.142930527	-0.0712840703	-0.1049741536	0.0335902022	-0.0485271423	-0.0560953141	0.0108403114	-0.0872662172	0.0608751041	-0.0956256026	0.0349438637	0.0141685373	0.0191430157	0.0646536841	-0.0733148205	-0.0715710061	0.0203127663	0.0257389384	-0.0204114917	-0.0129148529	0.0503033933	-0.1551027063	-0.0341780076	-0.0736732534	0.0866214163	0.0187955657	-0.1449866534	-0.0006305595	-0.0637940545	-0.1754196779	0.0834687696	0.0607207812	0.0778335839	0.1205486518	0.0123525923	0.0623584305	0.0553395806	-0.0468642326	0.0137586687	-0.1018175221	-0.0403383756	0.0912870929	-0.0269307196041808	0.000101979440032	0.000725263658399	1.03998061892606e-08	0.0618111316097298	-0.0020024472581497	0.0038206159908753	4.009795021671253e-06	-0.001589806991447	-0.0326774327147914	0.0010678146088297	2.527486270053761e-06	0.0015109283087111	8.816762692479994e-05	2.282904354064585e-06	7.773530437550707e-09	0.0028321511310624	0.0002941105026618	8.02108002917803e-06	8.650098777603534e-08	0.0021728679433027	1.0670717334200237e-05	4.721355099032506e-06	1.1386420842640139e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4595.295740326158	-7.199392073439412	21116742.94105973	51.83124622710224	3680.595591470867	-20.033837050020797	13546783.907954782	401.3546269467858	4547.911290315415	-0.516015425067053	0.2662719189071313	20683497.10457842	4427.025963842601	3185.519442744877	1.020591	14.463407	0.1007159074460597	0.0506802970761171	-0.0644647027	0.0459175648	-0.0873791901	0.1254099862	0.0094002032	-0.0166352715	-0.0268913534	0.0362174055	0.0118788786	-0.0378926572	-0.0006023999	-0.1272936443	-0.0697595262	-0.0132550883	0.0426876032	-0.0407623601	-0.1198385652	-0.0302523849	0.0202768955	-0.0782532994	0.0838449978	-0.0441473022	-0.0023255619	0.011286685	-0.0640143781	-0.0384805668	-0.0966353125	-0.011877069	-0.0400753069	-0.1898840488	0.0267715893	0.1464945146	0.0486605309	-0.0360427484	-0.1159766779	-0.0817143998	-0.0288160209	-0.0715381736	0.0242766654	-0.0890569957	-0.0226322652	0.029526252	-0.1326043519	-0.0319031858	-0.0508085389	0.0767112768	0.0973430653	-0.0257960811	-0.1300818068	-0.0540412771	-0.062357521	0.0533545732	-0.0106123539	0.0344956046	0.1318732597	-0.0576762297	0.0420696433	0.0204885644	-0.0262597429	0.1075486229	-0.0275922625	-0.1130037328	0.0130517016	0.0982215165	-0.19108506	-0.009074446	0.1116766226	0.0254511696	-0.0938717183	0.1384375779	-0.1177882565	0.0241281343	-0.0078895022	-0.014951107	0.1434989206	-0.0138290033	-0.0106728521	0.0410021573	-0.1927347561	-0.0283129586	0.1226466157	0.0323397315	-0.0678474969	-0.0444117955	-0.0339254478	0.051414489	-0.0657557917	-0.0530906827	0.0657237818	-0.0009172396	-0.0763002796	0.0533364914	0.0026575788	-0.0491449775	0.0464298593	-0.0754267174	0.0028058764	-0.0135583517	0.0376250211	-0.0899881386	-0.0117962284	-0.013619912	0.0262371725	0.0383415459	0.0326360712	-0.075706552	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	-0.0273782589953412	-0.0004475393911603	0.0007495690656159	2.0029150664022105e-07	0.0804090971548561	0.0185979655451263	0.006465622905259	0.0003458843224177	0.028659948092951	0.030249755084398	0.000915047682666	0.0008213926246906	0.0023071996328803	0.0007962713241692	5.323170145962992e-06	6.340480216941713e-07	0.0026639423782499	-0.0001682087528124	7.096588994635733e-06	2.829418452273667e-08	0.0021089350717769	-6.393287152579993e-05	4.447607136970639e-06	4.087412061534439e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4593.390149605247	-1.9055907209112772	21099233.066490512	3.631275995623162	3673.1173338747312	-7.478257596135791	13491790.948411014	55.92433667416265	4550.837530412058	2.926240096643596	8.562881103204724	20710122.22820692	4427.682647528903	3169.1889478227367	1.003716	14.224257	0.0497597298960452	0.029516042824909	-0.0539123001	0.0259524827	-0.069880503	0.0845099275	-0.0126277259	0.0312728591	-0.106654608	-0.0948896834	0.1031780702	-0.0426180872	-0.0059327232	-0.0817211793	-0.008901835	-0.0789682829	0.0849863626	-0.0367437206	-0.0045322295	-0.1003873176	0.0122943972	0.0258363123	-0.0214024852	0.037592803	-0.0140399915	-0.0782272293	-0.1169443963	0.1614639622	0.0513981347	0.0842850119	-0.0665407273	0.0188659614	-0.2031563232	-0.097898132	-0.0949946104	-0.0153979058	-0.0781233914	-0.0677342825	-0.1085430862	0.0438937109	0.1402482608	-0.0244097801	-0.0639124484	0.0784134816	-0.1387818383	0.0607036557	-0.0303842556	-0.0973560974	-0.1198109537	-0.0270874185	-0.0976734117	0.0013040005	-0.1118887868	0.0534581127	-0.0130944235	0.0011395835	-0.0540829801	-0.0471143918	-0.1144719848	0.0216185331	-0.106370091	0.0283113267	-0.0884045339	-0.0316314013	0.1111310178	0.0206242652	-0.0552798855	0.1441100138	-0.1077312614	0.0529846446	0.1609532049	-0.0652699516	0.0978301307	-0.1391326477	0.1229056936	-0.1862748641	0.061048229	0.0715917301	-0.0417913152	-0.0961942459	-0.0874631784	0.0502568169	0.0264440567	-0.0265891395	-0.0717736773	-0.0395000244	-0.032972376	0.0211725896	-0.0429926469	0.009045007	-0.0038379441	0.0348749275	-0.0458807532	0.1123559277	-0.0089965113	-0.0706976739	-0.0674006672	-0.090263425	0.0644751702	0.0566919984	-0.0633825783	0.0447214403	-0.0947213086	-0.023358643	-0.0275635297	0.0922024892	0.0383009628	-0.0195844913	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	-0.0274662723386285	-8.801334328729926e-05	0.0007543961161797	7.746348596607986e-09	0.0830866981096249	0.0026776009547688	0.0069033994027599	7.169546872978832e-06	0.0546336340839701	0.0259736859910191	0.00067463236396	0.0029848339732211	0.0026485969466517	0.0003413973137714	7.015065785812709e-06	1.1655212585032785e-07	0.0026649077233167	9.653450668001271e-07	7.101733173792998e-06	9.318910979953425e-13	0.0021869810050781	7.804593330119989e-05	4.782885916572416e-06	6.091167704855342e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
