global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
4336.773071034201	25.57843617752405	18807600.669647414	654.2563972876713	3299.6460839365045	-22.75708318972056	10887664.27923751	517.8848353038621	4113.681869016534	12.771742957243989	16922378.519475363	163.11741816591135	3929.268460214516	3012.573729182897	1.327283	23.650028	0.3337975680430697	0.2408040215185901	0.0679789665	0.0332798286	-0.0169286491	0.020043989	-0.0644282142	-0.018121739	0.0330210808	0.1058304736	0.058690368	-0.0251928447	-0.0904586185	-0.0289912532	-0.0547219683	-0.0467509009	0.0147883343	0.0404633083	0.0088899586	-0.0093089587	-0.0048854727	-0.0225630719	-0.159413461	-0.0897235436	-0.1407402377	-0.064118033	-0.0220949971	-0.1095354066	-0.0132594218	0.0350252777	-0.0575623936	-0.0624561607	0.0138806974	-0.0378890543	0.0063993937	0.0409181875	-0.0682518314	-0.0411589291	-0.0363998298	-0.0345632029	0.0682961011	0.0076092702	0.1028607715	0.0854244508	-0.0329294269	-0.1224162058	0.0099278084	0.0961901183	0.013582485	-0.0956376762	-0.0818219888	0.0404002549	0.0364623863	-0.0164216617	-0.0297458699	0.1227201248	-0.0302896247	-0.1272855482	-0.0052353358	0.0552459795	0.0214850907	-0.0399289993	-0.0423782795	0.0441675831	0.041036905	0.073289707	0.0706753999	0.0178131399	0.0916929938	0.1294914931	-0.0683556683	0.0033200973	0.0146766771	-0.0146195018	-0.0387057759	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	-0.0606043387016086	-0.0335685611950396	0.0036728858694592	0.0011268483007051	-0.0188938567743832	0.0178987091016154	0.0003569778238109	0.0003203637875042	0.0548859116957629	-0.2367059497945547	0.003012463302675	0.0560297066681422	-0.0027292207603605	-0.0003195093972853	7.448645958782745e-06	1.0208625495361573e-07	0.0018750169413619	0.0002793384971585	7.802999599476931e-08	3.515688530394135e-06	0.0018250659180467	0.0003136390645933	3.330865605215644e-06	9.836946283902293e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4307.241772783751	-29.531298250450163	18552331.68921331	872.0975763570409	3237.568325865502	-62.077758071002336	10481848.664647551	3853.648047121896	4095.53415959998	-18.14770941655388	16773400.052450312	329.33935706767835	3896.492977785369	3093.4210152893925	2.100244	37.422943	0.8395988591388179	0.5711931362094196	-0.1324382829	0.0778330822	0.0508170439	0.2426398622	0.0075219072	0.2135547868	0.1190577968	0.0520245949	0.0731706184	0.2321952028	-0.2223382037	-0.1455788174	0.1297253022	-0.1986343797	-0.0529374092	-0.017577436	0.0611925131	0.0937389296	0.27180648	0.2250531158	-0.2700765319	0.1138311223	-0.2947519526	-0.0823000569	0.2986212729	0.2125205998	0.0690586768	0.0286281235	-0.0137000537	0.0766592837	0.1445586311	-0.0280268295	-0.2624569625	0.0781895344	-0.0856637258	-0.0090591366	0.1011669957	0.1283686204	0.3935935533	0.0649564469	0.2029796572	0.2269856257	-0.1425317829	0.2401554656	0.0213144953	0.0069113267	-0.2686240666	-0.0654072264	0.2101927852	-0.158793033	-0.0105571018	0.0989196029	0.0668678487	0.0157462255	-0.2901826947	-0.1922418966	-0.027957823	-0.1344377129	-0.2815006869	0.009074928	0.0748359697	0.0002565786	-0.3075628642	0.2022152525	-0.0237758078	-0.0863445403	0.0937551486	-0.0261239543	0.0201905318	0.0453916749	0.0558552755	0.049178006	0.1901240756	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	-0.0748349130471552	-0.0142305743455466	0.0056002642107752	0.0002025092462041	-0.0818234117146801	-0.0629295549402969	0.00669507070463	0.0039601288849838	-0.4909721209894115	-0.5458580326851744	0.2410536235888413	0.2979609918469289	-0.0061861687483112	-0.0034569479879507	3.826868378258216e-05	1.1950489391396391e-05	0.0023998005163039	0.0005247835749419	2.753978005289056e-07	5.759042518052465e-06	0.00217494829851	0.0003498823804633	4.7304001011915445e-06	1.224176801586655e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4314.187011726895	6.945238943144432	18612209.57215304	48.236343977369984	3288.001174148859	50.43284828335664	10810951.721204272	2543.472185972068	4105.2443714531855	9.710211853205692	16853031.34934806	94.28821423413632	3919.349235524998	3208.4997771188114	2.452635	43.701984	0.6503129436614461	0.3519465747193313	-0.129739357	0.115996653	0.1969792111	0.2369739785	0.0418586029	-0.245156888	-0.2074392946	0.0177269862	0.341630156	0.0516177992	0.0767184469	-0.0690709525	0.0484865962	-0.1788172154	-0.0407956335	0.0273167489	0.2692313577	-0.1253749837	-0.0238381566	-0.0946783807	-0.0315315742	-0.1359153483	0.1989100834	-0.0491147797	0.0139280573	0.0458603941	-0.1134258838	0.4305342658	0.1067102704	-0.0138083706	0.0313488793	0.0024422624	-0.1725244462	-0.0038819382	-0.1805336256	-0.0893797576	-0.2865402169	0.1559433227	-0.1091307672	0.0658436167	-0.1613305262	-0.0523115404	-0.1507638331	0.0194997729	-0.281505981	0.3204338822	-0.0418676084	0.008629035	0.0103899143	-0.0598501077	0.0585767197	0.0220271215	-0.2093605167	-0.2442468483	-0.0186678478	-0.135248622	-0.0160970466	0.0345747145	-0.2096243695	0.0072168672	0.150910863	-0.0253756062	0.1158877587	-0.1111067321	-0.0024265293	0.1679228659	-0.0446909652	-0.0765522612	0.0060195259	0.0791917326	-0.0143162668	-0.1172549043	0.1605099469	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	-0.0006283031865734	0.0742066098605818	3.947648942582888e-07	0.0055066209470005	-0.101385369913757	-0.0195619581990768	0.0102789932325493	0.0003826702085824	-0.1766454341627792	0.3143266868266323	0.0312036094105567	0.0988012660514078	-0.0045141966487393	0.0016719720995719	2.0377971383489126e-05	2.795490701746868e-06	0.0003380987405925	-0.0020617017757114	4.2506142119715404e-06	1.143107583902346e-07	0.0010642683982902	-0.0011106799002198	1.132667223599188e-06	1.2336098407522648e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4328.049337506585	13.862325779689854	18732011.06789119	192.16407602225397	3284.96458309398	-3.0365910548789543	10790992.312181804	9.22088523457088	4129.319127336333	24.07475588314719	17051276.455385692	579.5938708331303	3939.573089889701	2986.048542022705	1.998835	35.615993	0.3262970974426131	0.2182351484663875	-0.0013493452	0.0963202595	0.0360284018	0.0726129965	-0.0396169403	-0.0738215498	0.0758787726	-0.0339411148	-0.0570036715	0.0915046855	-0.0254488241	0.065423416	-0.0647531573	-0.0869547781	0.0904732113	-0.0498538303	0.1435143342	0.0902728213	-0.0315984056	-0.0710441285	-0.0661371035	-0.0822208017	0.1695394226	0.0692562452	-0.0576026197	-0.0386372505	-0.104786581	0.0128484614	0.087139085	0.0115220533	0.0343596073	0.1523558828	0.004854864	-0.0740996576	-0.0912090879	0.1344657064	-0.1200782074	0.0493640404	0.097484438	-0.0852648245	-0.0439215651	0.101660344	-0.0851418049	-0.1078978147	-0.1004728948	-0.0687041493	0.1583253566	0.1681896268	-0.101395115	0.0399346268	0.0387508556	-0.0187457513	-0.1278035535	-0.0421703305	-0.0190744927	-0.1838393498	-0.0819053566	0.0111312239	-0.0729120952	0.0418875128	0.0657732105	0.0365800082	0.0725296982	0.0016934656	0.0375899466	0.0536463979	-0.0861272513	-0.0587634061	-0.1510893496	-0.07961646	-0.037301278	-0.046200613	-0.0361555475	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.0078289253532091	-0.0072006221666356	6.129207218612022e-05	5.18489595866454e-05	-0.0487405014506663	0.0526448684630907	0.0023756364816624	0.0027714821754961	0.0333993433985426	0.2100447775613217	0.0011155161394537	0.0441188085807851	-0.0036752993459665	0.0008388973027727	1.3507825282461784e-05	7.037486845994785e-07	0.0004652475481907	0.0001271488075982	1.6166819273644086e-08	2.164552810974577e-07	0.0012263588729505	0.0001620904746602	1.5039560852644206e-06	2.627332197560133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4336.958482578939	8.909145072353567	18809208.87961341	79.37286592024185	3327.101443780637	42.1368606866572	11069604.0172072	1775.515028526757	4117.561905813543	-11.757221522790132	16954316.048206855	138.23225793595952	3938.522253174293	2978.027039688625	1.164547	20.750349	0.2027710035530284	0.0992784056594021	0.0520210083	0.0788517372	-0.0122926162	-0.0031265088	-0.0255210812	-0.0506849053	0.014202498	-0.0480822961	-0.0115428146	-0.0238513562	-0.0012121666	-0.0043727223	-0.0606576623	-0.0235249526	0.0778195379	-0.0521508647	0.0388319301	0.0455055046	-0.0768843797	-0.0218664248	-0.0691592876	-0.014459464	0.0226226006	0.0352842041	0.1110296333	-0.0287029323	-0.0596680308	-0.0397724853	-0.1039401871	0.0807054835	-0.0010026901	-0.0389509071	0.0331700262	-0.000549857	-0.0566374257	0.0718966277	-0.0290429716	-0.0225681932	0.0063122489	-0.0636968574	0.021179604	0.0008497459	-0.075037621	-0.0505896071	-0.0518986787	0.0576373542	-0.0296259357	0.086990419	0.0404538965	0.0416903295	0.0142566678	-0.0002418345	-0.0738378376	0.0758308435	-0.0107731757	-0.1269955434	-0.0249551033	0.0258948003	-0.0166231954	0.0042244344	-0.0087051611	-0.0137119807	0.0422658982	0.019878941	0.0168840542	-0.0257775786	0.0864137826	0.0298779221	-0.0157879694	-0.0249152461	0.0637354315	0.0918281053	-0.0248674672	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	-0.023761746553049	-0.0159328211998399	0.0005646205992513	0.000253854791386	-0.009438265908912	0.0393022355417543	8.908086336733048e-05	0.0015446657185795	0.0509171464489668	0.0175178030504241	0.0025925558025055	0.0003068734237134	-0.0034981301672486	0.0001771691787179	1.2236914667014717e-05	3.13889178875753e-08	0.0019957982409013	0.0015305506927105	2.3425854229568966e-06	3.983210618384723e-06	0.0021190018767422	0.0008926430037916	4.490168953636965e-06	7.968115322182687e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4325.431454230243	-11.527028348696147	18709357.265244357	132.87238255164468	3295.8119212431066	-31.2895225375305	10862376.220208175	979.0342206266292	4105.675422705601	-11.886483107941784	16856570.676608812	141.2884806753854	3921.26538588762	3020.38945463802	1.062843	18.938135	0.2474325245793021	0.1494449780487797	-0.011765482	0.0849718011	-0.0752622977	0.012753811	-0.0726046512	0.0399592335	-0.0056319748	-0.0462576166	0.0139889172	0.0498382271	0.0409328284	-0.0637844407	0.0035421894	0.0331873926	0.0050932142	-0.0512791448	0.022144846	0.0396049321	-0.0440939317	-0.0025508666	0.0814479062	-0.014365976	-0.0006492994	0.0295675997	0.0183155725	0.0449015771	0.0216861613	-0.1009047668	-0.0066184198	0.0379461963	0.0462368361	0.0459609276	-0.0173241026	0.0716639245	0.0199321547	0.0328963886	0.0098603017	0.0071974779	-0.0383220154	-0.048592566	-0.0009152374	0.0533577635	0.0974146209	-0.0165486384	-0.0601443919	-0.0921215663	0.0218081698	0.0576002558	0.0543626949	-0.0039433332	-0.0855003123	-0.021961285	-0.066610926	0.0209399073	0.0052783292	-0.0687846262	0.0207270347	-0.0202556656	0.0578590748	0.0335861277	-0.0953038046	-0.0077159491	0.028029063	-0.025776189	0.0037480937	-0.1049656769	0.0306434907	-0.0215558312	0.0089326918	0.0485504806	-0.0989140514	0.0163895273	-0.0014655722	-0.0064350811	-0.1046235507	0.019209311	0.10227815	-0.0406376692048553	-0.0168759226518063	0.0016514201584032	0.0002847967653497	-0.0354761647513868	-0.0260378988424747	0.0012585582654675	0.0006779721761309	0.0258864561053258	-0.025030690343641	0.0006701086096929	0.0006265354590792	-0.0063139804375322	-0.0028158502702836	3.9866348965539314e-05	7.929012744656225e-06	0.0020726359388403	7.683769793900017e-05	5.9040318245650305e-09	4.295819734972412e-06	0.0028160741633472	0.000697072286605	7.930273693471632e-06	4.859097727527234e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4334.189685792398	8.758231562155743	18785200.23242921	76.70662009634103	3310.5186322380514	14.706710994944842	10959533.614395298	216.2873482888315	4104.81812022654	-0.857302479061218	16849531.800140142	0.7349675406045102	3923.790712189765	3024.359970842854	0.8636519999999999	15.388872	0.0613935512864755	0.0322092267306782	0.0001518065	0.0758297689	-0.0918605491	0.0061622681	-0.0584272511	0.0187833155	-0.0063586934	0.0256913066	-0.0490949625	-0.050833407	0.0718054685	-0.0736549705	2.39077e-05	0.0362737792	0.0081399294	0.0004672294	-0.0262700072	0.0783920343	-0.0666881572	0.058867146	0.0931994944	0.0214893274	0.0018504041	0.0345921296	-0.1030587283	-0.0458108739	0.0228223721	-0.052112527	-0.0468264457	-0.0393772553	0.0333636069	0.0050117854	-8.80248e-05	0.0752938967	0.0202230201	0.0062698778	0.016217427	-0.0380964252	-0.0287797268	-0.0844963007	0.040742691	-0.0688640689	0.0847114526	0.0175554483	0.0587208259	-0.0635894552	0.060088288	0.0616228359	-0.0940934589	0.0050716817	-0.0951581227	-0.0314268363	-0.0637789819	0.0317515898	0.0071749273	-0.0317730399	0.0463025113	-0.0174089975	0.0653282607	0.0408262878	-0.075264238	-0.026950279	0.0001696961	0.0106412127	0.0382821962	-0.0472260714	-0.0331458971	-0.0080517862	-0.0049383506	-0.0595556131	-0.0686723397	-0.0440910589	-0.0346648558	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	-0.0512797768924286	-0.0106421076875733	0.0026296155181372	0.0001132544560339	-0.0345256580482526	0.0009505067031342	0.0011920210636648	9.03462992703047e-07	0.0345782405055388	0.008691784400213	0.0011956547164588	7.55471160597861e-05	-0.0067710040904717	-0.0004570236529395	4.584649639318449e-05	2.0887061934616475e-07	0.0024360084644874	0.000363372525647	1.3203959239515226e-07	5.93413723905426e-06	0.0028142872920227	-1.7868713245001132e-06	7.92021296204046e-06	3.192909130320789e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4330.1918114355	-3.997874356898137	18750561.123823058	15.982999373543691	3289.137048339844	-21.38158389820728	10818422.522761742	457.1721299960769	4105.283771637468	0.4656514109283307	16853354.845669955	0.2168312364995451	3917.892927375281	3070.6402827059287	1.102949	19.652756	0.2243605526114976	0.1520384415735661	-0.0664900873	0.0932567993	-0.0785873345	0.1041987735	-0.0711098123	0.0178702318	0.0936193519	0.0865411754	-0.1039452058	0.135006703	-0.0661807441	-0.0624161051	0.0770091174	0.0012474982	0.057088993	-0.0989548805	0.0682711729	0.1786493055	-0.0620557208	0.0329474129	-0.0235226019	0.0129906287	-0.0935035493	0.0476319528	0.0115951247	0.0192761464	0.0262692559	-0.0669716964	-0.0140951268	-0.0128564839	-0.0537198691	0.0600994884	-0.0913877852	0.0328181922	0.0450603403	0.1180155629	0.002038022	0.0107713964	0.0828344235	-0.1990105496	0.075309568	0.0329974358	0.0329183214	0.0599672076	0.0230583029	-0.0134242276	-0.0127237896	-0.0514830043	-0.0588951412	-0.0656608775	-0.103734177	-0.0014078558	-0.0035208087	0.0312207211	-0.0723480287	-0.1481984625	0.0828837561	-0.0693302527	0.0547482557	0.0317086527	0.0084963097	0.0131439828	-0.0741538312	-0.0071828392	0.0605465601	-0.0624598349	-0.0054294185	-0.0087871131	0.0655809939	-0.0903553476	-0.0243612609	-0.0048508386	0.0359898217	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	-0.0595603443053818	-0.0082805674129531	0.0035474346137756	6.856779668046237e-05	-0.0468271378081226	-0.01230147975987	0.0021927808353009	0.0001513264042824	-0.1128264245011507	-0.1474046650066895	0.0127298020657138	0.0217281352657343	-0.0073567354919742	-0.0005857314015024	5.412155709887287e-05	3.430812747060824e-07	0.0025481123462034	0.000112103881716	1.2567280295794974e-08	6.492876528874196e-06	0.0032439288174439	0.0004296415254212	1.052307417264298e-05	1.845918403662558e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4326.472280096572	-3.719531338928391	18718362.39044403	13.834913381270429	3301.720670572917	12.583622233072674	10901359.386488471	158.3475485046809	4118.66624021298	13.382468575511666	16963411.598270122	179.09046517455724	3933.53226901249	3178.304784603333	1.413047	25.178217	0.159320371428482	0.0809317706863593	-0.0692451731	0.1214326797	0.0491488619	0.1435843568	-0.0333569496	-0.1404826891	0.0315855514	0.0447210112	-0.0635567388	0.0274522459	0.0407157223	0.0321080377	0.0580537797	-0.0123759235	0.0130687119	-0.061505778	0.1933609606	0.0496967183	-0.127221367	-0.0011204362	0.0128453438	-0.0331952071	-0.0968226572	0.0078680494	-0.0203812093	-0.0367466627	-0.0518627149	0.0694914698	-0.0136117645	-0.0011074879	-0.1051992899	0.0815351566	-0.060257627	-0.0563388915	0.0240079872	0.0926598452	-0.1540963085	0.0934382789	-0.0341158525	-0.0974515455	0.0502506899	-0.0137203328	0.0734483869	-0.0064568428	-0.0156283737	0.1229815269	0.0013807636	-0.0091909049	-0.0752826026	-0.0294418811	-0.0507721801	0.00132547	-0.1393574402	-0.0840636601	0.0187441067	-0.0761977691	0.0623748441	0.0021281434	0.0100410255	0.0303195128	-0.0047334155	-0.0563717067	0.0402802851	-0.0683876259	0.0590610747	-0.0615913243	-0.0249936666	-0.0378502753	0.0807245583	-0.0551807981	0.02860405	-0.08627311	0.0740997649	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	-0.0524082519923894	0.0071520923129923	0.0027466248768977	5.11524244535649e-05	-0.0355958050935925	0.01123133271453	0.001267061340261	0.0001261428345444	-0.0653037049094962	0.0475227195916544	0.0042645738749065	0.002258408877387	-0.0061503270306246	0.0012064084613496	3.782652258363161e-05	1.4554213756159092e-06	0.0023379417713931	-0.0002101705748103	4.417167051609192e-08	5.4659717264247065e-06	0.0027922233174177	-0.0004517055000261	7.796511054331106e-06	2.040378587539193e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4322.687851461965	-3.7844286346071385	18685630.261176854	14.32190009043445	3294.2169146369483	-7.503755935968456	10851865.080680177	56.30635314658185	4118.94711698924	0.2808767762608113	16965725.352553975	0.0788917634426658	3932.581508331879	2991.429019606516	1.37038	24.417959	0.1725798261365118	0.1550541547004486	0.0260776816	0.1208329516	-0.0569694066	0.0505057565	-0.1044453419	-0.0087243558	0.0640643781	-0.0065485876	-0.0714469468	0.0370380838	0.0727460852	0.0298790486	-0.0010744046	0.0561451749	-0.0610661506	-0.059057838	0.0734636188	-0.0290764243	-0.0822995485	0.0441450573	0.0178442626	-0.0598323856	-0.042103241	0.0522874357	0.0059688399	0.0352394634	-0.0733854268	-0.0966124457	-0.0425315842	0.0086486613	0.0287891688	0.0451198651	0.0249743778	-0.0032376791	0.0610610707	0.0461473536	-0.0544403443	0.1079564931	-0.0234111374	-0.0392035292	0.1011642987	0.060586011	0.0385988093	-0.0588791858	0.0210503243	-0.0457203909	0.0286789209	0.1620161582	0.0270194745	0.0334858677	-0.0702007188	-0.0169509172	-0.1145771591	0.0135877617	0.000793944	-0.0268839629	0.0114940048	-0.0200658641	0.0225763313	0.0433552667	-0.0237755239	-0.0444710676	0.0095529943	-0.0384022803	-0.0081874326	-0.1400019218	-0.0289927504	-0.0048800496	0.0476991137	-0.015818712	0.0452860471	-0.0268701368	-0.0132852016	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.0515863126738196	0.0008219393185698	0.002661147655281	6.755842434109924e-07	-0.0354909331541222	0.0001048719394702	0.0012596063361503	1.0998123688262185e-08	0.0891855773893155	0.1544892822988117	0.0079540672142655	0.0238669383452019	-0.006089061276443	6.126575418159957e-05	3.7076667228277656e-05	3.753492635440185e-09	0.0023057679510347	-3.217382035840006e-05	1.035154716454598e-09	5.316565844018759e-06	0.0030420583944709	0.0002498350770531	9.254119275370867e-06	6.241756572617821e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4317.633803152638	-5.05404830932639	18641961.65812632	25.54340431300494	3284.5925225949754	-9.624392041972897	10788548.039486824	92.62892217759122	4112.420685854488	-6.526431134752784	16912003.897443894	42.59430335667051	3928.141898286962	3009.9455521830014	0.8708439999999998	15.517031	0.0422691004035858	0.0261725625785277	0.0353979343	0.1180848597	-0.0491211661	0.0331785008	-0.1303157075	0.026515022	0.00036288	-0.0825681567	0.0058247049	0.0148814716	0.0488032781	-0.0012859276	0.0049859591	0.0814101581	-0.0727027434	-0.063215026	0.0401593358	-0.0437545945	-0.1050414769	0.0657357079	0.017002542	-0.0297897617	-0.036140825	-0.0423028369	-0.0155230296	-0.0004172667	-0.0082349352	-0.0897295194	-0.0186195237	0.0387080574	0.1141650358	0.0375723771	0.0299066345	0.035413302	0.0822247865	0.0027428558	-0.000395802	0.1049793191	-0.0430320606	-0.006226955	0.1106034156	0.017623713	0.061738512	-0.033208731	-0.0311148166	-0.0789466276	0.0865944864	0.0336137871	0.0725085624	0.0392121042	-0.0790490265	-0.0100944133	-0.1004444788	0.0550369242	-0.0147159819	0.0079582335	0.0278586063	-0.0262963159	0.0429962372	0.0569017703	-0.0565236248	-0.0074991135	0.0279560441	0.0326725438	-0.0393501765	-0.1241413933	0.0070300762	-0.0312136199	0.0504270831	0.0331421989	-0.0537985534	-0.0410169382	0.0159964514	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	-0.0548820742978364	-0.0032957616240167	0.0030120420792332	1.086204468234184e-05	-0.013498620873392	0.0219923122807302	0.0001822127654835	0.0004836617994531	0.0895002303826544	0.0003146529933388	0.0080102912385482	9.900650621712725e-08	-0.0062957287594336	-0.0002066674829905	3.963620061235933e-05	4.271144852566976e-08	0.0023256213414566	1.9853390421899902e-05	3.9415711124438674e-10	5.408514623838395e-06	0.0031488649911684	0.0001068065966975	9.915350732605969e-06	1.1407649098102435e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4319.288887369876	1.655084217237345	18656256.4925569	2.739303766148155	3296.8716670017616	12.279144406786145	10869362.788678974	150.77738736270746	4105.401534484447	-7.019151370040163	16854321.759347256	49.2684859555367	3924.5587590052	2993.901097051213	0.909401	16.20405	0.0826948868542376	0.0420651700805048	0.0306139899	0.1354145997	-0.0722770603	0.0529116592	-0.1123227299	-0.0039349053	0.0260851649	0.0590303628	-0.0822577597	-0.0499403383	0.0442717152	-0.0559284365	0.0150824965	0.0618392923	-0.0364237331	-0.0465376124	0.0368709268	-0.0032426547	-0.0856531447	0.0784326918	0.0115807061	-0.1020017155	0.0050018931	-0.0025696925	-0.0519934849	0.01704717	-0.0394122018	-0.035795406	-0.0712437529	-0.0128954823	-0.1271851163	-0.0918956462	-0.003483098	0.0595189863	0.056180238	0.0152969498	-0.02331751	0.0402424435	0.0064312898	-0.0616434092	0.1018449468	-0.0661348775	0.0626233415	-0.1057707882	0.0251662473	-0.0077887081	0.02059228	0.0156064678	-0.0366345746	0.0221234898	-0.0796901161	-0.008981296	-0.1068170632	0.0631954537	-0.0213528466	-0.014954205	0.0424077965	-0.0490958238	0.0503517822	0.0727781672	-0.0468199537	0.0252673647	0.0006541237	0.0326079857	0.0233873143	-0.0627538414	-0.0212233921	0.0535659521	0.0206459713	-0.0514546396	-0.0345722411	-0.0698139044	0.0022066701	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	-0.0718776679391766	-0.0169955936413402	0.0051663991483745	0.0002888502032215	-0.0352810644201326	-0.0217824435467406	0.0012447535066175	0.0004744748468669	0.0587967998222325	-0.0307034305604218	0.0034570636693356	0.0009427006481786	-0.0062059686993502	8.976006008339955e-05	3.8514047497314415e-05	8.056868386175498e-09	0.0024089775699884	8.335622853179996e-05	6.948260835045662e-09	5.803172932707216e-06	0.0032400170846679	9.115209349949996e-05	1.0497710708939877e-05	8.308704149341585e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
