global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
4484.600835721792	3.138134543963133	20111644.655756596	9.8478884160147	3788.6826656281	-16.526764400421598	273.13394154704264	14354116.340830846	4289.072986149501	-7.539918947920341	18396147.0805174	56.85037774120819	4154.580932821832	3232.772393013553	1.281744	17.999311	0.1559380773193351	0.0916570970388118	0.0045278784	-0.0369164791	-0.0984714605	0.0974549689	0.1162526001	-0.0042992995	-0.0149381677	-0.0255166201	-0.1099607699	-0.1510288673	0.0132407089	-0.0237400185	-0.0199432818	0.0148812427	-0.1080469999	0.0405265749	0.080372299	-0.0148619171	-0.045262159	0.0213722033	-0.0224242553	-0.021627635	0.0179507445	-0.144865845	0.1822551569	0.0319398108	-0.1019766698	-0.11152667	-0.1483832159	0.0782924598	-0.0010107937	0.1096399283	-0.0889986425	0.0498296454	0.107696228	0.0373541537	-0.0789082417	0.0116547103	0.0771410941	0.0447009374	0.0812915964	-0.1904422728	0.0715388617	0.0778461267	-0.157532179	0.09993653	0.1408377337	0.1052806668	-0.1062828237	-0.0265770028	-0.0523581065	-0.039456944	0.0067710145	-0.0741906971	-0.0009884016	-0.0578457538	0.0366240401	-0.0005674046	-0.1483760093	0.0796114524	0.0432044142	-0.0078002943	-0.002745733	0.1998570184	0.0028542219	0.1686437245	0.0164890602	-0.1947644074	0.025887389	0.0512060368	0.054866374	-0.1533304201	0.0368674229	0.078224717	-0.1088688585	-0.033579636	0.0082988329	0.1056431807	0.0698249732	-0.0309347242	0.0837573402	-0.0823448965	-0.0107463397	0.1443384188	-0.1111971932	0.061313396	-0.038508201	0.0209686294	0.0468128277	0.0268265942	0.0896366368	0.034389452	0.0922604428	0.0889631684	0.0155970047	0.0074794255	-0.033897609	0.0071619707	0.0232126141	0.0541867995	0.106719288	-0.0015252494	0.0058140538	0.0137586687	-0.1018175221	-0.0403383756	0.0912870929	-0.017525457531363	0.0075625194341171	5.719170019139882e-05	0.0003071416616836	0.0797093372473938	-0.0060578004818551	3.669694667796505e-05	0.0063535784444187	-0.2538950523374268	-0.0867295804091128	0.0644626976014247	0.0075220201179407	0.0021499655269755	-0.0003253236731566	4.622351767183039e-06	1.0583549231610237e-07	-0.0003531983772431	0.0004070008252657	1.6564967176696089e-07	1.2474909368715918e-07	-0.0001846203133799	0.0003794390414627	3.408466011249248e-08	1.4397398618613257e-07	0.0	0.0
4488.2948319265415	3.693996204749965	20144790.4982985	13.645607960707144	3814.707741066261	26.02507543816091	677.3045515619664	14551995.149750857	4296.554380449975	7.481394300473767	18460379.544163868	55.97126067916136	4162.64278568546	3207.8297271258293	1.095753	15.387477	0.1194585578825138	0.0788526892131036	-0.0753796497	-0.0483156207	-0.0485228953	0.0945681497	0.0857529892	0.0411725424	0.088020302	0.0840024276	0.0441189038	-0.1204735549	-0.0262559338	0.0237526495	0.1077631111	-0.0474134314	-0.075927762	0.075776671	-0.0150338728	0.0237809946	-0.0491889373	0.0824092051	0.1240632741	-0.0207899867	-0.0287710654	-0.0024034221	-0.0475383228	0.1498796554	0.0166379791	-0.0993232869	0.0105811768	-0.1137521245	-0.0406227198	0.0228583354	0.0432540368	-0.1241179653	0.0437384469	-0.0551767438	-0.0367999753	-0.0584564422	-0.0397802855	-0.0060847397	-0.054363092	-0.0839427998	0.0395290743	0.0117049607	0.0786863372	-0.0977079085	-0.0836047391	-0.1715991564	-0.0705082791	0.07878543	-0.0314163337	0.0288226705	0.090389541	-0.000332755	0.0509494902	-0.0320586119	0.0708959228	0.0807632539	-0.050755094	-0.0799273019	-0.0136413305	0.0907552532	0.0154588556	0.0563287443	-0.0870424044	0.0261860907	-0.1398754402	0.0713466416	-0.0261811649	-0.1380600107	0.0274643962	0.0507013397	-0.0126902492	-0.0427694915	0.0223813149	-0.135951278	-0.0857869152	0.0134445972	-0.1275953025	-0.0444744853	0.0144915187	-0.0712983869	-0.0996872345	0.0749740487	-0.1378148895	0.0811392676	-0.0363673982	-0.0090225361	-0.030450973	-0.0865880661	0.0370198165	-0.1070416997	-0.0257253803	0.1225675707	0.0106620885	-0.0375966388	0.0269709031	0.0801136774	0.0064334247	-0.0157259064	-0.0404211139	-0.0645990534	-0.0824154123	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	-0.0148470858121925	0.0026783717191704	7.173675066052339e-06	0.0002204359571146	0.085667475221939	0.0059581379745451	3.549940812371754e-05	0.0073389163109015	-0.3280556665301049	-0.074160614192678	0.1076205203425113	0.0054997966974352	0.002252027285451	0.0001020617584754	5.071626894415799e-06	1.0416602543111284e-08	-0.0007299230314858	-0.0003767246542427	1.419214651142819e-07	5.327876318934202e-07	6.982195382430174e-05	0.0002544422672042	4.875105235842924e-09	6.474086734001438e-08	0.0	0.0
4492.018079478037	3.723247551495661	20178226.426357552	13.86257232971843	3826.515774197049	11.808033130787862	139.4296464177838	14642222.97017884	4298.82223058479	2.2678501348154896	18479872.570169996	5.1431442339826345	4165.317261765409	3230.8869421537192	1.192213	16.742054	0.1163403294691676	0.0803540558792603	-0.0615802982	0.021166935	0.0942466925	0.1273533366	-0.0822695232	0.0657382811	0.0474631887	-0.0113224418	-0.0961460568	-0.1386142631	0.0271346904	0.0212476291	0.0233065261	-0.0736267763	0.1285696139	0.0028357156	0.0724314057	0.0320489043	-0.0547744902	0.0884356111	-0.0598934111	-0.047954856	-0.0256442363	-0.0922642879	0.128992601	0.026454372	0.0137659163	0.006186321	-0.0099099138	-0.0192487573	0.1702001986	-0.0415309285	0.1644169599	-0.0764334324	-0.008540188	-0.0097518168	0.1252709815	-0.1038223734	-0.0050868982	-0.1359174375	0.0240185888	-0.0537529063	0.070190034	0.0931632037	-0.0105653376	-0.0330302577	-0.0675129666	0.0480669124	0.1016733814	0.0477772482	0.0011047055	0.1370788931	0.0020899312	-0.0623240577	0.0158173971	-0.0424347389	-0.0261166536	-0.0352210637	-0.1229954059	0.0446948111	-0.0689289041	0.0540700917	-0.0231797037	0.032131778	0.1407278431	-0.0212371772	-0.0129795122	0.0027472772	-0.0022979836	-0.1398775776	0.0544234469	-0.0644361548	0.0825716684	-0.0914283564	0.0721204348	-0.0198750767	0.0972235355	0.0409717307	0.1213249693	-0.0060613709	0.1065695352	-0.096431737	-0.1055103563	-0.0852663698	-0.0792983966	0.0129700179	0.0667264916	0.1107834303	-0.0316300861	0.0596176757	0.0713273631	0.0192043118	0.0875022669	0.0800573109	0.038393341	-0.0688832726	-0.0756307774	-0.0145787872	0.0733077189	-0.0468132974	0.0508207712	-0.0096392186	-0.0310002881	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	-0.014791503593301	5.558221889150061e-05	3.0893830569026875e-09	0.0002187885785506	0.0856438654771238	-2.3609744815203396e-05	5.574200502390235e-10	0.0073348716938636	-0.250187688830394	0.0778679776997108	0.062593879642294	0.0060634219510426	0.0025899025813389	0.0003378752958879	6.7075953808258975e-06	1.1415971557133613e-07	-0.0006698902369368	6.0032794549000064e-05	3.6039364213624517e-09	4.48752929543242e-07	-0.0003001331518538	-0.0003699551056781	9.007990884169617e-08	1.3686678021729542e-07	0.0	0.0
4492.4915960662975	0.4735165882602814	20182480.740726307	0.2242179593576569	3822.794386444899	-3.7213877521498944	13.848726801851244	14613756.92103463	4294.892651464974	-3.9295791198164807	18446102.88760783	15.441592058897667	4161.1074886913575	3265.0884437156938	1.203627	16.90234	0.1249294777412377	0.06777658179204	0.1056343904	0.0429264142	0.036650426	0.1014299643	-0.0449345731	-0.0871975752	0.0544967527	0.0409408458	0.0638534738	-0.0460881592	-0.0510088886	0.0305055438	-0.0711317221	-0.0409102281	0.048209268	0.1306475264	0.0013669663	0.0783732918	-0.0452740005	-0.0350106937	0.0403713251	-0.0427849051	-0.0928652291	-0.0293071435	-0.0401393813	-0.0915250781	0.0445199376	-0.0124551294	-0.0543198713	0.0007390956	0.0189029772	0.1393515844	0.1173809766	0.0384145648	-0.0861627	0.0445776997	-0.0283017578	-0.091872866	0.0051702219	0.090032941	0.0461428197	-0.1185643311	-0.0755278074	0.0033511147	0.0327514843	-0.0624402906	-0.0506113309	0.0944525106	0.0488897759	-0.0809472044	-0.0238984387	0.0494003761	0.1302499405	-0.00502647	0.0703860098	-0.0297175645	-0.057637479	0.0216377759	-0.020039649	0.0130819129	0.0144607073	0.1124574651	-0.0883945272	-0.080778776	0.0196490206	0.1334606131	0.0721137775	-0.0499093435	-0.0508191065	-0.1290707812	-0.0157394845	0.0344716512	-0.0445649256	0.0819833724	-0.0168298844	-0.0315696695	-0.0311522331	0.0177587779	0.0230469272	0.0022680687	0.0134527425	-0.0779076819	0.0543053543	-0.0594619679	-0.168977956	0.0923778601	0.0040472869	-0.031695714	-0.1065872653	-0.0081602092	0.0191386054	-0.0506268676	-0.0244472958	0.0969424686	-0.0337070954	-0.0479887905	0.1052583709	0.0592541462	0.0300547609	0.0108208633	0.0240888497	-0.0863103258	-0.0273557718	0.0082703149	-0.1041114925	-0.024607302	0.1002501592	-0.0235913343442462	-0.0087998307509452	7.743702124528076e-05	0.000556551056142	0.1028786935597452	0.0172348280826214	0.0002970392990375	0.0105840255885599	-0.3037708469850599	-0.0535831581546659	0.0922767274780206	0.0028711548378279	0.0031700135795701	0.0005801109982312	1.004898609465884e-05	3.365287702687993e-07	-0.0006689614562367	9.287807000999196e-07	8.626335888780968e-13	4.475094299303264e-07	2.506028427500537e-05	0.0003251934361288	6.280178479440815e-10	1.0575077090125943e-07	0.0	0.0
4493.431559890058	0.9399638237609906	20190927.183416005	0.8835319899793826	3804.7080168547454	-18.08636959015348	327.1167649516286	14475803.09351877	4302.009235458476	7.11658399350199	18507283.46197002	50.645767736568736	4166.0202111806175	3252.8291596587524	1.089641	15.301642	0.0620467088317059	0.0321907487156054	0.0478836941	0.0061739042	-0.0811913908	0.1094015081	0.064568208	-0.0392008724	-0.0192063274	-0.1329159423	-0.0134075208	-0.1543210283	0.0559769227	-0.046774409	0.0145955607	-0.164910057	-0.0108546802	0.0142297976	0.0610821178	-0.09682563	-0.0556664424	-0.0366706844	-0.0559329922	0.0156225627	0.0619692716	0.0086555066	0.0111924941	-0.0347221231	0.0810871894	-0.0161050396	-0.0489898263	0.0011104144	0.0687806968	0.1675681941	-0.0015336557	0.0567379022	0.0180229456	-0.0460942404	0.0056645621	-0.0567523557	0.0224266289	0.062263289	-0.0021987993	0.0695929276	-0.0323018284	-0.0339370692	0.0228148733	0.138710291	-0.0329428164	0.1018116779	-0.0968809202	-0.0344585215	-0.0328872821	0.1533823043	0.0152372878	-0.0474565199	-0.0834549619	-0.0367932621	-0.0255546368	-0.018225592	0.0190967132	0.0748445342	0.0472704718	0.0054383129	-0.0179201078	0.1144587155	-0.0177296699	0.0853955712	0.0523987028	0.018234078	0.061219803	0.0938667893	0.0487418466	0.0214575215	-0.0171396385	-0.0270796657	-0.0763539696	0.0532902604	-0.0584958168	0.0325122639	0.0330477696	0.0034570589	0.0115506729	-0.0946642287	-0.0025764608	0.1246214041	-0.1301515548	0.087147179	-0.133198043	-0.0284660058	-0.0220488123	0.0881260585	0.0914297791	0.0692517917	0.0835160586	0.0796277095	-0.0498274922	-0.0589074896	0.0555698599	-0.047923327	-0.0923759611	0.0363403073	-0.0119796284	-0.1533115168	0.0175247647	0.0064350811	-0.1046235507	-0.019209311	0.10227815	-0.0257925898847446	-0.0022012555404984	4.845525954574913e-06	0.0006652576929626	0.1168945572250237	0.0140158636652785	0.0001964444342836	0.0136643375088343	-0.3295770682516092	-0.0258062212665493	0.1086210439173258	0.0006659610560581	0.0032770842890911	0.000107070709521	1.073928143780772e-05	1.1464136837330365e-08	-0.0007731505255264	-0.0001041890692896	1.0855362159453893e-08	5.977617351217484e-07	0.0002142678726519	0.0001892075883768	4.5910721250770834e-08	3.5799511499400384e-08	0.0	0.0
4482.769872238556	-10.661687651502689	20095225.72744968	113.67158357820492	3807.0818013186176	2.373784463872198	5.634852680921019	14493871.84193141	4296.3542412018105	-5.654994256665304	18458659.765892785	31.978960042917578	4162.32718670598	3220.91011640728	1.201235	16.868738	0.0786308557698662	0.0533790676883715	-0.0853871062	-0.0059984418	-0.0356867556	0.1103848825	0.0842714125	0.0549673012	0.0591794896	0.0027573246	0.1612266218	-0.0582309304	-0.056354137	0.0192662575	0.044486314	-0.0163219539	-0.0189252674	0.0056285872	-0.0391196531	0.1019940235	-0.0462582391	0.0481445963	-0.1490818652	-0.1392047824	-0.106887741	0.0229168168	-0.0097835324	-0.0074949047	-0.0760263932	-0.2115725231	-0.0578547163	0.0175153495	-0.0115700135	0.0407714322	0.0432591887	0.0289126418	0.0191063153	-0.0284935949	-0.0468872022	-0.1454429661	0.0667116349	-0.0285460449	-0.0397091823	0.0556578873	-0.0040371615	-0.0354226234	0.0176066538	0.0535311333	-0.0169022287	-0.0295267894	-0.0323640712	0.072995875	-0.0118941498	-0.0019369976	0.0523614561	0.0478689757	0.1230561439	-0.0303599052	0.0358868086	-0.0289846998	-0.0045438003	0.1901516118	0.0507668889	0.0610058956	-0.0316101298	-0.0005355669	0.0065605809	-0.0701244326	0.0090067198	0.0099151168	0.1342132347	-0.0669080576	-0.0610214246	-0.011245863	-0.0037453742	0.0103386789	0.0389668204	0.0667589503	-0.0862944177	0.031517274	-0.134130836	0.0050093677	0.0631372529	-0.0787389768	-0.1115119082	0.0157830743	-0.0827939194	0.0134502917	0.1023061925	0.0016912121	-0.0859877282	0.005860142	-0.0285963538	-0.1639683326	0.057110203	0.0266644272	0.0339152183	-0.0762174713	0.0285564844	-0.088695196	-0.0727001418	-0.0083222581	0.0356353103	-0.0330465656	0.0701531248	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	-0.0147775854059659	0.0110150044787787	0.0001213303236675	0.0002183770304306	0.1151757907810093	-0.0017187664440144	2.9541580890699238e-06	0.0132654627820308	-0.2784633709451611	0.0511136973064481	0.0775418489581424	0.0026126100523352	0.003296634847501	1.955055840990004e-05	1.086780131775794e-05	3.822243341389132e-10	-0.0006678672361646	0.0001052832893618	1.1084571018840511e-08	4.460466451421416e-07	0.0003851017756927	0.0001708339030408	1.4830337764167062e-07	2.9184222428153466e-08	0.0	0.0
4477.206077031772	-5.563795206783652	20045374.25621023	30.955817103028743	3822.048917901579	14.967116582961353	224.01457880795672	14608057.93083263	4290.357765106079	-5.99647609573185	18407169.752606027	35.95772556668349	4154.076958015999	3272.4881451394413	1.274704	17.900455	0.0876248814085436	0.0448160500117486	-0.0340424236	0.0295952211	0.0854994024	0.0080938458	-0.0670127364	0.064854972	-0.0304712828	0.0276685141	-0.0475232588	-0.0673665955	0.0400399492	0.012273293	0.002217984	0.0370827209	0.0966008877	-0.0015099836	-0.0488176182	-0.1259033674	-0.0103205833	-0.0260895082	-0.0475783093	0.024184321	0.0784401447	-0.1060935518	0.0126516094	-0.0747541851	0.0389561505	-0.0001362371	0.0375881661	-0.092588027	-0.0209625741	0.0442066792	-0.0083304223	0.0242549808	-0.0868754285	0.0047380199	-0.0278288246	-0.1271406597	-0.0358572459	0.0346589807	-0.0885219994	-0.0584700258	-0.0203583898	0.1426522695	0.0579644636	-0.0426539427	0.0507254996	0.0091853792	0.0995195939	0.0260199103	0.0271561925	0.0050218964	0.0323688519	0.0079033048	-0.1591348498	-0.0143294093	-0.0679827511	-0.0752568448	0.0252538204	0.0394597249	-0.0502648995	0.0120827498	-0.0163300876	-0.0275102041	-0.0554944667	0.0936428979	-0.0794559951	-0.1048083752	-0.0551893071	-0.0674006136	-0.0593134418	-0.0423590253	0.0060876769	0.0341677079	-0.1201724376	0.0181741028	-0.0150544631	-0.067504661	0.1092578008	0.0124949306	0.0212365386	-0.0671706644	-0.0951058158	-0.0674731887	-0.0909128019	0.0145758238	0.002745925	0.0108325868	-0.0462474853	0.0209323938	0.1370225172	0.0350828247	0.0286984903	-0.0171906489	-0.0316541667	-0.0675636023	0.1732613945	0.1016391977	0.0822229528	-0.0174817719	0.0269030695	0.0362124974	0.0038435043	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	-0.0222879733804717	-0.0075103879745057	5.6405927527601294e-05	0.0004967537574086	0.1311210710262145	0.0159452802452052	0.0002542519620981	0.0171927352670615	-0.3079336092986438	-0.0294702383534826	0.0948231077356897	0.000868494948611	0.0037921683554241	0.0004955335079231	1.4380540835879924e-05	2.455534574745731e-07	-0.0008443144272216	-0.000176447191057	3.113361123190546e-08	7.128668520145385e-07	0.0003631029779658	-2.199879772690001e-05	1.3184377260763226e-07	4.839471014290613e-10	0.0	0.0
4479.352398664047	2.146321632274521	20064597.911417343	4.606696549169564	3834.805056940311	12.756139038731815	162.71908317545788	14705729.82473498	4297.03435765917	6.676592553091723	18464504.27090336	44.57688811999985	4162.097277658084	3221.8436224750817	1.11804	15.700455	0.0683437441411269	0.0305210502186168	0.1042375104	0.0156626122	0.0370638512	-0.0131115848	-0.0452077145	-0.0820995803	-0.0477211996	0.0039095057	0.0709134393	0.0242909607	-0.0133501786	-0.0309260217	-0.0523628323	-0.0727203691	-0.0009239614	0.0100640023	-0.0290301078	0.0594955772	-0.1024983973	-0.0541938871	0.039330789	-0.035884858	0.1808326493	-0.0263759561	-0.0682978935	-0.0601387243	0.0141241246	0.1625259011	-0.0606976885	-0.1091978309	0.0702068896	0.0146846827	0.0249277027	0.0150734539	-0.0173343083	0.0168464266	-0.0706192977	0.0554066181	0.0144839281	0.0285080932	-0.1466086956	-0.0452644269	0.0351010729	0.0280590527	-0.1221280675	0.183057672	-0.0250494994	0.0929509875	-0.031476099	-0.0831865299	0.0324637977	0.0501706296	0.027936202	0.0677589209	0.0471947501	-0.0384623882	-0.136538378	0.0741485719	0.0952191997	-0.0192689924	-0.1172581623	-0.0107246295	-0.0488687716	0.0531006109	-0.0408096592	-0.0475153805	0.0694540646	-0.0624886863	-0.0674018071	-0.0360463353	0.0261647762	0.0005888306	0.0716017551	-0.0904064198	-0.1396759968	-0.0230926786	0.0307390619	0.0049085571	-0.0120033396	0.0049831086	0.0154750029	-0.0643208276	0.088568876	-0.0163810455	-0.146389257	0.0739759884	-0.0477744225	-0.1223053537	0.0724770739	0.0102793978	0.0032670814	-0.0387367268	0.0328318067	-0.0473427167	-0.0349521574	-0.1201688005	0.1228894802	-0.0647299077	0.0085625097	-0.0568314546	-0.0713969002	0.0353539313	0.0439297269	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	-0.0255485263121784	-0.0032605529317067	1.0631205420461164e-05	0.000652727196724	0.1232335536546571	-0.0078875173715574	6.221293028661985e-05	0.0151865087463552	-0.3191483098037366	-0.0112147005050928	0.1018556436505818	0.0001257695074189	0.0034145941705203	-0.0003775741849038	1.1659453349351216e-05	1.42562265105769e-07	-0.0011692542477192	-0.0003249398204976	1.055858869450125e-07	1.3671554958093923e-06	0.0001459975167118	-0.000217105461254	2.131527488601232e-08	4.713478130631209e-08	0.0	0.0
4471.866404652309	-7.485994011737603	19997589.14105797	56.04010634377125	3805.396330656829	-29.408726283481883	864.8731816167581	14481041.233376458	4292.04232743267	-4.992030226499992	18421627.340473656	24.92036578228956	4156.320023746922	3193.949090942947	1.251308	17.571917	0.1907422531691012	0.1046636177774348	-0.0239973822	-0.0182884153	-0.1117216185	-0.0755027983	0.1295976084	0.0434482968	-0.0212520116	0.0669105117	0.0635303542	0.0612781948	0.1287368163	0.0167219218	0.0366828586	0.0163397643	-0.1310587984	0.063537709	-0.1349721594	0.016521391	-0.0291348547	0.1001919641	0.0833094747	-0.0444054596	0.0665264719	-0.0251775475	-0.0452601103	0.0808237538	-0.1048370116	0.1472298601	0.0513750458	-0.0324877264	0.0356382394	-0.0216976352	0.0995102654	0.0203872873	-0.0651199443	0.0291338765	-0.118675928	0.0492002433	0.0119852261	0.0803407764	0.1318559557	0.1218869374	0.0076717684	0.1650602919	0.0011830938	-0.1080880925	0.0334030612	-0.0764454505	-0.0808523295	0.0433812553	-0.0136046938	-0.0747042501	0.1211815387	0.1056584347	-0.0478484547	-0.0352601718	0.0776825514	0.0260887643	-0.0646768323	-0.0534284346	-0.0782541677	-0.0947109317	0.0903900154	0.0011789033	-0.0290377973	-0.1209974757	0.0353388054	-0.0974620568	-0.0612251658	-0.0859381803	0.0549945193	0.0853277959	-0.0039425849	0.0001971082	0.0573902735	0.0235788148	0.1771108973	-0.0922090658	-0.0205263759	0.0185491654	-0.0913288045	-0.0236758647	-0.0709354904	0.0919236399	-0.0641741617	0.0056879889	0.0825510349	0.0258305457	-0.0624253039	-0.0845289353	0.0708881196	-0.0189840156	-0.0368345577	-0.0372817907	-0.1120699136	-0.1126541551	0.0789184831	-0.1019154636	-0.0851490142	-0.0089701234	-0.0975092488	0.0237824187	-0.0357895782	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	-0.0334502184778244	-0.007901692165646	6.243673908063141e-05	0.0011189171162141	0.1315216341481573	0.0082880804935001	6.869227826673833e-05	0.0172979402490017	-0.3966684984263366	-0.0775201886226	0.1573458976438046	0.0060093796440834	0.0044050646627475	0.0009904704922272	1.940459468298675e-05	9.810317959727922e-07	-0.000358872872374	0.0008103813753452	6.56717973506378e-07	1.287897385259653e-07	0.0002857914868865	0.0001397939701747	8.167677397679652e-08	1.9542354097204916e-08	0.0	0.0
4474.880677584857	3.0142729325480104	20024557.078622308	9.085841311891585	3843.4060562376	38.00972558077092	1444.739238725511	14771770.11312386	4292.835292760138	0.7929653274677548	18428434.85076702	0.6287940105660437	4159.668337723635	3182.558464285405	1.192059	16.739887	0.1392893253952854	0.0674650526162799	-0.112983578	0.0332204885	0.0692529354	-0.0962197254	-0.0623586026	0.1364279292	-0.0583535529	-0.026496384	0.0090467955	0.0590013681	0.0266369854	-0.0190811961	0.0886433686	0.0132986829	0.0160976363	-0.1074481205	-0.1375242214	-0.0737018602	-0.0383958962	0.098008239	0.0224321524	0.0345085323	0.1194951713	-0.0086707323	0.0604984937	-0.0327612792	0.0622788281	-0.0224960668	-0.0128578052	0.0712997887	0.0514741963	-0.0633945377	-0.0310653492	0.1453785905	-0.0533369833	0.1000074678	0.0412728431	-0.1665969975	-0.1227152919	0.0311009384	0.0560779304	0.0933916584	0.0391263589	-0.0045390184	0.0255221183	0.1139810002	-0.0257286002	-0.0068603862	0.048173113	0.1030273717	0.0630129783	0.0213389667	-0.0730023868	0.1297210669	-0.0823131055	-0.0559541939	0.0385500175	-0.0001297491	0.1072054048	-0.1274305877	-0.0772541643	0.0393254953	0.0317815156	0.0008172761	-0.0416254924	0.033854542	0.0741077055	-0.1079440363	0.0935357619	-0.045518614	0.0153678407	-0.1244100458	-0.0047761407	-0.0350958979	0.0780604378	0.0181320644	0.0267614771	-0.1078101211	0.0410083713	0.0304131215	-0.1193195558	-0.0010106836	-0.123401798	-0.0434963105	-0.0300448037	0.0146877836	-0.0285720064	-0.0533451182	-0.0039935292	0.0675709437	0.0462165456	-0.0055196962	-0.1372429667	-0.0582630419	-0.1116422765	-0.0770289103	0.216797403	-0.0231987646	-0.0736675854	0.0090641224	-0.0559369721	0.0266603481	-0.0119231746	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.0333015472627238	0.0001486712151006	2.2103130199488893e-08	0.0011089930500914	0.1499007776133254	0.0183791434651681	0.0003377929145132	0.0224702431290796	-0.4206793748228534	-0.0240108763965167	0.1769711364013467	0.0005765221853288	0.0051644050876111	0.0007593404248635	2.667107990894341e-05	5.765978808320324e-07	-0.0011663195858493	-0.0008074467134753	6.519701951020632e-07	1.3603013763356826e-06	0.0006540170349176	0.000368225548031	4.277382819624092e-07	1.355900542228039e-07	0.0	0.0
