global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
4456.234441434058	-5.141828984117637	26.438405301912216	19858025.397023108	3946.334238467009	-48.57380875297213	15573553.921696989	2359.414896770312	4710.163287213741	-7.71640696884333	22185638.19221615	59.54293650881391	4539.7155394109295	2856.963231254643	0.882583	14.882636	0.0426979950579394	0.0262116350188855	0.11101192	0.0036822294	-0.0243334229	0.0574398664	-0.0078108437	0.1143640853	0.0870808804	-0.0814417452	0.0840350765	0.0299129942	0.0298410373	0.0591040791	-0.08375185	0.017099806	0.0966205519	0.0276674644	-0.0382112308	0.0289948789	0.0481662655	-0.0787487718	0.0525099876	0.0930572514	0.0179731168	-0.015359531	0.0931033558	-0.090065779	-0.0346223975	0.0427725764	-0.0630055776	-0.1037276466	-0.0780517656	0.0233434459	-0.0317529878	-0.0660830299	0.052070306	0.0896758444	-0.0319410827	-0.0445036257	0.006558469	0.0073823949	0.0428970045	0.0293930679	-0.0238777579	-0.0236473935	0.0345627182	-0.0182278281	0.0166333938	-0.0190909538	0.0336760862	0.0064350811	-0.1046235507	-0.019209311	0.10227815	0.024649850037079	0.000115328505771	1.3300664243394636e-08	0.0006076151068504	0.1682640643840045	-0.0001766778819102	3.12150739563032e-08	0.0283127953630244	-0.2423551587488219	-0.0219789206436331	0.0587360229721666	0.0004830729526591	0.0061239687800361	0.000119757854371	1.4341943683545646e-08	3.750299361885685e-05	-0.0003383977086666	0.0001697926475801	1.1451300923080509e-07	2.8829543172260052e-08	0.002484060777045	-0.0001189908585813	1.4158824425938685e-08	6.17055794405341e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4456.693770327681	0.4593288936230237	0.210983032516951	19862119.36247756	3960.680253402047	14.346014935038056	15686988.069688903	205.80814451633492	4704.178348587019	-5.984938626721487	22129293.935314894	35.81949036562288	4534.007035225776	2918.5501208052674	1.138077	19.190926	0.1121930276344231	0.0736957070266828	0.1060834635	-0.0168397484	-0.0303097966	-0.1484471763	-0.0429746832	0.0349815409	0.0493904318	-0.0644306682	0.0068545043	-0.1094963697	0.0144193028	0.0982386623	-0.072783037	-0.0338482952	0.0180375515	0.0963369101	0.1074950167	0.0226468867	0.0828610961	-0.0857905389	-0.0122713058	0.0281970498	0.0248980829	0.178464514	-0.0386356582	-0.0650356402	-0.0752357279	0.0418453765	0.1390414357	-0.0458882762	0.0119366599	0.0460624966	-0.0801431489	-0.040467098	-0.0444562577	-0.0393129884	-0.0870821593	-0.0588476298	0.0038361234	0.0578066668	-0.0054986134	0.0072942259	0.0907540094	0.0080148195	-0.0557197128	0.0178510346	0.0633742258	0.097007401	-0.0283219509	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	0.0311365055925563	0.0064866555554773	4.2076700295404526e-05	0.0009694819805152	0.1905360045320918	0.0222719401480872	0.0004960393179599	0.0363039690230533	-0.3123954856405504	-0.0700403268917285	0.0975909394485953	0.0049056473911001	0.0058569624818304	-0.0002670062982057	7.12923632815116e-08	3.430400951356892e-05	-0.0003392289888484	-8.312801817999811e-07	1.1507630687510788e-07	6.910267406534098e-13	0.0024840162546499	-4.452239510009323e-08	1.9822436654488056e-15	6.170336753364917e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4471.691404289827	14.99763396214621	224.92902446252145	19996024.015199523	4002.412302431853	41.732049029805694	16019304.238657843	1741.5639162261064	4714.653811389253	10.475462802233778	22227960.56124721	109.73532092098355	4545.503584391942	2887.05283540905	1.325559	22.35235	0.1014350124112143	0.071458098410087	0.0520145695	0.0197768428	0.0584951491	0.1194817637	-0.0344172584	-0.0291214551	-0.0671696704	-0.0797312996	0.0851227495	0.0895400576	0.0384563709	0.0419862572	-0.0666126889	-0.0146159496	0.0269277341	-0.0528036583	-0.0721232505	0.0361225695	0.0292072807	-0.0590735374	0.0011470045	0.0321176047	-0.0156502522	-0.1230618451	0.0684010732	-0.0693397985	-0.0061235303	-0.047599118	-0.0766564819	-0.0643852106	-0.0828695472	-0.0162145364	-0.0265958042	0.0639187151	0.0291876347	-0.0683955862	0.0601340905	-0.0495303488	-0.0165914474	-0.0157924801	0.0418161556	-0.0067783244	-0.0087003679	-0.0496723831	0.0679338802	-0.0200534352	0.0560748865	-0.0742816967	-0.1820330534	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	0.0369216924022737	0.0057851868097173	3.346838642332817e-05	0.0013632113698481	0.2037527818157656	0.0132167772836737	0.0001746832017662	0.0415151960976629	-0.3809559791018415	-0.068560493461291	0.1451274580134426	0.0047005412636557	0.0058211698495523	-3.579263227809944e-05	1.2811125253952454e-09	3.388601841733675e-05	-9.927512959295726e-05	0.0002399538592554	9.855551355698458e-09	5.7577854571580825e-08	0.0024823116490528	-1.7046055971001869e-06	2.905680241665284e-12	6.161871123023231e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4476.127687415005	4.436283125178306	19.6806079667418	20035719.074043203	3962.253509521485	-40.15879291036799	15699452.873715322	1612.7286480178225	4722.010207048289	7.356395659036025	22297380.395468224	54.11655709228407	4553.422918291607	2919.2071924454126	1.084612	18.289368	0.2067046825280765	0.0993520548425084	0.0841055381	0.0208671106	0.0150975885	-0.0708267294	-0.033783787	0.0988307002	0.0762116175	-0.0321531886	-0.0334639933	0.0442262668	0.0362223483	-0.0415007372	-0.0833548257	0.0655768224	0.0233919159	-0.0593902059	0.0956675649	0.033165157	-0.0534376733	-0.0595478723	0.0852730324	-0.0130921826	-0.1037676443	0.0485985605	0.024096187	-0.0934287269	-0.0256314595	-0.0001234462	0.0691413804	-0.0225592689	0.0243775193	-0.0109157961	-0.0251790236	0.0195662155	0.0869670218	0.0762325896	-0.0111193812	-0.0445363407	0.0572716696	-0.0494775615	0.0728849243	-0.1126952965	-0.0056866632	-0.0608829792	-0.00307196	-0.1726613473	0.108877944	0.1257827685	0.0733984836	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	0.0203241635561255	-0.0165975288461482	0.0002754779637987	0.0004130716242561	0.2468576152894854	0.0431048334737198	0.0018580266687971	0.0609386822264115	-0.4030897309609571	-0.0221337518591156	0.1624813312061768	0.0004899029713609	0.0073751019080494	0.001553932058497	2.414704842425033e-06	5.43921281541139e-05	0.0003180999353677	0.0004173750649606	1.011875688809349e-07	1.7420194485091288e-07	0.0030083758925769	0.0005260642435241	2.76743588314584e-07	9.05032551103786e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4449.913256230211	-26.214431184794197	687.1964023423103	19801727.98797336	3959.396867171578	-2.856642349906906	15676823.551768104	8.16040551528165	4707.4858507595245	-14.524356288764466	22160423.035101123	210.9569256029719	4539.076649967075	2900.89593226767	1.198525	20.210241	0.1951605747013157	0.1361433695087602	0.1026749476	0.0228123846	-0.0059296485	0.1143077982	-0.0352181468	0.0541682573	0.0595975276	-0.0875055577	0.1536672506	0.0678753514	0.0287514731	0.1379271304	-0.0899911014	-0.0340291412	0.1085608246	0.003310954	-0.0981545047	0.0327470276	0.1184248432	-0.1051742592	0.0211259821	0.1223340493	0.0447725201	-0.0829713913	0.0668998385	-0.0926849101	-0.0196460243	0.0470307726	-0.1301007703	-0.0675697225	-0.0971430807	-0.0035138784	0.0301083545	0.0235816795	0.0556608788	0.0456579929	-0.1347836059	-0.0287863269	-0.0309105341	0.0221484542	0.0883230706	0.0105965935	-0.0766236517	0.0050962212	0.0809209794	-0.0472099478	-0.0006794063	-0.1556154614	-0.0618841798	-0.0009198576	-0.105393201	0.0027592926	0.1053450429	0.0252365705063368	0.0049124069502113	2.4131742044484283e-05	0.0006368844909213	0.2098893514272219	-0.0369682638622635	0.0013666525329899	0.0440535398425398	-0.2741442348169727	0.1289454961439844	0.0751550614833834	0.0166269409758183	0.0072820121754759	-9.308973257349944e-05	8.665698310605644e-09	5.3027701323779255e-05	4.700754432906962e-05	-0.0002710923910386	2.209709223849445e-09	7.349108447904167e-08	0.0028858698612919	-0.000122506031285	1.5007727701201472e-08	8.32824485631293e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4460.397749776816	10.484493546605336	109.92460492880892	19895148.086214088	3973.712036796238	14.31516962466003	15790387.351379303	204.9240813827892	4704.684856918152	-2.800993841372474	22134059.60291497	7.845566499406527	4533.993270649262	2914.731952295548	1.464927	24.702457	0.1625070550992083	0.0810267645772505	0.086452785	-0.0222215529	-0.0179615092	-0.1171939327	-0.040820915	-0.0592573247	0.0115865308	-0.0328746119	0.0041353077	-0.1185942105	-0.001955123	0.0783940958	-0.0505476299	-0.0599244566	0.0064120149	-0.0030261505	0.1321179201	0.0081024509	0.0791223195	-0.0493941226	-0.0477747476	0.0175146053	-0.0612093329	0.14575208	-0.0764216688	-0.0539307599	-0.0662859801	0.0118516169	0.1389503557	0.0033215467	0.0404873509	0.0253528	-0.1012927321	-0.0385564064	-0.0597381735	-0.1134354358	-0.0055919884	-0.0388972595	0.0180312908	0.0100832877	-0.0409264719	-0.0946586771	0.0817695806	-0.0614265368	-0.0105510044	-0.0598595758	0.0324764058	0.1498572694	-0.0425767715	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	0.032906619020764	0.0076700485144272	5.882964421366691e-05	0.0010828455753777	0.2190101442430716	0.0091207928158497	8.318886158965568e-05	0.047965443281371	-0.3388713819065856	-0.0647271470896129	0.114833813475279	0.0041896035703603	0.0065451814238377	-0.0007368307516382	5.429195565597154e-07	4.28393998709501e-05	-0.0007558030314027	-0.0008028105757317	5.712382222775107e-07	6.445048205067754e-07	0.0029660098675083	8.014000621640004e-05	6.422420596364637e-09	8.797214534156603e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4460.148654053159	-0.2490957236577742	0.0620486795445902	19892926.016252205	3970.1055344291353	-3.606502367102621	15761737.95450485	13.006859323916808	4708.996885676161	4.312028758008637	22174651.66930778	18.59359200989351	4537.21857408689	2879.2702370146403	1.40411	23.676924	0.1313479819230051	0.0597951184022898	0.0496223022	-0.0017799517	0.0282093605	0.0984337637	-0.0471908938	0.0313799151	0.034872761	-0.1355308009	0.0264124974	0.1347876811	0.0297935752	0.0907726435	-0.0678708705	-0.0829771344	0.0803688444	-0.0411167676	-0.092307481	0.0335891382	0.092736108	-0.078874387	-0.0532015768	0.1076068511	0.0027068452	-0.1338038322	-0.0122836946	-0.0544717081	-0.0210819759	-0.0344783289	-0.1019637401	-0.0531274203	-0.1053938509	0.006328143	-0.0035683897	0.0264221363	0.0930257997	0.0182921798	0.0307336399	-0.1004111938	0.0084264486	-0.0747123403	0.0181279263	-0.0140733387	0.0169372954	0.0035682427	0.1359108425	-0.045311631	0.0575387457	-0.1228741899	-0.0911731336	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	0.028750151350195	-0.004156467670569	1.727622349648529e-05	0.0008265712026591	0.2071064542009963	-0.0119036900420753	0.0001416978366178	0.0428930833717093	-0.3621201357126864	-0.0232487538061008	0.1311309926885744	0.0005405045535366	0.0056538925289707	-0.0008912888948669	7.943958941132374e-07	3.19665007291507e-05	-0.0002889812910165	0.0004668217403861	8.351018655756307e-08	2.179225372972007e-07	0.0024833390946763	-0.0004826707728319	2.329710749462401e-07	6.166973059147705e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4477.256614521619	17.107960468460078	292.6823113903928	20045826.792277586	3974.50438856042	4.398854131284679	15796685.134686038	19.34991766832029	4717.328691422224	8.331805746063765	22253189.98291532	69.41898699014116	4547.769438748273	2948.6527474427835	1.212262	20.441875	0.1318924643144373	0.0668040290862918	0.0614666434	-0.0175982998	0.044786704	-0.0924335368	-0.0180987767	0.0109434649	0.0115894679	0.0322140857	-0.0294709135	-0.0508676814	-0.0076917892	-0.0719091076	-0.0562626229	0.0212946672	-0.0211046772	-0.0568214498	0.1757698721	-0.0029223013	-0.0606308446	-0.0379298339	0.0248620169	-0.0466336373	-0.1381178573	0.1109743288	0.01407603	-0.0526971465	-0.0366237857	-0.0517044994	0.0499028008	-0.0107630291	0.0157382426	-0.0105954011	-0.0644032393	-0.0177967231	-0.0023469896	-0.0565199121	-0.118140389	0.022083443	0.0162888549	-0.044812529	-0.0019416754	-0.1201742233	0.0792273802	-0.008330656	0.0308057196	-0.0099631054	0.058047111	0.0336971788	-0.0782004561	-0.0064350811	-0.1046235507	0.019209311	0.10227815	0.0382562098465939	0.0095060584963988	9.036514813695768e-05	0.0014635375918266	0.2324075504310769	0.0253010962300805	0.0006401454704437	0.0540132694973735	-0.4105566343307743	-0.0484364986180878	0.1685567499930131	0.00234609439838	0.0060639013841711	0.0004100088552004	1.6810726134274257e-07	3.677089999695219e-05	-0.0002359269153444	5.3054375672100006e-05	5.5661509383923697e-08	2.814766777956317e-09	0.0029932520832012	0.0005099129885248	2.600112558663947e-07	8.959558033588322e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4466.995518750327	-10.261095771291366	105.29008642761356	19954048.96453551	3996.544598786728	22.040210226307863	15972368.730091369	485.7708668198457	4717.350404895379	0.0217134731547048	22253394.8425666	0.00047147491644	4546.846558516232	2900.595733753433	1.012942	17.08082	0.296606316246296	0.1764618587496939	0.0495334809	-0.0474439817	-0.0040654985	0.0463068707	0.0213451877	-0.0374745102	-0.1016577906	-0.1012516127	-0.0133347437	0.0324440338	0.0217753688	-0.0076326564	-0.0986053516	-0.0254891472	-0.0027921593	-0.0228599436	0.0013123964	0.0191910148	-0.0200385847	-0.0908895375	-0.003116992	0.013170782	-0.0297717446	-0.01663489	-0.0082218503	-0.0128012995	-0.0814999783	-0.00189991	-0.0193889889	-0.0458271405	-0.0836574729	0.0358918776	-0.0755690216	0.0038293127	0.0166182295	-0.0652218475	0.0555115164	-0.059068757	-0.0201080291	-0.0228166947	-0.0284321745	0.0103312563	0.0524093799	-0.0316429961	-0.0434089564	-0.0399204359	0.0738329903	-0.0506960618	-0.1318058129	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	0.0392438334220059	0.000987623575412	9.754003267095878e-07	0.0015400784616541	0.161951038824867	-0.0704565116062098	0.0049641200277159	0.0262281389764535	-0.2903236748294802	0.120232959501294	0.0842878361664937	0.0144559645504398	0.0041379799103363	-0.0019259214738348	3.709173523378009e-06	1.7122877738346815e-05	-0.0003140054829704	-7.8078567626e-05	9.859944333547419e-08	6.096262722527856e-09	0.0028986676933944	-9.458438980680012e-05	8.946206795124713e-09	8.402274396728411e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4461.798583744285	-5.196935006042622	27.00813345703123	19907646.601902504	3957.45056417714	-39.09403460958765	15661414.967905965	1528.3435420556373	4711.419055934561	-5.931348960818468	22197469.520623308	35.18090049500232	4543.383831916972	2892.5448059864534	0.9541980000000002	16.090248	0.2087575791017862	0.1280747919908856	0.037052009	-0.030971957	0.0816854304	0.0295412832	0.0103806198	0.0551369002	0.0603556629	-0.0292854843	-0.0322934804	0.0029682474	-0.0104275074	-0.0139369422	-0.0393811153	-0.0182403477	0.0053231038	-0.0597108847	0.0588992352	-0.0116338875	-0.0207461766	-0.0370063074	-0.0102429386	-0.0072045974	-0.0766482347	0.008351719	0.1046214857	-0.0391623194	-0.02132531	-0.0836324203	-0.0710193062	-0.0405855193	-0.0356654298	-0.0142508939	-0.0513060398	-0.0489703077	0.0793891644	0.0727649297	-0.0866113046	-0.0293624819	0.0357527723	-0.0962908174	0.0005241748	-0.0985157888	0.040520079	-0.047382416	0.0447676704	-0.1048473631	0.0484962915	0.0213475884	-0.0516653731	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	0.0387292737035807	-0.0005145597184251	2.647717038258201e-07	0.0014999566416068	0.1956680832308421	0.033717044405975	0.0011368390834744	0.0382859987952317	-0.4024669368669862	-0.112143262037506	0.1619796352710946	0.0125761112204127	0.0048590563355784	0.000721076425242	5.199512110399252e-07	2.3610428472324586e-05	-0.0004259677861122	-0.0001119623031417	1.8144855480532898e-07	1.2535557324816312e-08	0.0024840521629807	-0.0004146155304136	1.719060380602335e-07	6.170515148409095e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4449.891128044996	-11.90745569928913	141.7875012305332	19801531.051453564	3953.33427760912	-4.116286568020314	15628851.910519222	16.943815110064456	4695.157579195278	-16.261476739282443	22044504.693474863	264.435625742224	4524.127899819232	2941.068258171408	1.283489	21.642939	0.2983633251318167	0.1780167852190745	0.054177273	-0.1032072018	-0.0523810182	-0.1015874006	0.0193627446	-0.0200002731	0.0157769817	-0.108150051	0.0645369288	-0.1857718778	-0.0078168027	0.1924118603	-0.0579086742	-0.1594016515	0.000366635	0.181104922	0.0451787188	0.0005036024	0.1616018211	-0.111452511	-0.149078637	0.0687894783	0.1245606145	0.1765833606	-0.0685165619	0.0142987753	-0.1272218873	0.0468448138	0.0861551025	-0.0093892729	-0.017799145	0.0710033811	-0.102684655	-0.0207384813	-0.0532395065	-0.1344420714	-0.013022244	-0.0352624296	-0.0647386151	0.0143710857	-0.0458773881	0.0298840905	0.0702556026	0.0158441764	-0.0600905131	-0.0913907112	-0.030709168	0.0933394197	-0.0711787298	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	0.0339150572431634	-0.0048142164604173	2.317668012775292e-05	0.001150231107807	0.1387120026098642	-0.0569560806209779	0.0032439951197033	0.0192410196680389	-0.2540634426094783	0.1484034942575079	0.0645482328705796	0.0220235971078381	0.003608407688214	-0.0012506486473644	1.5641220391544033e-06	1.3020606044361902e-05	8.497840010757152e-05	0.0005109461862197	7.221328484842511e-09	2.610660052125295e-07	0.0024818563207066	-2.1958422741002667e-06	4.821723292725831e-12	6.159610796631301e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4461.488010666471	11.596882621475745	134.4876865362861	19904875.269320667	3946.857041732125	-6.47723587699511	15577680.50787046	41.95458460623261	4700.380247426007	5.222668230729141	22093574.470392574	27.276263448267457	4530.713925625416	2901.321209873297	1.521089	25.649506	0.5094758970180193	0.306398267346106	-0.0269137605	-0.0246927082	0.1162404441	0.0368316665	0.019342679	0.037144842	0.0641292642	-0.0406678301	-0.0732726342	0.0659086342	-0.0246833563	0.0855459834	0.0193499788	-0.1261732362	0.0010427757	-0.1021691909	-0.0302335573	-0.0234396293	0.0790232102	-0.0072958209	-0.124190536	0.0113842178	-0.063300891	-0.0931073419	0.1008442845	0.0079762627	0.008559053	-0.1475719047	-0.0781532682	-0.0022176184	-0.0202938776	-0.0396105612	-0.0136988436	-0.0078887084	0.1197704634	0.0276979998	0.0768621794	0.0071693754	-0.0184506981	-0.0156425816	0.0297894916	-0.0514031653	0.009845273	0.0237616478	0.1305354605	0.0322575077	-0.1104371463	-0.0205213646	-0.0591280577	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	0.0467339889677447	0.0128189317245813	0.0001643250105594	0.0021840657248372	0.1988124847655683	0.0601004821557041	0.0036120679553481	0.0395264040986593	-0.5367726128268657	-0.2827091702173874	0.2881248378809803	0.0799244749250037	0.0030226566294008	-0.0005857510588131	3.431043029007847e-07	9.136453099260606e-06	0.0016990865085615	0.0016141081084539	2.8868949635757083e-06	2.605344985776719e-06	0.0033589434118464	0.0008770870911398	7.692817654440759e-07	1.1282500843986332e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4472.65071131237	11.16270064589844	124.60588570994145	20004604.38540305	3978.353053217349	31.496011485224244	15827293.016043805	991.9987394773776	4711.929799586372	11.549552160364328	22202282.436230063	133.39215510497633	4543.897533060876	2962.449685773279	1.045017	17.621693	0.1411278037492431	0.0718265470667257	-0.0556620887	-0.0388991327	0.1249366336	-0.0782135671	-0.0184874243	-0.0207000394	0.0231696867	0.0293461075	-0.088610342	-0.0558433692	-0.0307006242	-0.0577804777	0.0511237466	-0.0348492809	-0.1065308207	-0.0945655181	0.1269034395	-0.0259917384	-0.0496784851	0.0473973597	-0.0761183748	-0.1262995383	-0.1366993794	0.061161268	0.0738483776	0.0457598307	-0.0181284965	-0.1365960096	0.0515764193	0.0188562013	0.0146722794	-0.0215653021	-0.00809429	0.0211239629	0.0084311991	-0.0144130458	-0.0934814724	0.014485753	-0.0233214696	-0.0052794442	-0.0321601496	-0.0380015833	-0.0126005724	0.0557078923	-0.0677258373	0.0939809961	-0.0355924798	0.0271448687	-0.0452336243	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	0.0643616439115106	0.0176276549437659	0.0003107342188164	0.004142421206992	0.1688005442638882	-0.03001194050168	0.0009007165726763	0.0284936237437848	-0.5369282923671079	-0.0001556795402422	0.2882919911442585	2.4236119250024013e-08	0.001871175220955	-0.0011514814084458	1.3259094339963232e-06	3.5012967075159933e-06	0.0014746094257038	-0.0002244770828576	2.174472958374491e-06	5.038996072830268e-08	0.003849635495814	0.0004906920839675	2.407787212684661e-07	1.48196934506311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4466.45839131268	-6.192319999689971	38.344826978560405	19949250.561327454	4002.540870334791	24.187817117442137	16020333.418700388	585.0504969068269	4716.849973189792	4.920173603420153	22248673.66958054	24.20810828779245	4548.081807887301	2933.9140867510414	0.892439	15.048836	0.212514059603794	0.1131083513484452	-0.0488700818	-0.0739825086	0.0792002696	-0.0022876565	-0.0177249408	-0.0560739246	-0.0821518163	-0.0275465771	-0.0069859583	-0.0621205635	0.0091653716	-0.0034191806	0.0149377154	-0.0771632442	-0.0998947741	-0.0338815019	0.0249510648	0.0133693782	-0.0091585813	-6.51643e-05	-0.1060645231	-0.0742741017	-0.0329627849	-0.0031650222	0.0142398622	0.0602957622	-0.0616195576	-0.0934977661	0.0180404426	0.0232067988	-0.0308979562	-0.0138272575	-0.0110915057	0.0163248926	0.0149628283	-0.1464564994	0.0324663205	-0.0731202964	-9.8876e-05	0.0075150155	-0.0744075667	0.1633963323	-0.1295099357	0.1546190054	-0.0707064088	-0.170603239	-0.0170923912	-0.0013020017	-0.001658018	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	0.0488816565309377	-0.0154799873805729	0.0002396300093026	0.0023894163452085	0.1453370669951539	-0.0234634772687343	0.0005505347655404	0.0211228630427538	-0.4451762602078162	0.0917520321592917	0.1981819026526173	0.0084184354053597	0.0011182249542674	-0.0007529502666876	5.66934104104928e-07	1.250427048346329e-06	0.0010488999281157	-0.0004257094975881	1.1001910592011207e-06	1.812285763367126e-07	0.0033919240041858	-0.0004577114916281	2.094998095685117e-07	1.150514845017183e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4464.943082981918	-1.5153083307613997	2.2961593372748994	19935716.73426808	4011.897711048955	9.356840714163807	16095323.243919844	87.5504681502335	4718.359107696633	1.509134506841292	22262912.66918377	2.2774869597391096	4550.349779394372	2935.7984431079312	0.8989789999999999	15.159113	0.2910385292197016	0.1319649151437576	-0.0459323108	-0.0456573359	0.1221189537	0.0334371659	-0.0026398309	-0.1130090743	-0.0932698459	-0.0544191435	-0.0844098133	0.0065850945	0.0097950956	-0.0570224618	0.0311307486	-0.0551688699	-0.0770080887	-0.1380065204	0.0082056507	0.006828684	-0.053925779	0.0278530791	-0.0755691691	-0.0720706873	-0.1128998362	-0.07448847	-0.0206651909	0.0357315731	-0.0131696805	-0.1418431267	-0.008862973	0.0437230399	0.0149618814	0.0079646932	0.0112102051	-0.0447053955	0.0859450023	-0.0389835939	0.1002653261	0.0443841108	0.0610620121	0.1169909455	-0.1996572413	-0.0335257101	-0.1917200755	0.0169350877	-0.1004099049	0.0181538538	-0.2115784629	0.0015788587	-0.1061255342	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	0.0984196371488224	0.0495379806178847	0.0024540115236979	0.0096864249765058	0.1881603382445007	0.0428232712493468	0.0018338325604951	0.0354043128882849	-0.5157764509261114	-0.0706001907182951	0.2660253473299353	0.0049843869294596	0.0022607764638061	0.0011425515095386	1.3054239519491616e-06	5.111110219299613e-06	0.0014769634766444	0.0004280635485286	2.1814211113415127e-06	1.832384015789826e-07	0.0043828506788019	0.0009909266746161	9.81935674465722e-07	1.9209380072674276e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
