global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107
4500.368479564507	-65.51167567708762	20253316.45185775	4291.779650019914	3679.9579961311306	-44.3505701676504	13542090.853289446	1966.9730741956816	4505.17347254014	-22.175205886744152	491.7397561194925	20296588.017679386	4251.728133960149	4670.411595531226	0.984732	36.398033	0.3343218978749571	0.1800355148798491	-0.0179482189	-0.0526163733	0.0222172347	-0.0568326908	0.0520504135	-0.0054829365	-0.0643090451	-0.0052517308	0.0222170622	0.0035983467	-0.0048255729	-0.0217254416	0.0088509251	-0.0398362996	0.0651472635	-0.0008000145	-0.0038183817	0.0418421825	-0.0355891914	0.0764755724	-0.058307648	-0.0566277284	0.0084945564	0.0734689161	0.0182591716	0.0489944308	0.0271672544	-0.0631723843	-0.0029226342	-0.0248797737	-0.0070315519	-0.0599718008	0.0088532635	-0.010095569	-0.0371521752	0.0232882877	-0.0301809666	0.0096099633	-0.0142502639	-0.0032582517	0.0787685727	0.0028657484	0.0065079825	-0.0471084477	0.0297886575	-0.0112474198	-0.0027592926	-0.1052647956	0.0082703149	0.1048318124	-0.1972599172585347	0.0246071075222716	0.0389114749568439	0.0006055097406126	-0.2622227254625926	0.0356960618270533	0.0687607577490302	0.0012742088299608	0.1663528039477029	-0.0648164339721971	0.0042011701128721	0.0276732553812628	-0.0171853678170506	0.0028611771294957	8.18633456634982e-06	0.0002953368670073	0.0069002631604444	0.0006458999421467	4.171867352652395e-07	4.761363168338614e-05	-0.0001977274703615	-0.0006769688194261	3.9096152535557866e-08	4.582867824751676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4521.246780315989	20.87830075148213	20441672.44851769	435.9034422693392	3699.854582426081	19.89658629495034	13688923.93109927	395.8741461924057	4523.165889667098	17.992417126957662	323.7270740704394	20459029.66544795	4270.908728870285	4719.793980414661	0.651839	24.093513	0.2868587710971812	0.1418030008559891	-0.0295672826	-0.0052707696	0.0366952111	0.0030060925	0.0345640304	0.045255953	0.0173664252	0.1247624432	0.0679529792	-0.04144415	-0.0300458663	0.0072436918	0.0179868262	-0.0251848516	0.0468720638	-0.0315998943	0.0110042878	0.027974281	-0.0414211686	0.0120358585	-0.0254201686	-0.0506215791	-0.0184832041	0.0274776733	0.0260605414	0.0407505604	0.0056029785	-0.0759174503	0.0230161863	-0.0524938098	-0.0180223579	-0.0208059296	0.0432049578	-0.023564326	-0.0053635656	0.0044837938	-0.0671045349	0.0379547036	0.0402762633	-0.0430590172	0.0625396898	-0.0457259516	-0.0016030853	-0.0196626741	-0.0168744483	0.0092953207	-0.0045978871	-0.1050081413	0.0137586687	0.1038078519	-0.2500011612288091	-0.0527412439702744	0.062500580615753	0.002781638815532	-0.2533093850982482	0.0089133403643444	0.0641656445788526	7.94476364506518e-05	0.1883868715130603	0.0220340675653573	0.0004855001334747	0.0354896133584782	-0.0151243358768691	0.0020610319401815	4.247852658448318e-06	0.0002287455357163	0.0076752966024011	0.0007750334419567	6.006768361512496e-07	5.891017793482987e-05	-0.0014250644721674	-0.0012273370018059	2.03080874983375e-06	1.5063561160018958e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4507.216566409856	-14.030213906133213	20315001.17651945	196.84690225185375	3634.5957764255945	-65.2588060004864	13210286.45801077	4258.71176060912	4497.115438084694	-26.050451582404094	678.62602764718	20224047.263459686	4237.845245751579	4676.182833079684	0.768389	28.401505	0.3463914962754876	0.1629598803940454	-0.000895883	0.063343182	0.0163885166	0.0111680174	-0.0517169467	-0.0505995033	0.0624529687	0.0460887251	0.0317144638	-0.0454079995	0.0102794877	-0.0585376752	0.008361224	-0.0573764295	0.0483707677	0.0133924508	-0.0640208691	0.011133626	0.0159130208	-0.0078305545	-0.0851804141	-0.0340783701	-0.0194546556	-0.0404027763	0.049783595	0.0215700098	0.0134332563	-0.0120310871	0.0626425251	-0.0489318611	-0.0540995907	0.0441253029	0.0195065208	-0.0081494678	0.0092213457	-0.0318087402	-0.0728083908	0.011837645	0.0524079873	0.0461715418	-0.0062427757	0.0316419826	0.0063878125	0.0111060359	0.0149204608	-0.038563323	-0.0064350811	-0.1046235507	0.019209311	0.10227815	-0.2153203305015409	0.0346808307272682	0.0463628447272928	0.0012027600199334	-0.218805437578311	0.0345039475199371	0.0478758195138361	0.0011905223944585	0.0783406083521782	-0.1100462631608821	0.0121101800356741	0.0061372509169893	-0.0143715423055195	0.0007527935713496	5.666981610652871e-07	0.0002065412282393	0.0057689915894221	-0.001906305012979	3.6339988025088656e-06	3.328126395882293e-05	-0.0021091749851868	-0.0006841105130193	4.448619118137738e-06	4.6800719402366653e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4513.975009552415	6.758443142559372	20375970.386863727	45.6765537112078	3685.060928271718	50.46515184612326	13579674.045074817	2546.7315508522784	4526.728856177846	29.613418093152177	876.9545311598328	20491274.13735319	4269.223684013347	4702.746409391597	0.71827	26.548969	0.3480555230370725	0.1374363930903484	-0.0230746464	0.0245296434	0.0076804191	-0.0079421236	0.0091271657	0.0072868415	-0.0435039198	-0.1152067132	-0.0757256042	0.0305799198	-0.0376167053	0.0142316453	0.01506741	-0.0190489608	0.0292839899	-0.0364022741	0.0154207292	0.0111445767	-0.0044499854	0.0063101845	0.0130692248	-0.0576486856	-0.0480196926	-0.0162873931	0.035481783	-0.0035122264	0.0040549353	-0.019024617	0.0029080465	0.007443365	-0.0299863982	0.0252465945	-0.0280354761	-0.0476950396	-0.0061310124	-0.0101088976	0.0258208139	0.0084699202	0.012328285	0.0606610202	-0.0154165465	0.0358921572	0.0263637491	0.0154506343	0.0388759823	0.0375622678	-0.0082703149	-0.1041114925	0.024607302	0.1002501592	-0.1593683340671674	0.0559519964343734	0.0253982659033442	0.0031306259049921	-0.1657466926914708	0.0530587448868402	0.0274719661381608	0.0028152304089667	0.140000513680377	0.0616599053281988	0.0038019439250824	0.0196001438307694	-0.0131114646746816	0.0012600776308378	1.5877956357380533e-06	0.0001719105059154	0.0043572805736427	-0.0014117110157793	1.992927992072905e-06	1.8985893997444052e-05	-0.0029850838663227	-0.0008759088811359	8.91072568898008e-06	7.672163680527447e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4534.869077186387	20.894067633971645	20565037.54722131	436.5620622929815	3731.4596040716574	46.39867579993961	13923790.77681861	2152.8371159879016	4525.379295008957	-1.3495611688886129	1.821315348571999	20479057.76369577	4274.075134745644	4794.408674364568	0.73423	27.138906	0.1754615288610039	0.0992168428176194	-0.059315674	0.0276489579	0.0438741041	-0.0767007364	-0.0330658088	0.0617708485	-0.0030182019	-0.0271797826	0.0536621129	0.0593910762	-0.0406640039	-0.0251620595	0.0250311288	-0.0018138735	0.0034297421	-0.0399502866	-0.0216113719	0.0181526476	-0.0056516522	0.0036168625	-0.0099454158	-0.0440551425	-0.0607796937	0.0411472054	0.0083372451	-0.007727697	0.0001098348	-0.0552313844	-0.078832307	0.0172348361	-0.0343243901	-0.0176921528	-0.023937199	-0.0355605843	-0.0240747206	0.0110334683	0.0065023176	0.0388577039	-0.0754672939	0.0210133157	0.0209481507	-0.0466805631	-0.0009464568	0.0047927549	-0.0028949537	-0.0203136409	-0.0101030294	-0.1034725904	0.029937846	0.0977337597	-0.1673053990786996	-0.0079370650115321	0.0279910965608829	6.29970009972884e-05	-0.1604556936858188	0.0052909990056519	0.0257460296361973	2.7994670477810424e-05	0.0843662286434323	-0.0556342850369447	0.003095173671572	0.0071176605355158	-0.0118282598215823	0.0012832048530993	1.6466146950175985e-06	0.0001399077304068	0.0048310731182183	0.0004737925445755	2.244793752954216e-07	2.3339267473571484e-05	-0.0033600700647853	-0.0003749861984626	1.1290070840266293e-05	1.4061464903743241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4533.571834556152	-1.297242630234905	20553273.57908083	1.6828384416987745	3695.71698552912	-35.74261854253746	13658324.037128445	1277.5347802773424	4518.785611875498	-6.593683133459308	43.47665726446576	20419423.40609302	4268.581254027384	4763.8873977313815	0.634436	23.450274	0.2047023043248282	0.1098958133380942	-0.0435484218	0.0441255035	0.0088648625	-0.0437453396	0.0243900036	0.0413216939	0.0353817368	0.0944891492	-0.0463080304	-0.0452292393	-0.0243527515	-0.0123798672	-0.0228301777	-0.0507772813	-0.0314455234	-0.0287808444	-0.0045114947	0.0010477655	0.0308315301	0.059732938	-0.0069250535	0.018220909	-0.0601667254	0.0095781008	0.0085341837	-0.0369331685	-0.0032209767	-0.0688574036	-0.0469325268	-0.0121925586	-0.024963923	-0.003454441	0.0227627835	-0.018522239	-0.00328558	0.0107680423	-0.0038597075	0.0383634609	-0.0444615966	-0.0136023555	0.0307951176	-0.0367715793	0.0071194608	-0.0533198147	-0.0067086189	-0.0334862291	-0.0119326665	-0.102707623	0.0351863325	0.0947412111	-0.1867870893682806	-0.0194816902895809	0.034889416754674	0.0003795362565391	-0.1169045306889415	0.0435511629968773	0.0136666692956016	0.0018967037983805	-0.0016422761308376	-0.0860085047742699	0.0073974628935056	2.6970708899189182e-06	-0.0113841256945699	0.0004441341270123	1.972551227770661e-07	0.0001295983178297	0.004837094067758	6.02094953970015e-06	3.625183335961545e-11	2.3397479020339636e-05	-0.0040231339135152	-0.0006630638487298	1.6185606486076128e-05	4.396536674925076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4532.8247775545	-0.7470570016521378	20546500.464012	0.5580941637174823	3697.616883200322	1.8998976712018705	13672370.614928065	3.60961116103829	4528.792664481323	10.007052605825264	100.14110185575424	20509962.997859843	4272.090618318914	4750.995320298423	0.603211	22.296124	0.2479952417678866	0.1353463394636187	-0.0413173364	0.0104882032	0.0090131656	-0.0281006164	0.0646244203	0.0447289966	0.0151142135	0.098464091	0.0156320954	-0.0479909942	-0.0427393095	0.0122776608	-0.0237963087	-0.0201335667	-0.000299093	-0.0401608496	0.0232364457	-0.0133671087	-0.0041467112	0.0189491968	-0.0034675419	-0.0077479573	-0.0446635865	0.008193241	0.0387052607	-0.0235557802	0.0063569308	-0.0514844379	-0.0045199445	-0.0248426864	-0.0117434384	0.0213598536	0.0352231958	-0.020642937	0.0120659701	-0.0045987011	-0.061299748	0.0680460948	0.0192835772	-0.0296289765	0.0096102377	-0.0438619471	0.0220746931	-0.0357295329	0.023729926	-0.0024242521	-0.0137586687	-0.1018175221	0.0403383756	0.0912870929	-0.2098914786346029	-0.0231043892663223	0.0440544328034199	0.0005338128033697	-0.1716863730542712	-0.0547818423653297	0.0294762106925303	0.0030010502529398	0.0363127544470671	0.0379550305779047	0.0014405843461696	0.0013186161355329	-0.0134736242344548	-0.0020894985398848	4.366004148181127e-06	0.0001815385500112	0.0052418902560404	0.0004047961882823	1.6385995404796017e-07	2.7477413456371287e-05	-0.0041719187765145	-0.0001487848629993	1.7404906277834247e-05	2.2136935457720585e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4531.60582508249	-1.2189524720097324	20535451.353921555	1.4858451290186376	3670.842922666997	-26.773960533324956	13475087.76289438	716.8449626400422	4512.667476321988	-16.125188159335266	260.0216931739663	20364167.75185426	4257.432740974914	4785.805044958552	0.627059	23.177586	0.1674224973336967	0.0833540165363093	-0.0424784702	0.0603829553	0.0062560725	-0.0159745998	-0.0188673248	0.0076905294	0.0669105405	0.0717191947	0.0223439564	-0.0316480775	-0.0125993636	-0.0182479483	-7.1837e-06	-0.0390489405	-0.0218803749	-0.0131133164	-0.022759755	0.0063862966	0.0322416774	-0.0205749453	-0.038283692	-0.003587477	-0.0476841516	-0.0247772341	0.0309435064	-0.0384932642	0.011790991	-0.0199149802	0.0056172123	-0.0356308963	-0.0154282939	0.061911595	0.0243171089	-0.0156210409	0.0127757825	-0.0297748332	-0.0632444223	0.0301578973	0.0224957713	0.02145164	0.0030942732	-0.0194050566	0.0114800189	-0.0295812445	-0.0070428088	-0.0342207415	-0.01558048	-0.1008033722	0.0453798541	0.0873882332	-0.1847407707532085	0.0251507078813943	0.0341291523784895	0.0006325581069352	-0.1551953479940095	0.0164910250602617	0.0240855960389817	0.0002719539075381	-0.0140056142141986	-0.0503183686612657	0.002531938224731	0.0001961572295169	-0.0125718610882818	0.0009017631461729	8.131767717958254e-07	0.000158051691223	0.0048491109855421	-0.0003927792704982	1.542755553331762e-07	2.351387735010508e-05	-0.0039572132785703	0.0002147054979442	1.56595369320931e-05	4.6098450847467116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4514.065102225602	-17.54072285688835	20376783.74713103	307.67695834216545	3666.975277549342	-3.8676451176547744	13446707.686158074	14.958678756118813	4508.23794225219	-4.429534069798137	19.62077207550245	20324209.34396226	4255.034672027354	4708.451809687752	0.639908	23.652542	0.2630001215839764	0.1214149873663386	-0.0225150279	0.0421666374	-0.0053921651	-0.0100634064	0.0071083045	-0.016519644	-0.01390431	-0.0834168672	-0.0191607402	-0.0089280884	-0.0080930135	0.016277866	-0.0069647471	-0.0445072214	0.0080800428	-0.0070541476	0.0144647354	-0.0041758563	0.0186543234	0.0162458825	-0.0097193585	-0.0267720705	-0.0372913098	-0.0315030158	0.051607163	-0.0396289893	0.0062222678	-0.0126271682	0.0076397469	0.0111499866	-0.0102771848	0.0433141945	-0.0126496277	-0.038273208	0.0014634917	-0.0206303915	-0.0108247981	0.0348871941	0.0430180088	0.071513531	-0.0492431444	0.0407957147	0.0254013654	0.0271960356	0.0696116796	0.0170303083	-0.0173975452	-0.099666409	0.0502969496	0.0830636267	-0.1620208802384297	0.0227198905147787	0.0262507656332355	0.0005161934250035	-0.1824220097804811	-0.0272266617864715	0.0332777896523499	0.0007412911120349	0.0618164945348524	0.075822108749051	0.0057489921751529	0.0038212789965774	-0.0134324865472829	-0.000860625459001	7.406761806808533e-07	0.0001804316948429	0.0038920113743015	-0.0009570996112406	9.160396658369088e-07	1.5147752537692249e-05	-0.0048841174190021	-0.0009269041404318	2.3854602962599733e-05	8.591512855496139e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4530.040307308009	15.975205082407228	20521265.18583524	255.20717742496976	3702.2468095259233	35.27153197658117	13706631.43864488	1244.0809679749882	4522.707434004279	14.469491752089198	209.3661915637773	20454882.53359757	4267.682487780481	4785.878630063603	0.664468	24.560339	0.2114566347176498	0.1175776684836955	-0.0504578388	0.0405483483	0.0192159079	-0.0657138076	0.0028986426	0.0440264092	-0.038444225	-0.0271505372	-0.0888523155	0.0247594645	-0.0307475053	-0.0031393815	-0.0171178627	-0.0109342582	-0.0062851013	-0.0339424037	-0.000842083	-0.0065758433	0.0179235737	0.0301880318	0.0131192166	-0.017270332	-0.0619229304	0.0132267403	0.0117817011	-0.0436405693	0.0145118531	-0.0474767004	-0.0712973642	0.0172381075	-0.0372362794	-0.0193829622	-0.0163998899	-0.0371650085	0.0043795535	0.0048770835	0.0203025354	0.0563786566	-0.0490994032	0.0011550657	0.0021388563	-0.0263298615	0.0166608756	0.0095446484	0.01014368	0.0120688008	-0.019209311	-0.0984080176	0.0550761846	0.0783343427	-0.186775855944802	-0.0247549757063723	0.0348852203639134	0.000612808822223	-0.1325078735685423	0.0499141362119388	0.0175583365576567	0.0024914209937839	0.0455780735053537	-0.0162384210294986	0.0002636863175312	0.0020773607844594	-0.0115323518282029	0.00190013471908	3.61051195065323e-06	0.0001329951386894	0.0038769586262805	-1.505274802099995e-05	2.2658522298371786e-10	1.503080818989078e-05	-0.0043883228507063	0.0004957945682958	1.9257377442031066e-05	2.458122539516188e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
