global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
4685.336486220842	24.194458364693677	585.3718155608957	21952377.989112265	3508.44409748338	49.52946292095294	12309179.98516597	2453.167697238052	4401.933029831882	5.298696271540393	28.076182178036067	19377014.39912489	4304.588216219017	3439.96901749708	1.211128	21.222477	0.1255460381734133	0.079207038533097	-0.0551023468	-0.0254224162	0.1120989045	-0.1114864857	-0.0146619506	0.096547339	-0.0107303595	-0.0267714693	0.0228994388	0.039627504	-0.026078798	0.009025633	0.0228168966	0.0292528853	-0.0877909503	-0.0172087178	-0.0692734655	-0.0793967374	-0.1442095208	0.0110517114	0.0956053192	0.0533878431	-0.0264877539	-0.0696018047	0.1406118465	-0.0104584564	-0.1583965344	0.0763405747	0.0984811633	0.0756486682	0.0521394394	0.0083153448	0.1226584636	0.0594077945	0.0408783612	0.0366748333	0.0050484	-0.0193417847	-0.0418197654	-0.1328609416	-0.0193607422	-0.0542677686	0.0694201001	-0.1429006781	-0.0673442261	-0.0125580735	0.0395547263	0.0491759135	0.0277471567	-0.2064652198	0.0902995192	-0.0178100444	0.0756625837	0.0347262235	-0.0845356563	0.0765997396	-0.0322613078	0.0279313778	-0.0047601621	-0.1341464274	-0.0858124898	-0.0671917596	0.0960480545	0.0292746724	0.0968918671	0.0269561208	0.1497592496	0.0166216566	-0.0900322964	0.0065194707	-0.047916751	0.0438517617	-0.1461466059	-0.1084609153	0.11079715	0.0359016009	0.0525116971	-0.0329451123	0.0412117585	0.0210152255	-0.0970297311	-0.0597044597	0.0732234215	0.0452099255146691	0.0067388568161702	0.0020439373650419	4.5412191188844905e-05	0.0219876927677233	0.0710538228463092	0.0050486457410746	0.0004834586332477	0.0535931507113787	-0.0324223739461188	0.0028722258031725	0.0010512103323019	0.000417023085867	0.0003050019614154	1.739082541460353e-07	9.302619646724117e-08	-0.003053711053456	-6.524552524996181e-07	4.256978565143405e-13	9.325151197999351e-06	-0.0009678657980094	9.65274628400006e-07	9.317551082327696e-13	9.367642029563728e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4665.445856742927	-19.890629477914445	395.63714102767904	21766385.04219975	3502.517744170953	-5.926353312427182	12267630.54823238	35.121663583716625	4409.759202875019	7.826173043136805	61.2489845011212	19445976.22734092	4315.246188156896	3367.0174674588047	1.226528	21.492329	0.1476400428347635	0.0729286272249651	0.0208541131	-0.0667463204	0.0796306501	-0.051800038	-0.053033862	-0.0406918802	-0.012137426	-0.0857441184	-0.0922834014	0.0835058071	0.0348416589	0.0361220222	0.0546127872	0.0027182785	-0.0212639407	-0.0392377471	0.0042413341	-0.0203003829	0.0477374318	-0.0701458197	0.1054177382	-0.0864677053	0.0228230043	-0.0743093343	0.0281014941	-0.0277894345	-0.0590288575	-0.1162372923	-0.062033786	0.0706320881	0.0055725358	-0.0792160053	0.0517837274	-0.0429284704	0.087760073	-0.0210041785	0.0121760204	0.0631840825	0.0204353271	-0.0221429003	-0.0239108752	-0.0163784355	-0.0551915378	-0.0170059298	-0.0449729811	0.0335447067	0.1383006178	-0.0475435332	0.0406039933	-0.0623325043	-0.0218618539	0.019861958	-0.030637747	-0.0468176814	-0.0315359566	0.0214032171	-0.1017214798	0.0558268246	-2.65599e-05	-0.0438767139	-0.0813126912	-0.0098369025	0.1478673089	-0.014736585	-0.0526562063	0.0961290972	0.103210154	0.0189992795	-0.0545492082	-0.0748067887	-0.0765172992	0.0398856924	-0.0472422188	-0.0094936818	-0.0329311434	0.0531658648	0.0111178725	-0.0740812395	0.0796112332	0.019209311	-0.0984080176	-0.0550761846	0.0783343427	0.0516943967838727	0.0064844712692036	0.0026723106588484	4.204836764112698e-05	0.0348141990066466	0.0128265062389232	0.0001645192622971	0.0012120284524743	0.0066125204462821	-0.0469806302650966	4.3725426652498825e-05	0.0022071796201057	-0.000612982702931	-0.001030005788798	3.757477940925945e-07	1.0609119249573905e-06	-0.002696786151725	0.000356924901731	1.27395385475684e-07	7.272655548135734e-06	-0.0007278277873076	0.0002400380107018	5.761824658167748e-08	5.29733287977077e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4666.05737291313	0.6115161702027763	0.3739520264194708	21772091.407316983	3476.076594571889	-26.44114959906392	12083108.4913305	699.1343921200781	4408.607867227217	-1.1513356478017158	1.3255737738989966	19435823.32697771	4314.252520225031	3343.523201668334	1.0275	18.004776	0.1135363385899691	0.0577197451609814	-0.000190431	-0.0408992632	0.0736368366	-0.0541600704	-0.0515297202	0.0914173743	-0.0260029393	-0.0290644174	0.0005405795	0.0841355792	0.0285230375	0.0324797337	0.0672570767	0.020693133	-0.0314228352	-0.0621793943	0.0643460062	-0.0039356501	-0.0027820336	0.0065393464	-0.0179485944	0.0486527088	-0.0970212187	0.0836087376	0.1390764854	0.0122730025	-0.0982577011	-0.0450067882	0.0574975608	-0.1077703875	-0.1411809275	0.0308933657	-0.1333461247	-0.0173465894	0.0939457049	-0.0123807885	0.0055470087	0.05564852	0.0072884152	-0.0917766085	0.0396705283	-0.0413547748	-0.0136445887	0.046448128	-0.0054342782	0.0576351582	-0.0102810224	0.0400887741	-0.1033342918	-0.0424162464	0.1094077234	0.071384238	0.1116620022	0.0413064171	0.1116513309	0.0296616238	-0.1031961493	0.0613532481	0.0101354646	-0.0274477409	-0.021912928	0.0423733597	0.1055973163	0.0141146261	0.1097605242	0.1000087222	0.0985449372	-0.0781658029	-0.0310621764	0.0055172055	-0.0115710482	0.0297100596	-0.0820623385	0.0275050575	0.0226583043	0.0222021449	-0.1142051798	-0.0882107128	0.1736806521	0.0173975452	-0.099666409	-0.0502969496	0.0830636267	0.0707350340507417	0.019040637266869	0.0050034450421595	0.0003625458675284	0.0229037761830568	-0.0119104228235897	0.0001418581718366	0.0005245829634435	-0.0436040513434932	-0.0502165717897752	0.0019013132935659	0.0025217040823176	-0.0007760737784373	-0.0001630910755063	6.022905095779474e-07	2.6598698909801677e-08	-0.0028538494681586	-0.0001570633164336	2.4668885369121183e-08	8.144456786909123e-06	-0.0004006080450528	0.0003272197422548	1.0707275972129774e-07	1.604868057610262e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4655.381719931408	-10.675652981722124	113.96956658615248	21672578.958271515	3464.696621154406	-11.379973417483145	12004122.676638756	129.50379498262296	4425.108799108478	16.50093188126084	272.2807529500104	19581587.88394728	4332.202201349272	3297.4684061975536	1.062672	18.621096	0.2047620844972442	0.0973479827946028	0.0457921834	-0.0646159334	0.060072664	-0.028429092	0.0101236079	0.1001849025	-0.0368791133	-0.1361855266	-0.0331027018	0.1538794535	0.1427346183	-0.0389967595	0.0379295232	0.0400688583	0.0788427448	-0.0393581548	0.1467114737	0.044417101	0.0185980322	-0.0523085243	0.0329260011	0.081853223	-0.0297959137	-0.1494515009	0.0728874056	-0.1155623862	-0.046357529	-0.0645590752	-0.0823378207	0.0326609693	-0.0439453218	0.0536289853	0.0475476457	-0.0982908302	0.1636909433	-0.1095188013	-0.0823014736	0.0568100572	0.0906047298	0.0231725382	0.08290921	0.003750239	-0.0114234253	0.1369007206	-0.0164000557	0.0219188126	0.054316283	0.1025999064	-0.0593263487	-0.0622375649	-0.019630699	0.0660793558	0.0204204347	-0.1639762647	-0.0231192807	-0.005408873	-0.1113424744	0.0204533287	-0.0119504312	0.0248624156	-0.0011620706	0.0132666815	0.1609446498	0.0457684052	0.0037027118	0.0391911727	0.0350705788	-0.1315290536	-0.1515901965	0.0102795658	0.0227841107	0.0770858228	-0.0819617993	0.0024835101	0.0553078364	-0.1936818616	0.0063579763	-0.0185899777	-0.028751688	0.01558048	-0.1008033722	-0.0453798541	0.0873882332	0.080974653501201	0.0102396194504593	0.0065568945096395	0.0001048498064902	-0.0295387400453961	-0.0524425162284529	0.0027502175083715	0.0008725371634694	0.0196369195851389	0.0632409709286321	0.0003856086107932	0.003999420403996	-0.0013361726433147	-0.0005600988648773	1.7853573327425924e-06	3.137107384369519e-07	-0.002072891952277	0.0007809575158815	6.09894641611959e-07	4.2968810458147534e-06	-0.0001648848680178	0.000235723177035	5.556541619147394e-08	2.718701970124732e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4598.089527403217	-57.29219252819075	3282.395324687277	21142427.30201514	3402.049025636282	-62.64759551812404	11573937.572832774	3924.721224202475	4407.655402516634	-17.453396591843557	304.6210525921763	19427426.147334076	4312.373368626876	3251.166425442267	2.749795	48.18438	0.989239700005279	0.5864502686715919	-0.0225181989	0.1562049042	-0.0169959879	0.0369497458	0.1199530778	-0.208172459	-0.0618462802	-0.1462266113	0.0380812631	0.012169322	-0.0024525216	-0.2870646071	0.0881727208	-0.2739602952	0.1924622416	0.2766518766	-0.1836845078	0.093302906	0.0775455631	0.0828223024	-0.2768005862	0.3041930559	-0.0054257914	0.0014611309	0.1791978946	-0.1075365184	0.1626393379	0.0752005575	0.0430499515	-0.1108649344	-0.0246318048	0.0581505262	-0.0443375848	-0.1801810192	-0.0134324491	0.0658423523	-0.2259064978	0.1045016952	-0.1545843537	0.3810384416	-0.0712958355	0.1781270772	0.1131644342	-0.0718458423	0.1645238935	-0.2078561565	-0.2364216013	0.1629619284	-0.1473724787	0.1164834885	-0.0570663874	-0.0725045849	0.2621197806	-0.0884573596	0.2066604477	0.09394306	0.2413685959	-0.2419598933	0.2260223029	0.1181051249	0.4671807184	0.1225164808	0.0443924399	0.3064669105	-0.3038951722	0.2240901409	-0.0469656087	-0.2743107523	-0.2001430159	0.0339768226	0.0787755248	-0.1574613894	-0.0795065345	-0.2339083222	0.0273078797	0.2130638794	-0.0858594588	-0.0645272975	0.0027115085	0.0137586687	-0.1018175221	-0.0403383756	0.0912870929	0.0413632405543609	-0.0396114129468401	0.0017109176691579	0.001569064035645	-0.1556654428175221	-0.1261267027721259	0.0159079451521682	0.0242317300875752	0.2295896216974569	0.2099527021123179	0.0527113943911813	0.0440801371242637	0.0092100521120524	0.0105462247553671	8.482505990672088e-05	0.0001112228565907	-0.0004989631245313	0.0015739288277457	2.4772519548089537e-06	2.4896419964203765e-07	-0.0003157089283849	-0.0001508240603671	2.2747897185618625e-08	9.96721274619419e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4650.413737704665	52.32421030144815	2737.822983670173	21626347.93183228	3425.909112207638	23.86008657135608	11736853.245107329	569.3037311926066	4416.042962325247	8.387559808612423	70.35115954305046	19501435.44510234	4318.487826450266	3362.352226440064	2.287966	40.091801	0.3713341214205866	0.238069462153082	-0.0584256801	0.0567142112	0.0770977994	-0.0281828628	0.0718116485	-0.0277351038	0.0309574329	0.0270255874	0.1492967384	0.0644642423	0.0591730839	-0.1849327765	-0.0121651574	-0.0335798883	0.0142146597	0.1822126698	-0.2570729878	-0.0606190323	0.0092385108	0.0384281573	0.0388682036	0.0659048843	-0.1691200821	0.0108292342	-0.2254222807	-0.1826124886	-0.0043507245	-0.042497859	-0.0154531843	-0.1821978697	-0.1470564221	0.0434641973	0.0654302568	0.081842514	0.0499430812	-0.0241612972	-0.1825724005	-0.0050222935	-0.05962613	0.0851882247	-0.0481811965	0.094582973	0.1196317045	-0.2834456967	0.0035205813	0.1425347445	-0.0852766529	0.2065488391	0.0886467928	0.1475566873	-0.1628539587	0.0884218785	-0.0553384428	0.0172368202	0.1018286486	0.0607728735	0.2040902955	-0.3021298563	0.2466521442	-0.0119408671	0.1668678387	-0.2373907709	0.1300031562	-0.14161193	0.0775314719	-0.065217126	-0.1618427344	0.1386307549	0.0656399786	0.040309311	-0.1894406189	0.504077753	0.0834774938	0.0089253967	-0.0079422402	-0.1084440759	-0.1344313676	0.0362201958	0.1020572154	0.0119326665	-0.102707623	-0.0351863325	0.0947412111	0.050727070636114	0.0093638300817531	0.0025732356953212	8.768131379994428e-05	0.0491221118469695	0.2047875546644915	0.0419379425454621	0.0024129818723061	0.3498699524661788	0.1202803307687219	0.1224089836386862	0.0144673579698331	0.0091970041590591	-1.3047952993301e-05	8.458488550175036e-05	1.7024907731539247e-10	-0.0003018842718118	0.0001970788527195	3.884007418923439e-08	9.113411356734075e-08	-0.0008436302407845	-0.0005279213123996	2.787009120857162e-07	7.117119831661135e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4650.691485940376	0.2777482357105327	0.0771440824403136	21628931.297398303	3477.76119748702	51.85208527938221	12094822.946746351	2688.638747820325	4417.1657469534985	1.122784628251793	1.2606453214385172	19511353.23605926	4321.727244205612	3282.639070191069	1.511751	26.490252	0.5335158895267496	0.2917382732357533	0.0227984033	-0.0153078589	0.1898499941	-0.0530438295	0.0352644966	0.0298264843	-0.030160144	-0.069298237	-0.0559046379	0.0869494281	0.1029786706	-0.0750880492	-0.0489413549	-0.0095507634	-0.0043003559	0.0175056191	-0.233511578	-0.0322024488	-0.0330956755	0.1463450875	0.1417062987	-0.0091618185	-0.0294801682	0.0531259895	-0.0377678205	-0.0713246201	-0.121184724	-0.0838703785	0.0786435719	0.140374707	0.064354564	-0.0391986547	-0.054509222	0.0676139555	0.0845093003	-0.0940312976	-0.1153099588	-0.0590442187	-0.0546213328	0.0299042212	0.008377206	-0.0580816994	0.1082755984	-0.1931245711	0.0928944004	0.0740248301	0.0896124342	0.0427700627	0.1814081078	-0.0116570659	-0.0239603149	0.0298971706	0.053322411	0.1350606185	-0.073187458	0.0340735871	0.0660871316	-0.2570229465	0.100687154	-0.0483277084	0.0108141429	-0.1780149651	0.0861662387	-0.0960260172	0.1566705945	-0.1402100887	-0.0896162084	-0.0271365976	0.0704832486	0.0869893482	0.0841436662	0.0214171775	0.0375837967	0.025658377	-0.1633419263	-0.0416861648	0.1872069927	-0.0877673444	0.0097302382	0.0101030294	-0.1034725904	-0.029937846	0.0977337597	0.0572410362717477	0.0065139656356337	0.0032765362334635	4.243174830221678e-05	0.1025664139532409	0.0534443021062714	0.0028562934276264	0.0105198692712275	0.2172365319576243	-0.1326334205085545	0.0471917108169759	0.017591624235799	0.0042509513632205	-0.0049460527958385	1.8070587492466227e-05	2.4463438259222823e-05	0.0002659805447906	0.0005678648166024	3.224704499348774e-07	7.074565020710439e-08	0.0004609361723003	0.0013045664130848	1.7018935261489408e-06	2.1246215493485186e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4633.2683308506985	-17.423155089677493	303.56633327895474	21467175.42566402	3479.65641263405	1.8952151470298304	12108008.749985266	3.5918404535313018	4402.484199195387	-14.681547758111265	215.5478445737019	19381867.12416505	4300.221307329137	3258.587306645102	1.270469	22.262299	0.2902431228932243	0.1909266887646986	0.0333436527	0.0184788403	0.1033175793	0.0010031092	-0.1179007837	0.1209442251	-0.0744340226	-0.0133395843	0.0230492736	0.0603364017	0.0014444088	0.0953518483	0.0611305523	-0.0317126383	0.0113933849	0.0316119784	-0.0215712506	-0.026820719	0.0465877429	0.1528731142	-0.03094806	-0.114254754	-0.1213382493	0.1259987781	-0.1055943782	-0.058087569	0.0675404101	-0.0129100769	0.0125493873	0.0012238835	0.082788274	-0.0397249479	0.0294190181	0.0397206778	0.0577218376	-0.0366521029	0.0907288745	0.054244094	-0.0776687714	-0.0025879289	0.0250293588	-0.0217320419	0.0589161262	-0.0456033635	0.105917567	0.1706229591	-0.1017151306	-0.0387365641	0.1282291774	0.0568413408	0.017927581	0.059175113	-0.0121877853	0.0427126348	-0.0822469553	0.0081400044	0.0095071007	-0.1583607873	-0.0541507977	-0.0212066009	-0.0384975295	-0.136839152	0.0111462272	-0.1070448222	0.0822361814	0.0242155698	0.0445250554	-0.0357013493	0.1892092857	0.0483456489	0.1441030102	-0.0865925113	-0.1554325934	-0.0774062115	-0.0414601831	0.015971101	-0.0101646746	-0.0565567978	0.0820984974	0.0082703149	-0.1041114925	-0.024607302	0.1002501592	0.0360807156308879	-0.0211603206408598	0.0013018180404369	0.0004477591696239	0.1001048501753842	-0.0024615637778566	6.059296232456128e-06	0.0100209810286361	0.1919610638756665	-0.0252754680819577	0.0368490500442777	0.000638849286762	0.0006870975131282	-0.0035638538500923	4.72102992546957e-07	1.270105426481771e-05	-0.0007844144636754	-0.001050395008466	1.1033296738102885e-06	6.153060508231655e-07	0.0002482696230076	-0.0002126665492927	4.52270611880644e-08	6.163780570833583e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4584.662892479617	-48.60543837108162	2362.488639245013	21019133.83767957	3413.000482594745	-66.65593003930508	11648572.294191962	4443.013009404733	4401.621649929211	-0.8625492661758472	0.7439912365804924	19374273.149125557	4300.086994967015	3136.3039830316325	1.446643	25.349379	0.0570784715794407	0.0289098078228722	0.1060846115	0.0744115765	0.0706303499	0.1746552353	-0.1778652183	0.0317941498	-0.15326932	0.018460494	-0.2677347056	0.0725465607	0.0025985674	0.1447457753	0.1245492719	0.0778630375	0.0827860996	0.0599663785	0.0722265535	0.0816497395	0.0500877291	0.0559216555	0.0258319704	-0.018916401	0.0022282952	0.0333454309	-0.0051039431	-0.0899218842	0.0813646749	-0.0009331775	-0.0763857005	-0.0447860979	0.0565461661	-0.0103239757	0.0139866615	0.1075143682	0.0635646625	-0.0214483974	0.1182095958	0.1173552102	0.115243826	0.0539376581	0.0159304399	-0.0030417568	0.0756113372	0.0614215043	0.0803689331	0.1173790574	-0.0131141877	-0.0107461455	0.0626387058	0.0562084554	0.0356429096	-0.0035690461	0.0386243002	-0.121593823	-0.0532877628	0.0044439634	-0.0244844873	-0.1847567978	-0.0994601924	0.0449202206	-0.0072707521	-0.0264590314	0.0276350808	-0.1419784745	0.023218292	-0.0531217087	0.0422968872	-0.123263543	0.0823778314	0.0101327609	0.1631710221	-0.0969779893	-0.1228696252	-0.0112340519	0.028444712	0.0256559482	0.0824604139	0.1035023151	0.134396615	0.0064350811	-0.1046235507	-0.019209311	0.10227815	0.0272923108889244	-0.0087884047419634	0.0007448702336577	7.723605790856648e-05	0.0943251279005323	-0.0057797222748519	3.3405189574419296e-05	0.0088972297534517	0.1732490698233562	-0.0187119940523103	0.0300152401946581	0.0003501387214136	0.000957066652726	0.0002699691395978	9.1597657776015e-07	7.288333633517645e-08	-0.000607895135674	0.0001765193280014	3.1159073158065845e-08	3.695364959761109e-07	0.0002187910804005	-2.9478542607100003e-05	8.689844742386101e-10	4.7869536862818063e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4563.422449599935	-21.240442879681723	451.156413725022	20824824.453512672	3303.0334711489472	-109.96701144579764	10910030.111530265	12092.743606320191	4403.20800883462	1.5863589054088152	2.516534576769854	19388240.76906534	4302.758081559655	2926.618480214102	1.389257	24.343813	0.1468873442819716	0.0790896076757231	0.2096365697	0.1517743654	-0.0211001454	0.2642295688	-0.0867968797	-0.0219709679	-0.0388220155	-0.0698291493	-0.0708360523	0.0771993335	-0.0095298853	0.1382203089	0.1289196447	0.0561196715	0.0079225626	0.0685769919	-0.0676637484	0.0214440751	0.1033068416	0.0392446995	0.0740263145	-0.0985197528	0.0384130124	0.0646419713	0.0479969194	-0.0220497793	0.0534926328	-0.0126052406	-0.1261257147	0.0779895542	0.0413720244	0.1494610688	0.0314288088	0.0208592661	0.0699014522	-0.0057874041	0.1194708798	0.126573793	0.0859616751	0.042601186	-0.0648144169	-0.0491895046	0.0564954649	-0.0274372596	0.1024017212	0.0866676122	0.042961354	-0.0851536598	0.0076580134	0.0686615771	-0.0092543031	-0.0513158936	0.0455128446	-0.1231192866	-0.1403055334	-0.0220620114	-0.0474107473	-0.195138317	-0.1465283012	0.1235327856	-0.0162815668	0.0325825084	-0.0486765048	-0.0782917064	0.0329898291	0.0276761652	0.0215305005	-0.0130729141	0.1118058811	-0.0192090614	-0.0224135311	-0.0566138708	-0.0587444449	-0.005034318	-0.0058179089	0.1393861181	0.1269513373	0.1202622769	0.008225867	0.0045978871	-0.1050081413	-0.0137586687	0.1038078519	0.0311591699433932	0.0038668590544688	0.0009708938715612	1.4952598947127352e-05	0.1080124160674529	0.0136872881669206	0.0001873418573643	0.0116666820247285	0.2194903968664476	0.0462413270430914	0.0481760343165906	0.0021382603267061	-1.1080005313016258e-05	-0.000968146658039	1.2276651773646848e-10	9.37307951472116e-07	-0.0004719981001635	0.0001358970355105	1.8468004260542112e-08	2.2278220655795338e-07	-0.0003390026263998	-0.0005577937068003	3.111338193460191e-07	1.1492278070596241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4558.377148416994	-5.04530118294133	25.455064026589184	20778802.22721024	3291.0712538061675	-11.962217342779695	10831149.9976293	143.0946437558993	4398.131465930117	-5.076542904503185	25.771287861261637	19343560.3916046	4300.809462073896	2900.3049555881294	1.060251	18.578669	0.1484778985831304	0.097649278456156	0.2261351386	0.16221541	-0.0346377507	0.2357791887	3.9911e-05	0.0618977211	-0.04539807	-0.0299437339	0.0452174269	0.0269841808	0.1080292918	0.1264255575	0.090547724	0.0775966794	0.0307873752	0.0348769502	-0.0156403053	0.0964408382	0.0380384794	0.125526684	0.1193998563	0.0324006057	0.0855990498	0.1083838323	0.1350662307	-0.0671395522	0.0257940971	-0.0115286361	-0.0499510566	0.0912971323	0.0083984228	0.0756479082	0.0106740054	0.0435229869	0.0360502556	-0.1080255946	0.0666219405	0.1004066749	0.0937999698	0.0021561929	0.0088740297	-0.0464389518	0.1114149988	0.0262131449	0.1289238242	0.0141445103	0.1123350297	0.0043092665	0.0534640749	0.0561906778	0.0804666268	-0.0741223142	0.157798867	-0.0259493716	-0.0965916324	-0.0195564551	-0.0464224596	-0.1949080152	-0.1356976098	0.1458586655	0.0209439745	0.0517890392	-0.063005194	0.0175721744	0.1156315095	0.0054987035	0.0205973995	-0.0656539136	0.0078461418	-0.0263100834	0.0201035513	6.95571e-05	0.0059509016	-0.0397337063	-0.0084108893	-0.0315272008	0.1801846892	0.1845541421	-0.160961075	0.0027592926	-0.1052647956	-0.0082703149	0.1048318124	0.0317736399724424	0.0006144700290491	0.0010095641970983	3.775734165997198e-07	0.0149582272221095	-0.0930541888453434	0.0086590820616648	0.0002237485616282	0.2365977619543713	0.0171073650879236	0.0559785009618173	0.0002926619402515	-0.0004111633806252	-0.0004000833753121	1.690553255671431e-07	1.600667072011897e-07	-0.0004728574965331	-8.593963695999835e-07	7.385621200816315e-13	2.2359421202755066e-07	-0.0006920973471343	-0.0003530947207344	1.246758818105745e-07	4.789987379103357e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4573.513131520949	15.135983103955368	229.0979845232224	20917022.36419456	3224.5023943978067	-66.56885940836082	10397415.691477189	4431.413042930109	4369.298017583966	-28.833448346151272	831.3677435301735	19090765.16646317	4263.575330116766	2928.796527615564	1.238179	21.696478	0.2079453360744459	0.1173396121040061	0.1930351334	0.1654913418	-0.0784633337	0.2634652205	0.0425706366	-0.0586374907	0.1438143233	0.01093215	0.0995109066	-0.1140428136	-0.0493970406	0.1486940917	0.0137244718	-0.0087855106	0.0337317766	0.0002324149	-0.1163269458	0.046344436	0.1040707646	-0.0431328755	0.0425015154	0.0540505323	-0.0445443394	0.0270352378	-0.0270815326	0.0706714599	0.0404359132	-0.0128612176	0.0063900079	-0.1230511428	0.015983901	-0.0039651943	0.0085649123	-0.0105680371	-0.1213075566	-0.0095508622	0.16507416	0.0152536644	0.0259754287	0.0997429348	-0.0538639408	-0.0656193736	8.37852e-05	-0.073450765	0.029651988	0.037037153	0.015628988	0.044309894	-0.113111691	0.0747733154	-0.0024545893	-0.0337767091	-0.043775104	0.0378218325	0.0216370687	-0.0300467237	-0.0374152728	-0.1239191906	-0.1117101368	0.1107837726	-0.0409221682	0.0890197976	-0.1514511164	-0.1331349465	0.0288475372	0.064968691	-0.2398454642	0.0792699223	-0.0601320359	-0.0830099111	-0.1092980372	-0.0621877135	-0.0212240615	0.0029495844	0.1050943366	0.0173464573	-0.015646684	0.1241971774	-0.0172303503	0.0009198576	-0.105393201	-0.0027592926	0.1053450429	0.0364439281065216	0.0046702881340792	0.0013281598958333	2.1811591255320984e-05	0.059998547277928	0.0450403200558185	0.0020286304307305	0.0035998256754617	0.1354054890928608	-0.1011922728615105	0.0183346464764768	0.0102398760868783	-0.0005819991503788	-0.0001708357697536	3.387230110416452e-07	2.9184860227305045e-08	3.057613001455905e-06	0.0004759151095345	2.2649519148328838e-07	9.348997266672189e-12	-0.0001979991259617	0.0004940982211726	2.441330521659275e-07	3.920365388159714e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
